Participant,CollectionSite,Address,City,State,Zip,MapURL
193 SPECIAL OPERATIONS WING,193 SOW PA AIR NATIONAL GUARD MILITARY ONLY- NOT OPEN TO PUBLIC,81 CONSTELLATION CT,MIDDLETOWN,PA,17057,"http://maps.google.com/maps?q=81 CONSTELLATION CT,+MIDDLETOWN,+PA+17057&hl=en"
7TH PHILADELPHIA POLICE DISTRICT,7TH PHILADELPHIA POLICE DISTRICT,1701 BOWLER ST,PHILADELPHIA,PA,19115,"http://maps.google.com/maps?q=1701 BOWLER ST,+PHILADELPHIA,+PA+19115&hl=en"
AKRON BOROUGH POLICE DEPT,ROYER PHARMACY,113 S 7TH ST,AKRON,PA,17501,"http://maps.google.com/maps?q=113 S 7TH ST,+AKRON,+PA+17501&hl=en"
ALDAN POLICE DEPARTMENT,ALDAN MUNICIPAL BUILDING,ONE WEST PROVIDENCE ROAD,ALDAN,PA,19018,"http://maps.google.com/maps?q=ONE WEST PROVIDENCE ROAD,+ALDAN,+PA+19018&hl=en"
ALLENTOWN POLICE DEPARTMENT,GIANT FOOD STORE #6074,3015 W. EMMAUS AVENUE,ALLENTOWN,PA,18103,"http://maps.google.com/maps?q=3015 W. EMMAUS AVENUE,+ALLENTOWN,+PA+18103&hl=en"
ALLENTOWN POLICE DEPARTMENT,REDNER'S MARKET,1201 AIRPORT ROAD,ALLENTOWN,PA,18109,"http://maps.google.com/maps?q=1201 AIRPORT ROAD,+ALLENTOWN,+PA+18109&hl=en"
ALLENTOWN POLICE DEPARTMENT,WEGMANS,3900 TILGHMAN ST,ALLENTOWN,PA,18104,"http://maps.google.com/maps?q=3900 TILGHMAN ST,+ALLENTOWN,+PA+18104&hl=en"
ANDOVER POLICE DEPARTMENT,ANDOVER POLICE STATION 973-383-5544,145 LAKE ILIFF RD.,NEWTON,NJ,07860,"http://maps.google.com/maps?q=145 LAKE ILIFF RD.,+NEWTON,+NJ+07860&hl=en"
BERKELEY HEIGHTS POLICE DEPARTMENT,BERKELEY HEIGHTS POLICE DEPARTMENT 908-464-1111,29 PARK AVE.,BERKELEY HEIGHTS,NJ,07922,"http://maps.google.com/maps?q=29 PARK AVE.,+BERKELEY HEIGHTS,+NJ+07922&hl=en"
BERNARDS TOWNSHIP POLICE DEPARTMENT,BERNARDS TOWNSHIP POLICE DEPARTMENT,1 COLLYER LANE,BASKING RIDGE,NJ,07920,"http://maps.google.com/maps?q=1 COLLYER LANE,+BASKING RIDGE,+NJ+07920&hl=en"
BERNARDSVILLE POLICE DEPARTMENT,BERNARDSVILLE POLICE DEPARTMENT,166 MINE BROOK ROAD,BERNARDSVILLE,NJ,07924,"http://maps.google.com/maps?q=166 MINE BROOK ROAD,+BERNARDSVILLE,+NJ+07924&hl=en"
BERWICK PD,BERWICK PD,1800 N MARKET ST,BERWICK,PA,18603,"http://maps.google.com/maps?q=1800 N MARKET ST,+BERWICK,+PA+18603&hl=en"
BETHLEHEM POLICE DEPARTMENT,WESTGATE MALL,2285 SCHOENERSVILLE ROAD,BETHLEHEM,PA,18017,"http://maps.google.com/maps?q=2285 SCHOENERSVILLE ROAD,+BETHLEHEM,+PA+18017&hl=en"
BETHLEHEM TWNSHP POLICE DEPARTMENT,CVS PHARMACY,4950 FREEMANSBURG AVENUE,EASTON,PA,18045,"http://maps.google.com/maps?q=4950 FREEMANSBURG AVENUE,+EASTON,+PA+18045&hl=en"
BETHLEHEM TWNSHP POLICE DEPARTMENT,GIANT PHARMACY #6366,3926 NAZARETH PIKE,BETHLEHEM,PA,18020,"http://maps.google.com/maps?q=3926 NAZARETH PIKE,+BETHLEHEM,+PA+18020&hl=en"
BETHLEHEM TWNSHP POLICE DEPARTMENT,"ST. LUKES HOSPITAL, ANDERSON CAMPUS",1872 ST LUKES BLVD,EASTON,PA,18045,"http://maps.google.com/maps?q=1872 ST LUKES BLVD,+EASTON,+PA+18045&hl=en"
BETHLEHEM TWNSHP POLICE DEPARTMENT,YOUNG'S PHARMACY,3708 FREEMANSBURG AVENUE,EASTON,PA,18045,"http://maps.google.com/maps?q=3708 FREEMANSBURG AVENUE,+EASTON,+PA+18045&hl=en"
BLOOMSBURG UNIVERSITY PD,BLOOMSBURG UNIVERSITY PD,400 EAST SECOND ST,BLOOMSBURG,PA,17815,"http://maps.google.com/maps?q=400 EAST SECOND ST,+BLOOMSBURG,+PA+17815&hl=en"
BRANCHBURG TOWNSHIP POLICE DEPARTMENT,BRANCHBURG TOWNSHIP POLICE DEPARTMENT,590 OLD YORK ROAD,BRANCHBURG,NJ,08876,"http://maps.google.com/maps?q=590 OLD YORK ROAD,+BRANCHBURG,+NJ+08876&hl=en"
