Participant,CollectionSite,Address,City,State,Zip,MapURL
ASOTIN COUNTY SHERIFF'S OFFICE,ASOTIN COUNTY FIRE DEPARTMENT,2314 APPLESIDE BLVD,CLARKSTON,WA,99403,"http://maps.google.com/maps?q=2314 APPLESIDE BLVD,+CLARKSTON,+WA+99403&hl=en"
BAKER CITY POLICE DEPT,BAKER CITY POLICE DEPT,1768 AUBURN AVE,BAKER CITY,OR,97814,"http://maps.google.com/maps?q=1768 AUBURN AVE,+BAKER CITY,+OR+97814&hl=en"
BOISE POLICE DEPARTMENT - DRUG FREE IDAHO,ADA COUNTY SHERIFF'S OFFICE,7200 BARRISTER DRIVE,BOISE,ID,83704,"http://maps.google.com/maps?q=7200 BARRISTER DRIVE,+BOISE,+ID+83704&hl=en"
BOISE POLICE DEPARTMENT - DRUG FREE IDAHO,FRED MEYER GARDEN CITY OF BOISE,5425 W. CHINDEN BLVD,GARDEN CITY,ID,83714,"http://maps.google.com/maps?q=5425 W. CHINDEN BLVD,+GARDEN CITY,+ID+83714&hl=en"
CALDWELL POLICE DEPARTMENT,CALDWELL POLICE DEPT,110 S 5TH AVE,CALDWELL,ID,83605,"http://maps.google.com/maps?q=110 S 5TH AVE,+CALDWELL,+ID+83605&hl=en"
CASSIA COUNTY SHERIFF,SMITH'S FOOD KING PARKING LOT,937 E. MAIN,BURLEY,ID,83318,"http://maps.google.com/maps?q=937 E. MAIN,+BURLEY,+ID+83318&hl=en"
COLFAX POLICE DEPARTMENT,CITY HALL,400 N MILL STREET,COLFAX,WA,99111,"http://maps.google.com/maps?q=400 N MILL STREET,+COLFAX,+WA+99111&hl=en"
COLLEGE PLACE POLICE DEPARTMENT,"WALMART *COLLECTION ON SUN, OCTOBER 28 ONLY*",1700 SE MEADOWBROOK BLVD,COLLEGE PLACE,WA,99324,"http://maps.google.com/maps?q=1700 SE MEADOWBROOK BLVD,+COLLEGE PLACE,+WA+99324&hl=en"
CONNELL POLICE DEPARTMENT,CONNELL CITY HALL AVAILABLE M-F 9AM TO 5 PM,104 E ADAMS STREET,CONNELL,WA,99326,"http://maps.google.com/maps?q=104 E ADAMS STREET,+CONNELL,+WA+99326&hl=en"
ELMORE COUNTY SHERIFF'S OFFICE,ELMORE COUNTY SHERIFF'S OFFICE,250 AMERICAN LEGION BLVD,MOUNTAIN HOME,ID,83647,"http://maps.google.com/maps?q=250 AMERICAN LEGION BLVD,+MOUNTAIN HOME,+ID+83647&hl=en"
EMMETT POLICE DEPT,EMMETT POLICE DEPT (INSIDE POLICE LOBBY),501 E MAIN ST,EMMETT,ID,83617,"http://maps.google.com/maps?q=501 E MAIN ST,+EMMETT,+ID+83617&hl=en"
GARFIELD CO SHERRIFFS OFFICE,GARFIELD CO SHERRIFFS OFFICE,789 MAIN STREET,POMEROY,WA,99347,"http://maps.google.com/maps?q=789 MAIN STREET,+POMEROY,+WA+99347&hl=en"
GRANGEVILLE PD,CITY COUNCIL CHAMBERS,225 WEST NORTH STREET,GRANGEVILLE,ID,83530,"http://maps.google.com/maps?q=225 WEST NORTH STREET,+GRANGEVILLE,+ID+83530&hl=en"
KIMBERLY-HANSEN POLICE DEPARTMENT,KIMBERLY-HANSEN CITY HALL,242 HWY 30,KIMBERLY,ID,83341,"http://maps.google.com/maps?q=242 HWY 30,+KIMBERLY,+ID+83341&hl=en"
KOOTENAI COUNTY SHERIFF'S OFFICE,EASTSIDE FIRE DEPARTMENT,20338 S. HIGHWAY 97,HARRISON,ID,83833,"http://maps.google.com/maps?q=20338 S. HIGHWAY 97,+HARRISON,+ID+83833&hl=en"
KOOTENAI COUNTY SHERIFF'S OFFICE,KOOTENAI COUNTY FIRE RESCUE,404 N. IDAHO ST,POST FALLS,ID,83854,"http://maps.google.com/maps?q=404 N. IDAHO ST,+POST FALLS,+ID+83854&hl=en"
