Participant,CollectionSite,Address,City,State,Zip,MapURL
ADAIR COUNTY SHERIFF'S OFFICE,ADAIR COUNTY SHERIFF'S OFFICE,215 N. FRANKLIN,KIRKSVILLE,MO,63501,"http://maps.google.com/maps?q=215 N. FRANKLIN,+KIRKSVILLE,+MO+63501&hl=en"
ALBIA POLICE DEPARTMENT,MONROE COUNTY LAW ENFORCEMENT CENTER,114 19TH AVE WEST,ALBIA,IA,52531,"http://maps.google.com/maps?q=114 19TH AVE WEST,+ALBIA,+IA+52531&hl=en"
ALEDO POLICE DEPARTMENT,ALEDO POLICE DEPARTMENT PARKING AREA ADJACENT TO NORTH SIDE OF BLDG,200 NE 2ND ST,ALEDO,IL,61231,"http://maps.google.com/maps?q=200 NE 2ND ST,+ALEDO,+IL+61231&hl=en"
ALGONQUIN POLICE,ALGONQUIN POLICE DEPARTMENT,2200 HARNISH DRIVE,ALGONQUIN,IL,60102,"http://maps.google.com/maps?q=2200 HARNISH DRIVE,+ALGONQUIN,+IL+60102&hl=en"
ARLINGTON HEIGHTS POLICE DEPARTMENT,ARLINGTON HEIGHTS VILLAGE HALL,33 S. ARLINGTON HEIGHTS ROAD,ARLINGTON HEIGHTS,IL,60005,"http://maps.google.com/maps?q=33 S. ARLINGTON HEIGHTS ROAD,+ARLINGTON HEIGHTS,+IL+60005&hl=en"
AURORA POLICE DEPARTMENT,AURORA POLICE DEPARTMENT,1200 E. INDIAN TRAIL,AURORA,IL,60505,"http://maps.google.com/maps?q=1200 E. INDIAN TRAIL,+AURORA,+IL+60505&hl=en"
BARRINGTON POLICE DEPARTMENT,BARRINGTON PUBLIC SAFETY BUILDING,400 N. NORTHWEST HWY,BARRINGTON,IL,60010,"http://maps.google.com/maps?q=400 N. NORTHWEST HWY,+BARRINGTON,+IL+60010&hl=en"
BELVIDERE POLICE DEPARTMENT,BELVIDERE TOWNSHIP OFFICE 9 A.M. TO NOON,8200 FAIRGROUNDS RD,BELVIDERE,IL,61008,"http://maps.google.com/maps?q=8200 FAIRGROUNDS RD,+BELVIDERE,+IL+61008&hl=en"
BENTON COUNTY SHERIFF'S OFFICE,BENTON COUNTY SHERIFF'S OFFICE,113 E 3 STREET,VINTON,IA,52349,"http://maps.google.com/maps?q=113 E 3 STREET,+VINTON,+IA+52349&hl=en"
BERWYN POLICE DEPARTMENT,BERWYN POLICE DEPARTMENT,6401 W 31ST,BERWYN,IL,60402,"http://maps.google.com/maps?q=6401 W 31ST,+BERWYN,+IL+60402&hl=en"
BLOOMINGTON POLICE DEPARTMENT,BLOOMINGTON POLICE DEPARTMENT MAIN LOBBY,305 S. EAST ST.,BLOOMINGTON,IL,61701,"http://maps.google.com/maps?q=305 S. EAST ST.,+BLOOMINGTON,+IL+61701&hl=en"
BOLINGBROOK POLICE DEPARTMENT,BOLINGBROOK POLICE DEPARTMENT,375 W BRIARCLIFF ROAD,BOLINGBROOK,IL,60440,"http://maps.google.com/maps?q=375 W BRIARCLIFF ROAD,+BOLINGBROOK,+IL+60440&hl=en"
BRIDGEVIEW POLICE DEPARTMENT,BRIDGEVIEW POLICE DEPARTMENT,7500 S. OKETO AVE,BRIDGEVIEW,IL,60455,"http://maps.google.com/maps?q=7500 S. OKETO AVE,+BRIDGEVIEW,+IL+60455&hl=en"
BROOKFIELD POLICE DEPARTMENT,BROOKFIELD POLICE DEPARTMENT 10:00AM-2:00PM,655 N. JANACEK RD,BROOKFIELD,WI,53045,"http://maps.google.com/maps?q=655 N. JANACEK RD,+BROOKFIELD,+WI+53045&hl=en"
BROWN COUNTY SHERIFF'S OFFICE,MT. STERLING IGA,200 PITTSFIELD ROAD,MOUNT STERLING,IL,62353,"http://maps.google.com/maps?q=200 PITTSFIELD ROAD,+MOUNT STERLING,+IL+62353&hl=en"
BUCHANAN COUNTY SHERIFF'S OFFICE,"BCSO DEA DROP SITE (FAREWAY) LOCATED AT FAREWAY, INDEPENDENCE, IA",1400 3RD AVENUE SE,INDEPENDENCE,IA,50644,"http://maps.google.com/maps?q=1400 3RD AVENUE SE,+INDEPENDENCE,+IA+50644&hl=en"
BUFFALO GROVE POLICE DEPARTMENT,BUFFALO GROVE POLICE,46 RAUPP BLV,BUFFALO GROVE,IL,60089,"http://maps.google.com/maps?q=46 RAUPP BLV,+BUFFALO GROVE,+IL+60089&hl=en"
BUFFALO GROVE POLICE DEPARTMENT,BUFFALO GROVE POLICE @ MARIANO'S,450 W. HALF DAY ROAD,BUFFALO GROVE,IL,60089,"http://maps.google.com/maps?q=450 W. HALF DAY ROAD,+BUFFALO GROVE,+IL+60089&hl=en"
CAMPBELL POLICE DEPARTMENT,CAMPBELL TOWN HALL EVENT 10:00AM-2:00PM,2219 BAINBRIDGE ST,LA CROSSE,WI,54603,"http://maps.google.com/maps?q=2219 BAINBRIDGE ST,+LA CROSSE,+WI+54603&hl=en"
CANTON POLICE DEPARTMENT,CANTON POLICE DEPARTMENT,2 N. MAIN STREET,CANTON,IL,61520,"http://maps.google.com/maps?q=2 N. MAIN STREET,+CANTON,+IL+61520&hl=en"
CARY POLICE DEPARTMENT,CARY POLICE DEPARTMENT,654 VILLAGE HALL DRIVE,CARY,IL,60013,"http://maps.google.com/maps?q=654 VILLAGE HALL DRIVE,+CARY,+IL+60013&hl=en"
CEDAR COUNTY SHERIFF'S OFFICE,CEDAR COUNTY SHERIFF'S OFFICE,711 E. SOUTH STREET,TIPTON,IA,52772,"http://maps.google.com/maps?q=711 E. SOUTH STREET,+TIPTON,+IA+52772&hl=en"
CEDAR FALLS POLICE DEPARTMENT,CEDAR FALLS POLICE DEPARTMENT,220 CLAY STREET,CEDAR FALLS,IA,50613,"http://maps.google.com/maps?q=220 CLAY STREET,+CEDAR FALLS,+IA+50613&hl=en"
CEDAR RAPIDS POLICE DEPT.,CEDAR RAPIDS POLICE DEPARTMENT,505 1ST ST SW,CEDAR RAPIDS,IA,52404,"http://maps.google.com/maps?q=505 1ST ST SW,+CEDAR RAPIDS,+IA+52404&hl=en"
CITY OF DELAVAN POLICE DEPARTMENT,DELAVAN CITY HALL EVENT 10:00AM-2:00PM,123 S 2ND ST #1,DELAVAN,WI,53115,"http://maps.google.com/maps?q=123 S 2ND ST #1,+DELAVAN,+WI+53115&hl=en"
CITY OF LODI POLICE DEPARTMENT,CITY OF LODI POLICE DEPARTMENT EVENT 8:00AM -11:00AM,142 S MAIN ST,LODI,WI,53555,"http://maps.google.com/maps?q=142 S MAIN ST,+LODI,+WI+53555&hl=en"
CITY OF WAUKESHA POLICE DEPARTMENT,CITY OF WAUKESHA POLICE DEPARTMENT EVENT 10:00AM-2:00PM,1901 DELAFIELD ST,WAUKESHA,WI,53188,"http://maps.google.com/maps?q=1901 DELAFIELD ST,+WAUKESHA,+WI+53188&hl=en"
CLINTON COUNTY SHERIFF'S OFFICE,CLINTON COUNTY SHERIFF'S OFFICE SATELLITE OFFICE,226 11TH STREET,DE WITT,IA,52742,"http://maps.google.com/maps?q=226 11TH STREET,+DE WITT,+IA+52742&hl=en"
CLINTON POLICE DEPARTMENT,CLINTON POLICE DEPARTMENT WILLIAM GREENWALT,537 BALLPARK DRIVE,CLINTON,IA,52732,"http://maps.google.com/maps?q=537 BALLPARK DRIVE,+CLINTON,+IA+52732&hl=en"
COLONA POLICE DEPARTMENT,COLONA POLICE DEPARTMENT LOBBY,215 1ST STREET,COLONA,IL,61241,"http://maps.google.com/maps?q=215 1ST STREET,+COLONA,+IL+61241&hl=en"
CORALVILLE POLICE DEPARTMENT,CORALVILLE POLICE DEPARTMENT,1503 5TH ST.,CORALVILLE,IA,52241,"http://maps.google.com/maps?q=1503 5TH ST.,+CORALVILLE,+IA+52241&hl=en"
CORALVILLE POLICE DEPARTMENT,WALGREENS- 2ND ST.,102 2ND ST.,CORALVILLE,IA,52241,"http://maps.google.com/maps?q=102 2ND ST.,+CORALVILLE,+IA+52241&hl=en"
CORALVILLE POLICE DEPARTMENT,WALGREENS- HEARTLAND DR,2751 HEARTLAND DR.,CORALVILLE,IA,52241,"http://maps.google.com/maps?q=2751 HEARTLAND DR.,+CORALVILLE,+IA+52241&hl=en"
CROSS PLAINS POLICE DEPARTMENT,CROSS PLAINS POLICE DEPARTMENT EVENT 10:00 AM TO 2:00 PM,2417 BREWERY RD,CROSS PLAINS,WI,53528,"http://maps.google.com/maps?q=2417 BREWERY RD,+CROSS PLAINS,+WI+53528&hl=en"
CRYSTAL LAKE POLICE DEPARTMENT,CRYSTAL LAKE POLICE DEPARTMENT,100 W WOODSTOCK STREET,CRYSTAL LAKE,IL,60014,"http://maps.google.com/maps?q=100 W WOODSTOCK STREET,+CRYSTAL LAKE,+IL+60014&hl=en"
DECATUR POLICE DEPARTMENT,DECATUR POLICE DEPARTMENT,707 W. SOUTH SIDE DR,DECATUR,IL,62521,"http://maps.google.com/maps?q=707 W. SOUTH SIDE DR,+DECATUR,+IL+62521&hl=en"
DEFOREST POLICE DEPARTMENT,DEFOREST POLICE DEPARTMENT EVENT 10:00 AM - 2:00 PM,110 SOUTH STEVENSON STREET,DEFOREST,WI,53532,"http://maps.google.com/maps?q=110 SOUTH STEVENSON STREET,+DEFOREST,+WI+53532&hl=en"
DEKALB POLICE DEPARTMENT,DEKALB POLICE DEPARTMENT,700 W. LINCOLN HWY,DEKALB,IL,60115,"http://maps.google.com/maps?q=700 W. LINCOLN HWY,+DEKALB,+IL+60115&hl=en"
DES PLAINES POLICE DEPARTMENT,DES PLAINES POLICE DEPARTMENT FRONT LOBBY,1418 MINER ST.,DES PLAINES,IL,60016,"http://maps.google.com/maps?q=1418 MINER ST.,+DES PLAINES,+IL+60016&hl=en"
DICKEYVILLE POLICE DEPARTMENT,DICKEYVILLE POLICE DEPARTMENT EVENT 9:00AM-12:00PM,500 EAST AVENUE,DICKEYVILLE,WI,53808,"http://maps.google.com/maps?q=500 EAST AVENUE,+DICKEYVILLE,+WI+53808&hl=en"
DUBUQUE DRUG TASK FORCE,SAM'S CLUB,4400 ASBURY RD,DUBUQUE,IA,52002,"http://maps.google.com/maps?q=4400 ASBURY RD,+DUBUQUE,+IA+52002&hl=en"
EAST MOLINE POLICE DEPARTMENT,EAST MOLINE POLICE DEPARTMENT 1ST FLOOR COMMUNITY ROOM,915 16TH AVENUE,EAST MOLINE,IL,61244,"http://maps.google.com/maps?q=915 16TH AVENUE,+EAST MOLINE,+IL+61244&hl=en"
EAST PEORIA POLICE DEPARTMENT,EAST PEORIA FIRE DEPARTMENT CENTRAL HOUSE - FIRE BAYS,201 W. WASHINGTON STREET,EAST PEORIA,IL,61611,"http://maps.google.com/maps?q=201 W. WASHINGTON STREET,+EAST PEORIA,+IL+61611&hl=en"
EDGERTON POLICE DEPARTMENT,EDGERTON POLICE DEPARTMENT EVENT 11:00AM-2:00PM,215 W FULTON ST,EDGERTON,WI,53534,"http://maps.google.com/maps?q=215 W FULTON ST,+EDGERTON,+WI+53534&hl=en"
EL PASO POLICE DEPARTMENT,EL PASO POLICE DEPARTMENT,540 E. MAIN STREET,EL PASO,IL,61738,"http://maps.google.com/maps?q=540 E. MAIN STREET,+EL PASO,+IL+61738&hl=en"
ELK GROVE VILLAGE POLICE DEPARTMENT,ELK GROVE VIILAGE POLICE DEPARTMENT,901 WELLINGTON AVE,ELK GROVE VILLAGE,IL,60007,"http://maps.google.com/maps?q=901 WELLINGTON AVE,+ELK GROVE VILLAGE,+IL+60007&hl=en"
ELKHORN POLICE DEPARTMENT,PHARMACY STATION EVENT 10:00AM-2:00PM,3 E GENEVA ST,ELKHORN,WI,53121,"http://maps.google.com/maps?q=3 E GENEVA ST,+ELKHORN,+WI+53121&hl=en"
ELM GROVE POLICE DEPARTMENT,WALGREENS EVENT 10:00AM-2:00PM,15350 WEST BLUEMOUND RD,ELM GROVE,WI,53122,"http://maps.google.com/maps?q=15350 WEST BLUEMOUND RD,+ELM GROVE,+WI+53122&hl=en"
ELMHURST POLICE,ELMHURST POLICE DEPARTMENT,125 E. FIRST,ELMHURST,IL,60126,"http://maps.google.com/maps?q=125 E. FIRST,+ELMHURST,+IL+60126&hl=en"
ELROY POLICE DEPARTMENT,ELROY POLICE DEPARTMENT EVENT 9:00AM-11:30AM,1717 OMAHA STREET,ELROY,WI,53929,"http://maps.google.com/maps?q=1717 OMAHA STREET,+ELROY,+WI+53929&hl=en"
EVANSTON POLICE DEPARTMENT,EVANSTON POLICE DEPARTMENT,1454 ELMWOOD AVE.,EVANSTON,IL,60201,"http://maps.google.com/maps?q=1454 ELMWOOD AVE.,+EVANSTON,+IL+60201&hl=en"
EVANSVILLE POLICE DEPARTMENT,EVANSVILLE POLICE DEPARTMENT EVENT 8:00 AM TO 11:00 AM,10 WEST CHURCH STREET,EVANSVILLE,WI,53536,"http://maps.google.com/maps?q=10 WEST CHURCH STREET,+EVANSVILLE,+WI+53536&hl=en"
EVERGREEN PARK POLICE DEPARTMENT,EVERGREEN PARK POLICE DEPARMENT,9420 S KEDZIE AVE,EVERGREEN PARK,IL,60805,"http://maps.google.com/maps?q=9420 S KEDZIE AVE,+EVERGREEN PARK,+IL+60805&hl=en"
FARMINGTON POLICE DEPARTMENT,FARMINGTON POLICE DEPARTMENT,322 E. FORST STREET,FARMINGTON,IL,61531,"http://maps.google.com/maps?q=322 E. FORST STREET,+FARMINGTON,+IL+61531&hl=en"
FILLMORE COUNTY SO,LANESBORO CITY HALL,202 PARKWAY AVENUE NORTH,LANESBORO,MN,55949,"http://maps.google.com/maps?q=202 PARKWAY AVENUE NORTH,+LANESBORO,+MN+55949&hl=en"
FILLMORE COUNTY SO,MABEL CITY HALL,201 SOUTH MAIN STREET,MABEL,MN,55954,"http://maps.google.com/maps?q=201 SOUTH MAIN STREET,+MABEL,+MN+55954&hl=en"
FILLMORE COUNTY SO,RUSHFORD POLICE DEPARTMENT,405 ELM STREET SOUTH,RUSHFORD,MN,55971,"http://maps.google.com/maps?q=405 ELM STREET SOUTH,+RUSHFORD,+MN+55971&hl=en"
FOX LAKE POLICE DEPARTMENT,FOX LAKE POLICE DEPARTMENT EVENT 10:00AM-2:00PM,248 E STATE ST,FOX LAKE,WI,53933,"http://maps.google.com/maps?q=248 E STATE ST,+FOX LAKE,+WI+53933&hl=en"
GENESEO POLICE DEPARTMENT,GENESEO MUNICIPAL BUILDING CITY HALL AND POLICE DEPARTMENT,115 SOUTH OAKWOOD AVE,GENESEO,IL,61254,"http://maps.google.com/maps?q=115 SOUTH OAKWOOD AVE,+GENESEO,+IL+61254&hl=en"
GLENDALE POLICE DEPARTMENT,GLENDALE POLICE DEPARTMENT EVENT 12:00PM-3:00PM,5909 N. MILWAUKEE RIVER PKWY,GLENDALE,WI,53209,"http://maps.google.com/maps?q=5909 N. MILWAUKEE RIVER PKWY,+GLENDALE,+WI+53209&hl=en"
GLENVIEW P.D.,GLENVIEW P.D. EAST PARKING LOT,2500 EAST LAKE AVE.,GLENVIEW,IL,60026,"http://maps.google.com/maps?q=2500 EAST LAKE AVE.,+GLENVIEW,+IL+60026&hl=en"
