Participant,CollectionSite,Address,City,State,Zip,MapURL
ACWORTH POLICE DEPARTMENT,TARGET,3378 COBB PARKWAY,ACWORTH,GA,30101,"http://maps.google.com/maps?q=3378 COBB PARKWAY,+ACWORTH,+GA+30101&hl=en"
ALABAMA BOARD OF PHARMACY,ALABAMA BOARD OF PHARMACY,111 VILLAGE STREET,BIRMINGHAM,AL,35242,"http://maps.google.com/maps?q=111 VILLAGE STREET,+BIRMINGHAM,+AL+35242&hl=en"
ALTAMONTE SPRINGS POLICE DEPARTMENT,ALTAMONTE SPRINGS POLICE DEPARTMENT,451 EAST ALTAMONTE DRIVE,ALTAMONTE SPRINGS,FL,32701,"http://maps.google.com/maps?q=451 EAST ALTAMONTE DRIVE,+ALTAMONTE SPRINGS,+FL+32701&hl=en"
"ANNISTON ARMY DEPOT, ASAP",ANNISTON ARMY DEPOT BLDG 206 AND 422,7 FRANKFORD AVEASAP,ANNISTON,AL,36201,"http://maps.google.com/maps?q=7 FRANKFORD AVE,+ANNISTON,+AL+36201&hl=en"
AUBURN POLICE DIVISION,OUR HOME PHARMACY OGLETREE VILLAGE,2320 MOORES MILL ROAD #100,AUBURN,AL,36830,"http://maps.google.com/maps?q=2320 MOORES MILL ROAD #100,+AUBURN,+AL+36830&hl=en"
AUBURNDALE POLICE DEPARTMENT,AUBURNDALE PD,2 BOBBY GREEN PLAZA,AUBURNDALE,FL,33823,"http://maps.google.com/maps?q=2 BOBBY GREEN PLAZA,+AUBURNDALE,+FL+33823&hl=en"
AVONDALE ESTATES POLICE DEPARTMENT,AVONDALE ESTATES PD,21 N. AVONDALE PLAZA,AVONDALE ESTATES,GA,30002,"http://maps.google.com/maps?q=21 N. AVONDALE PLAZA,+AVONDALE ESTATES,+GA+30002&hl=en"
BAKER COUNTY SHERIFFS OFFICRE,CVS PHARMACY,121 WEST MACCLENNY AVENUE,MACCLENNY,FL,32063,"http://maps.google.com/maps?q=121 WEST MACCLENNY AVENUE,+MACCLENNY,+FL+32063&hl=en"
BARTOW POLICE DEPARTMENT,BARTOW POLICE DEPARTMENT,450 NORTH BROADWAY AVENUE450 NORTH BROADWAY AVENUE,BARTOW,FL,33830,"http://maps.google.com/maps?q=450 NORTH BROADWAY AVENUE,+BARTOW,+FL+33830&hl=en"
BELLE ISLE POLICE DEPARTMENT,BELLE ISLE POLICE DEPARTMENT,1521 NELA AVE,BELLE ISLE,FL,32809,"http://maps.google.com/maps?q=1521 NELA AVE,+BELLE ISLE,+FL+32809&hl=en"
