Participant,CollectionSite,Address,City,State,Zip,MapURL
ALBANY COUNTY SHERIFF,ALBANY COUNTY SHERIFF PATROL STATION,58 VERDA AVENUE,CLARKSVILLE,NY,12041,"http://maps.google.com/maps?q=58 VERDA AVENUE,+CLARKSVILLE,+NY+12041&hl=en"
ALBANY COUNTY SHERIFF,RCS COMMUNITY LIBRARY,95 MAIN STREET,RAVENA,NY,12143,"http://maps.google.com/maps?q=95 MAIN STREET,+RAVENA,+NY+12143&hl=en"
ALBANY NY POLICE DEPARTMENT,ALBANY COLLEGE OF PHARMACY CAR PORT (DRIVE UP DROP OFF),106 NEW SCOTLAND AVE.,ALBANY,NY,12208,"http://maps.google.com/maps?q=106 NEW SCOTLAND AVE.,+ALBANY,+NY+12208&hl=en"
ALBANY NY POLICE DEPARTMENT,ALBANY POLICE DEPT. SOUTH STATION,126 ARCH STREET,ALBANY,NY,12202,"http://maps.google.com/maps?q=126 ARCH STREET,+ALBANY,+NY+12202&hl=en"
ALBANY NY POLICE DEPARTMENT,CVS PHARMACY,885 CENTRAL AVE.,ALBANY,NY,12205,"http://maps.google.com/maps?q=885 CENTRAL AVE.,+ALBANY,+NY+12205&hl=en"
ALLEGANY COUNTY SHERIFF'S OFFICE,CANASERGA FIRE HALL,10 MAIN STREET,CANASERAGA,NY,14822,"http://maps.google.com/maps?q=10 MAIN STREET,+CANASERAGA,+NY+14822&hl=en"
ALLEGANY COUNTY SHERIFF'S OFFICE,CUBA FIRE HALL,51 EAST MAIN STREET,CUBA,NY,14727,"http://maps.google.com/maps?q=51 EAST MAIN STREET,+CUBA,+NY+14727&hl=en"
ALLENTOWN POLICE DEPARTMENT,GIANT FOOD STORE #6074,3015 W. EMMAUS AVENUE,ALLENTOWN,PA,18103,"http://maps.google.com/maps?q=3015 W. EMMAUS AVENUE,+ALLENTOWN,+PA+18103&hl=en"
ALLENTOWN POLICE DEPARTMENT,REDNER'S MARKET,1201 AIRPORT ROAD,ALLENTOWN,PA,18109,"http://maps.google.com/maps?q=1201 AIRPORT ROAD,+ALLENTOWN,+PA+18109&hl=en"
ALLENTOWN POLICE DEPARTMENT,WEGMANS,3900 TILGHMAN ST,ALLENTOWN,PA,18104,"http://maps.google.com/maps?q=3900 TILGHMAN ST,+ALLENTOWN,+PA+18104&hl=en"
ANDOVER POLICE DEPARTMENT,ANDOVER POLICE STATION 973-383-5544,145 LAKE ILIFF RD.,NEWTON,NJ,07860,"http://maps.google.com/maps?q=145 LAKE ILIFF RD.,+NEWTON,+NJ+07860&hl=en"
AUBURN POLICE DEPARTMENT,KINNEY DRUGS,62 OWASCO ST.,AUBURN,NY,13021,"http://maps.google.com/maps?q=62 OWASCO ST.,+AUBURN,+NY+13021&hl=en"
AUBURN POLICE DEPARTMENT,WEGMANS,1 LOOP ROAD,AUBURN,NY,13021,"http://maps.google.com/maps?q=1 LOOP ROAD,+AUBURN,+NY+13021&hl=en"
BALDWINSVILLE POLICE DEPARTMENT,KINNEY DRUGS,21 E. GENESEE STREET,BALDWINSVILLE,NY,13027,"http://maps.google.com/maps?q=21 E. GENESEE STREET,+BALDWINSVILLE,+NY+13027&hl=en"
BATAVIA POLICE DEPARTMENT,BATAVIA POLICE DEPARTMENT,10 W. MAIN STREET,BATAVIA,NY,14020,"http://maps.google.com/maps?q=10 W. MAIN STREET,+BATAVIA,+NY+14020&hl=en"
BENNINGTON POLICE DEPARTMENT,BENNINGTON COUNTY SHERIFF'S DEPT FRONT LOBBY,811 US ROUTE 7 SOUTH,BENNINGTON,VT,05201,"http://maps.google.com/maps?q=811 US ROUTE 7 SOUTH,+BENNINGTON,+VT+05201&hl=en"
BENNINGTON POLICE DEPARTMENT,BENNINGTON POLICE DEPARTMENT FRONT LOBBY,118 SOUTH STREET,BENNINGTON,VT,05201,"http://maps.google.com/maps?q=118 SOUTH STREET,+BENNINGTON,+VT+05201&hl=en"
BENNINGTON POLICE DEPARTMENT,MANCHESTER POLICE DEPARTMENT FRONT LOBBY,6041 MAIN STREET,MANCHESTER CENTER,VT,05255,"http://maps.google.com/maps?q=6041 MAIN STREET,+MANCHESTER CENTER,+VT+05255&hl=en"
BENNINGTON POLICE DEPARTMENT,SOUTHWESTERN VERMONT MEDICAL CENTER FRONT LOBBY,100 HOSPITAL DRIVE,BENNINGTON,VT,05201,"http://maps.google.com/maps?q=100 HOSPITAL DRIVE,+BENNINGTON,+VT+05201&hl=en"
BENNINGTON POLICE DEPARTMENT,WINHALL POLICE DEPARTMENT FRONT LOBBY,113 VT ROUTE 30,BONDVILLE,VT,05340,"http://maps.google.com/maps?q=113 VT ROUTE 30,+BONDVILLE,+VT+05340&hl=en"
BERNARDSVILLE POLICE DEPARTMENT,BERNARDSVILLE POLICE DEPARTMENT,166 MINE BROOK ROAD,BERNARDSVILLE,NJ,07924,"http://maps.google.com/maps?q=166 MINE BROOK ROAD,+BERNARDSVILLE,+NJ+07924&hl=en"
BERWICK PD,BERWICK PD,1800 N MARKET ST,BERWICK,PA,18603,"http://maps.google.com/maps?q=1800 N MARKET ST,+BERWICK,+PA+18603&hl=en"
BETHLEHEM POLICE DEPARTMENT,ELM AVENUE PARK FRONT PARKING LOT,249 ELM AVENUE,DELMAR,NY,12054,"http://maps.google.com/maps?q=249 ELM AVENUE,+DELMAR,+NY+12054&hl=en"
BETHLEHEM POLICE DEPARTMENT,WESTGATE MALL,2285 SCHOENERSVILLE ROAD,BETHLEHEM,PA,18017,"http://maps.google.com/maps?q=2285 SCHOENERSVILLE ROAD,+BETHLEHEM,+PA+18017&hl=en"
BETHLEHEM TWNSHP POLICE DEPARTMENT,CVS PHARMACY,4950 FREEMANSBURG AVENUE,EASTON,PA,18045,"http://maps.google.com/maps?q=4950 FREEMANSBURG AVENUE,+EASTON,+PA+18045&hl=en"
BETHLEHEM TWNSHP POLICE DEPARTMENT,GIANT PHARMACY #6366,3926 NAZARETH PIKE,BETHLEHEM,PA,18020,"http://maps.google.com/maps?q=3926 NAZARETH PIKE,+BETHLEHEM,+PA+18020&hl=en"
BETHLEHEM TWNSHP POLICE DEPARTMENT,"ST. LUKES HOSPITAL, ANDERSON CAMPUS",1872 ST LUKES BLVD,EASTON,PA,18045,"http://maps.google.com/maps?q=1872 ST LUKES BLVD,+EASTON,+PA+18045&hl=en"
BETHLEHEM TWNSHP POLICE DEPARTMENT,YOUNG'S PHARMACY,3708 FREEMANSBURG AVENUE,EASTON,PA,18045,"http://maps.google.com/maps?q=3708 FREEMANSBURG AVENUE,+EASTON,+PA+18045&hl=en"
BLOOMSBURG UNIVERSITY PD,BLOOMSBURG UNIVERSITY PD,400 EAST SECOND ST,BLOOMSBURG,PA,17815,"http://maps.google.com/maps?q=400 EAST SECOND ST,+BLOOMSBURG,+PA+17815&hl=en"
BRISTOL POLICE DEPARTMENT,BRISTOL POLICE DEPARTMENT,72 MUNSILL AVENUE,BRISTOL,VT,05443,"http://maps.google.com/maps?q=72 MUNSILL AVENUE,+BRISTOL,+VT+05443&hl=en"
BROOME COUNTY SHERIFF'S DEPARTMENT,AMERICAN LEGION POST 1700,305 MAPLE STREET,ENDICOTT,NY,13760,"http://maps.google.com/maps?q=305 MAPLE STREET,+ENDICOTT,+NY+13760&hl=en"
BROOME COUNTY SHERIFF'S DEPARTMENT,BROOME COUNTY SHERIFF'S OFFICE,155 LT. VANWINKLE DR.,BINGHAMTON,NY,13905,"http://maps.google.com/maps?q=155 LT. VANWINKLE DR.,+BINGHAMTON,+NY+13905&hl=en"
BROOME COUNTY SHERIFF'S DEPARTMENT,JOHNSON CITY ELKS,4212 WATSON BLVD.,JOHNSON CITY,NY,13790,"http://maps.google.com/maps?q=4212 WATSON BLVD.,+JOHNSON CITY,+NY+13790&hl=en"
BROOME COUNTY SHERIFF'S DEPARTMENT,THE SCOOP,32876 STATE RT. 11,WHITNEY POINT,NY,13862,"http://maps.google.com/maps?q=32876 STATE RT. 11,+WHITNEY POINT,+NY+13862&hl=en"
BROOME COUNTY SHERIFF'S DEPARTMENT,VESTAL ELKS LODGE,2071 VESTAL PARKWAY WEST,VESTAL,NY,13850,"http://maps.google.com/maps?q=2071 VESTAL PARKWAY WEST,+VESTAL,+NY+13850&hl=en"
BROOME COUNTY SHERIFF'S DEPARTMENT,VESTAL FIRE STATION 4,3341 VESTAL PKWY EAST,VESTAL,NY,13850,"http://maps.google.com/maps?q=3341 VESTAL PKWY EAST,+VESTAL,+NY+13850&hl=en"
BROOME COUNTY SHERIFF'S DEPARTMENT,WINDSOR COMMUNITY CENTER,107 MAIN STREET,WINDSOR,NY,13865,"http://maps.google.com/maps?q=107 MAIN STREET,+WINDSOR,+NY+13865&hl=en"
BURLINGTON POLICE DEPARTMENT,BURLINGTON POLICE DEPARTMENT NORTH LOBBY,1 NORTH AVE,BURLINGTON,VT,05401,"http://maps.google.com/maps?q=1 NORTH AVE,+BURLINGTON,+VT+05401&hl=en"
BYRAM TWP. POLICE DEPARTMENT,CVS PHARMACY,77 RT. 206,STANHOPE,NJ,07874,"http://maps.google.com/maps?q=77 RT. 206,+STANHOPE,+NJ+07874&hl=en"
BYRAM TWP. POLICE DEPARTMENT,SHOP RITE,90 ROUTE 206,STANHOPE,NJ,07874,"http://maps.google.com/maps?q=90 ROUTE 206,+STANHOPE,+NJ+07874&hl=en"
CAIRO POLICE DEPARTMENT,HANNAFORD,223 MAIN STREET,CAIRO,NY,12413,"http://maps.google.com/maps?q=223 MAIN STREET,+CAIRO,+NY+12413&hl=en"
CASTLETON POLICE DEPARTMENT,CASTLETON POLICE DEPARTMENT,263 VT ROUTE 30,CASTLETON,VT,05735,"http://maps.google.com/maps?q=263 VT ROUTE 30,+CASTLETON,+VT+05735&hl=en"
CATASAUQUA POLICE DEPARTMENT,CATASAUQUA POLICE DEPARTMENT,90 BRIDGE ST.,CATASAUQUA,PA,18032,"http://maps.google.com/maps?q=90 BRIDGE ST.,+CATASAUQUA,+PA+18032&hl=en"
CAYUGA COUNTY SHERIFF'S DEPARTMENT,CAYUGA COUNTY SHERIFF'S HQ DROP BOX,7445 COUNTY HOUSE ROAD,AUBURN,NY,13021,"http://maps.google.com/maps?q=7445 COUNTY HOUSE ROAD,+AUBURN,+NY+13021&hl=en"
CAYUGA COUNTY SHERIFF'S DEPARTMENT,KINNEY DRUGS,130 MAIN STREET,MORAVIA,NY,13118,"http://maps.google.com/maps?q=130 MAIN STREET,+MORAVIA,+NY+13118&hl=en"
CAZENOVIA POLICE DEPARTMENT,KINNEY DRUGS PARKING LOT,41 ALBANY STREET,CAZENOVIA,NY,13035,"http://maps.google.com/maps?q=41 ALBANY STREET,+CAZENOVIA,+NY+13035&hl=en"
CHATHAM POLICE DEPARTMENT,CHATHAM PD,77 MAIN STREET,CHATHAM,NY,12037,"http://maps.google.com/maps?q=77 MAIN STREET,+CHATHAM,+NY+12037&hl=en"
CHENANGO COUNTY SHERIFF'S OFFICE,COVENTRY FIRE DEPARTMENT,109 NORTH ROAD,GREENE,NY,13778,"http://maps.google.com/maps?q=109 NORTH ROAD,+GREENE,+NY+13778&hl=en"
CHENANGO COUNTY SHERIFF'S OFFICE,SMYRNA FIRE DEPARTMENT,MAIN STREET,SMYRNA,NY,13464,"http://maps.google.com/maps?q=MAIN STREET,+SMYRNA,+NY+13464&hl=en"
CHESTER POLICE DEPARTMENT,CHESTER TWP. POLICE HEADQUARTERS,1 PARKER ROAD,CHESTER,NJ,07930,"http://maps.google.com/maps?q=1 PARKER ROAD,+CHESTER,+NJ+07930&hl=en"
CHITTENANGO POLICE DEPARTMENT,KINNEY DRUGS,540 GENESEE ST.,CHITTENANGO,NY,13037,"http://maps.google.com/maps?q=540 GENESEE ST.,+CHITTENANGO,+NY+13037&hl=en"
CHITTENANGO POLICE DEPARTMENT,MEDICINE SHOPPE,1315 W GENESEE STREET,CHITTENANGO,NY,13037,"http://maps.google.com/maps?q=1315 W GENESEE STREET,+CHITTENANGO,+NY+13037&hl=en"
CHITTENANGO POLICE DEPARTMENT,POLICE HQS,222 GENESEE STREET,CHITTENANGO,NY,13037,"http://maps.google.com/maps?q=222 GENESEE STREET,+CHITTENANGO,+NY+13037&hl=en"
CHITTENDEN COUNTY SHERIFF'S OFFICE,PRICE CHOPPER SUPERMARKET,595 SHELBURNE ROAD,BURLINGTON,VT,05401,"http://maps.google.com/maps?q=595 SHELBURNE ROAD,+BURLINGTON,+VT+05401&hl=en"
CICERO POLICE DEPARTMENT,KINNEY DRUGS,8150 THOMPSON RD.,CICERO,NY,13039,"http://maps.google.com/maps?q=8150 THOMPSON RD.,+CICERO,+NY+13039&hl=en"
CICERO POLICE DEPARTMENT,WALGREEN'S PARKING LOT,6189 ROUTE 31,CICERO,NY,13039,"http://maps.google.com/maps?q=6189 ROUTE 31,+CICERO,+NY+13039&hl=en"
CICERO POLICE DEPARTMENT,WEGMANS,7952 ROUTE 11,CICERO,NY,13039,"http://maps.google.com/maps?q=7952 ROUTE 11,+CICERO,+NY+13039&hl=en"
CLARKSTOWN POLICE,CVS PHARMACY,280 SOUTH MAIN ST,NEW CITY,NY,10956,"http://maps.google.com/maps?q=280 SOUTH MAIN ST,+NEW CITY,+NY+10956&hl=en"
CLARKSTOWN POLICE,CVS PHARMACY,330 ROUTE 304,BARDONIA,NY,10954,"http://maps.google.com/maps?q=330 ROUTE 304,+BARDONIA,+NY+10954&hl=en"
CLINTON TOWNSHIP POLICE DEPARTMENT,CLINTON TOWNSHIP POLICE DEPT.,1370 ROUTE 31 NORTH,ANNANDALE,NJ,08801,"http://maps.google.com/maps?q=1370 ROUTE 31 NORTH,+ANNANDALE,+NJ+08801&hl=en"
COLCHESTER POLICE DEPARTNEBT,COLCHESTER POLICE DEPARTMENT CHIEF DOUGLAS ALLEN,835 BLAKELY ROAD,COLCHESTER,VT,05446,"http://maps.google.com/maps?q=835 BLAKELY ROAD,+COLCHESTER,+VT+05446&hl=en"
COLONIAL REGIONAL PD,GIANT,859 NAZARETH PK,NAZARETH,PA,18064,"http://maps.google.com/maps?q=859 NAZARETH PK,+NAZARETH,+PA+18064&hl=en"
COLONIAL REGIONAL PD,WEGMAN'S,3797 NAZARETH HWY,EASTON,PA,18045,"http://maps.google.com/maps?q=3797 NAZARETH HWY,+EASTON,+PA+18045&hl=en"
COLONIAL REGIONAL PD,WEGMAN'S,5000 WEGMAN'S DR,BETHLEHEM,PA,18017,"http://maps.google.com/maps?q=5000 WEGMAN'S DR,+BETHLEHEM,+PA+18017&hl=en"
COLONIE POLICE DEPARTMENT,COLONIE POLICE DEPARTMENT COURT RM # 1,312 WOLF ROAD,LATHAM,NY,12110,"http://maps.google.com/maps?q=312 WOLF ROAD,+LATHAM,+NY+12110&hl=en"
COLUMBIA COUNTY SHERIFF'S OFFICE,COLUMBIA COUNTY SHERIFF'S OFFICE,85 INDUSTRIAL TRACT,HUDSON,NY,12534,"http://maps.google.com/maps?q=85 INDUSTRIAL TRACT,+HUDSON,+NY+12534&hl=en"
COLUMBIA COUNTY SHERIFF'S OFFICE,HILLSDALE SUB STATION,2684 STATE ROUTE 23,HILLSDALE,NY,12529,"http://maps.google.com/maps?q=2684 STATE ROUTE 23,+HILLSDALE,+NY+12529&hl=en"
