Participant,CollectionSite,Address,City,State,Zip,MapURL
ALTAMONTE SPRINGS POLICE DEPARTMENT,ALTAMONTE SPRINGS POLICE DEPARTMENT,451 EAST ALTAMONTE DRIVE,ALTAMONTE SPRINGS,FL,32701,"http://maps.google.com/maps?q=451 EAST ALTAMONTE DRIVE,+ALTAMONTE SPRINGS,+FL+32701&hl=en"
AUBURNDALE POLICE DEPARTMENT,AUBURNDALE PD,2 BOBBY GREEN PLAZA,AUBURNDALE,FL,33823,"http://maps.google.com/maps?q=2 BOBBY GREEN PLAZA,+AUBURNDALE,+FL+33823&hl=en"
BAKER COUNTY SHERIFFS OFFICRE,CVS PHARMACY,121 WEST MACCLENNY AVENUE,MACCLENNY,FL,32063,"http://maps.google.com/maps?q=121 WEST MACCLENNY AVENUE,+MACCLENNY,+FL+32063&hl=en"
BARTOW POLICE DEPARTMENT,BARTOW POLICE DEPARTMENT,450 NORTH BROADWAY AVENUE450 NORTH BROADWAY AVENUE,BARTOW,FL,33830,"http://maps.google.com/maps?q=450 NORTH BROADWAY AVENUE,+BARTOW,+FL+33830&hl=en"
BELLE ISLE POLICE DEPARTMENT,BELLE ISLE POLICE DEPARTMENT,1521 NELA AVE,BELLE ISLE,FL,32809,"http://maps.google.com/maps?q=1521 NELA AVE,+BELLE ISLE,+FL+32809&hl=en"
BREVARD COUNTY SHERIFF'S OFFICE,HOBBS PHARMACY,133 N BANANA RIVER DRIVE,MERRITT ISLAND,FL,32952,"http://maps.google.com/maps?q=133 N BANANA RIVER DRIVE,+MERRITT ISLAND,+FL+32952&hl=en"
CASSELBERRY POLICE DEPARTMENT,CASSELBERRY POLICE DEPARTMENT 407-262-7616 X 1054,4195 S. US HWY 17-92,CASSELBERRY,FL,32707,"http://maps.google.com/maps?q=4195 S. US HWY 17-92,+CASSELBERRY,+FL+32707&hl=en"
CEDAR KEY POLICE DEPARTMENT,CEDAR KEY POLICE DEPARTMENT,490 2ND STREETPO BOX 339,CEDAR KEY,FL,32625,"http://maps.google.com/maps?q=490 2ND STREET,+CEDAR KEY,+FL+32625&hl=en"
CHARLTON COUNTY SHERIFF'S OFFICE,SOUTH EASTERN BANK,4233 2ND STREET,FOLKSTON,GA,31537,"http://maps.google.com/maps?q=4233 2ND STREET,+FOLKSTON,+GA+31537&hl=en"
CITY OF DELAND POLICE DEPARTMENT,DELAND POLICE DEPARTMENT,219 W. HOWRY AVE.,DELAND,FL,32720,"http://maps.google.com/maps?q=219 W. HOWRY AVE.,+DELAND,+FL+32720&hl=en"
CITY OF HOLMES BEACH POLICE DEPARTMENT,CITY OF HOLMES BEACH POLICE DEPARTMENT FRONT LOBBY OF CITY HALL,5801 MARINA DRIVE,HOLMES BEACH,FL,34217,"http://maps.google.com/maps?q=5801 MARINA DRIVE,+HOLMES BEACH,+FL+34217&hl=en"
CITY OF INDIAN HARBOUR BEACH POLICE DEPARTMENT,CITY OF INDIAN HARBOUR BEACH CITY HALL,2055 SOUTH PATRICK DR,INDIAN HARBOUR BEACH,FL,32937,"http://maps.google.com/maps?q=2055 SOUTH PATRICK DR,+INDIAN HARBOUR BEACH,+FL+32937&hl=en"
CITY OF ORMOND BEACH PD,CITY OF ORMOND BEACH PD,170 WEST GRANADA BLVD,ORMOND BEACH,FL,32174,"http://maps.google.com/maps?q=170 WEST GRANADA BLVD,+ORMOND BEACH,+FL+32174&hl=en"
CITY OF STUART POLICE DEPARTMENT,CVS PHARMACY,2284 SE FEDERAL HIGHWAY,STUART,FL,34994,"http://maps.google.com/maps?q=2284 SE FEDERAL HIGHWAY,+STUART,+FL+34994&hl=en"
CLEARWATER POLICE DEPARTMENT,COUNTRYSIDE MALL,27001 US HWY 19 N,CLEARWATER,FL,33761,"http://maps.google.com/maps?q=27001 US HWY 19 N,+CLEARWATER,+FL+33761&hl=en"
CLERMONT POLICE DEPARTMENT,WALMART,1450 JOHNS LAKE RD,CLERMONT,FL,34711,"http://maps.google.com/maps?q=1450 JOHNS LAKE RD,+CLERMONT,+FL+34711&hl=en"
