Participant,CollectionSite,Address,City,State,Zip,MapURL
ALEXANDER POLICE DEPARTMENT,ALEXANDRIA POLICE DEPARTMENT,1000 BOLTON,ALEXANDRIA,LA,71301,"http://maps.google.com/maps?q=1000 BOLTON,+ALEXANDRIA,+LA+71301&hl=en"
ALEXANDRIA POLICE DEPARTMENT,ALEXANDRIA POLICE DEPARTMENT,1000 BOLTON AVE,ALEXANDRIA,LA,71302,"http://maps.google.com/maps?q=1000 BOLTON AVE,+ALEXANDRIA,+LA+71302&hl=en"
BATON ROUGE PD,BATON ROUGE PD,9000 AIRLINE HWY,BATON ROUGE,LA,70815,"http://maps.google.com/maps?q=9000 AIRLINE HWY,+BATON ROUGE,+LA+70815&hl=en"
BERWICK POLICE DEPARTMENT,BERWICK TOWN HALL,3225 THIRD STREET,BERWICK,LA,70342,"http://maps.google.com/maps?q=3225 THIRD STREET,+BERWICK,+LA+70342&hl=en"
BOGALUSA POLICE DEPARTMENT,NIELSEN'S PHARMACY,1619 S. COLUMBIA STREET,BOGALUSA,LA,70427,"http://maps.google.com/maps?q=1619 S. COLUMBIA STREET,+BOGALUSA,+LA+70427&hl=en"
BROUSSARD POLICE DEPARTMENT,WALGREENS PARKING LOT,105 ST. NAZAIRE,BROUSSARD,LA,70518,"http://maps.google.com/maps?q=105 ST. NAZAIRE,+BROUSSARD,+LA+70518&hl=en"
CENTRAL POLICE DEPARTMENT,CENTRAL POLICE DEPARTMENT,13505 HOOPER RD,BATON ROUGE,LA,70818,"http://maps.google.com/maps?q=13505 HOOPER RD,+BATON ROUGE,+LA+70818&hl=en"
CLINTON POLICE DEPARTMENT,CLINTON TOWN HALL,11209 BANK STREET,CLINTON,LA,70722,"http://maps.google.com/maps?q=11209 BANK STREET,+CLINTON,+LA+70722&hl=en"
COVINGTON POLICE DEPARTMENT,COVINGTON POLICE DEPARTMENT,200 E KIRKLAND ST.,COVINGTON,LA,70433,"http://maps.google.com/maps?q=200 E KIRKLAND ST.,+COVINGTON,+LA+70433&hl=en"
DEA- NEW ORLEANS FIELD DIVISION,METAIRIE POST OFFICE BY THE DRIVE BY MAIL BOXES,3301 17TH STREET,METAIRIE,LA,70002,"http://maps.google.com/maps?q=3301 17TH STREET,+METAIRIE,+LA+70002&hl=en"
EAST BATON ROUGE PARISH SHERIFF'S OFFICE,WOMEN'S HOSPITAL,100 WOMEN'S WAY,BATON ROUGE,LA,70817,"http://maps.google.com/maps?q=100 WOMEN'S WAY,+BATON ROUGE,+LA+70817&hl=en"
FAIRHOPE POLICE DEPARTMENT,FAIRHOPE POLICE DEPARTMENT,107 N SECTION STREET,FAIRHOPE,AL,36532,"http://maps.google.com/maps?q=107 N SECTION STREET,+FAIRHOPE,+AL+36532&hl=en"
FRANKLIN POLICE DEPARTMENT,FRANKLIN POLICE DEPARTMENT,508 SECOND STREET,FRANKLIN,LA,70538,"http://maps.google.com/maps?q=508 SECOND STREET,+FRANKLIN,+LA+70538&hl=en"
HATTIESBURG POLICE DEPARTMENT,HATTIESBURG POLICE DEPARTMENT,300 KLONDYKE ST.,HATTIESBURG,MS,39401,"http://maps.google.com/maps?q=300 KLONDYKE ST.,+HATTIESBURG,+MS+39401&hl=en"
HOUMA POLICE DEPARTMENT,HOUMA POLICE DEPARTMENT,500 HONDURAS,HOUMA,LA,70360,"http://maps.google.com/maps?q=500 HONDURAS,+HOUMA,+LA+70360&hl=en"
IBERVILLE PARISH S.O,IBERVILLE PARISH COURTHOUSE,58050 MERIAM STREET,PLAQUEMINE,LA,70764,"http://maps.google.com/maps?q=58050 MERIAM STREET,+PLAQUEMINE,+LA+70764&hl=en"
JEFFERSON PARISH SHERIFF'S OFFICE,OCHSNER MAIN,1514 JEFFERSON HWY,NEW ORLEANS,LA,70121,"http://maps.google.com/maps?q=1514 JEFFERSON HWY,+NEW ORLEANS,+LA+70121&hl=en"
JEFFERSON PARISH SHERIFF'S OFFICE,OCHSNER WESTBANK,25800 BELLE CHASSE HWY,GRETNA,LA,70056,"http://maps.google.com/maps?q=25800 BELLE CHASSE HWY,+GRETNA,+LA+70056&hl=en"
KENNER POLICE DEPARTMENT,OCHSNER MEDICAL CENTER-KENNER,180 W. ESPLANADE,KENNER,LA,70065,"http://maps.google.com/maps?q=180 W. ESPLANADE,+KENNER,+LA+70065&hl=en"
LAFAYETTE PARISH SHERIFF'S OFFICE,LAFAYETTE PARISH SHERIFF'S OFFICE PUBLIC SAFETY CO,1825 W. WILLOW STREET,SCOTT,LA,70583,"http://maps.google.com/maps?q=1825 W. WILLOW STREET,+SCOTT,+LA+70583&hl=en"
LAFAYETTE POLICE DEPARTMENT,UNIVERSITY HOSPITALS AND CLINICS,2390 W. CONGRESS ST.,LAFAYETTE,LA,70506,"http://maps.google.com/maps?q=2390 W. CONGRESS ST.,+LAFAYETTE,+LA+70506&hl=en"
LAFOURCHE PARISH S.O,LAFOURCHE PARISH SHERIFF'S OFFICE,5200 HWY 1,LOCKPORT,LA,70374,"http://maps.google.com/maps?q=5200 HWY 1,+LOCKPORT,+LA+70374&hl=en"
LASALLE SHERIFFS OFFICE,LASALLE S.O,1050 COURTHOUSE STREET,JENA,LA,71342,"http://maps.google.com/maps?q=1050 COURTHOUSE STREET,+JENA,+LA+71342&hl=en"
LIVINGSTON PARISH OFFICE OF HOMLAND ECURITY AND EM,LOHSEP OFFICE,20355 GOV. BLVD. 2ND FLOOR SUITE D,LIVINGSTON,LA,70754,"http://maps.google.com/maps?q=20355 GOV. BLVD. 2ND FLOOR SUITE D,+LIVINGSTON,+LA+70754&hl=en"
LONG BEACH POLICE DEPARTMENT,LONG BEACH POLICE DEPARTMENT,201 ALEXANDER RD,LONG BEACH,MS,39560,"http://maps.google.com/maps?q=201 ALEXANDER RD,+LONG BEACH,+MS+39560&hl=en"
LOUISIANA STATE POLICE,LSP TROOP B,2101 I-10 SERVICE RD,KENNER,LA,70065,"http://maps.google.com/maps?q=2101 I-10 SERVICE RD,+KENNER,+LA+70065&hl=en"
LOUISIANA STATE POLICE,LSP TROOP I HEAD QUARTERS,121 EAST PONT DES MOUTON,LAFAYETTE,LA,70507,"http://maps.google.com/maps?q=121 EAST PONT DES MOUTON,+LAFAYETTE,+LA+70507&hl=en"
LOUISIANA STATE POLICE TROOP L,TROOP L,2600 NORTH CAUSEWAY BLVD,MANDEVILLE,LA,70471,"http://maps.google.com/maps?q=2600 NORTH CAUSEWAY BLVD,+MANDEVILLE,+LA+70471&hl=en"
MANDEVILLE POLICE DEPARTMENT,MANDEVILLE POLICE DEPARTMENT,1870 HWY 90,MANDEVILLE,LA,70448,"http://maps.google.com/maps?q=1870 HWY 90,+MANDEVILLE,+LA+70448&hl=en"
MOBILE COUNTY SHERIFF'S OFFICE,COSTCO,1450 TINGLE CIRCLE EAST,MOBILE,AL,36606,"http://maps.google.com/maps?q=1450 TINGLE CIRCLE EAST,+MOBILE,+AL+36606&hl=en"
MOBILE COUNTY SHERIFF'S OFFICE,CVS PHARMACY #1814,3932 COTTAGE HILL ROAD,MOBILE,AL,36695,"http://maps.google.com/maps?q=3932 COTTAGE HILL ROAD,+MOBILE,+AL+36695&hl=en"
MOBILE COUNTY SHERIFF'S OFFICE,CVS PHARMACY #4818,4881 SCHILLINGER ROAD,MOBILE,AL,36619,"http://maps.google.com/maps?q=4881 SCHILLINGER ROAD,+MOBILE,+AL+36619&hl=en"
MOBILE COUNTY SHERIFF'S OFFICE,CVS PHARMACY #4888,44523 OLD SHELL ROAD,MOBILE,AL,36608,"http://maps.google.com/maps?q=44523 OLD SHELL ROAD,+MOBILE,+AL+36608&hl=en"
MOBILE COUNTY SHERIFF'S OFFICE,CVS PHARMACY #4900,2550 DAUPHIN STREET,MOBILE,AL,36606,"http://maps.google.com/maps?q=2550 DAUPHIN STREET,+MOBILE,+AL+36606&hl=en"
