Participant,CollectionSite,Address,City,State,Zip,MapURL
ALABAMA COUSHATTA POLICE DEPARTMENT,ALABAMA COUSHATTA POLICE DEPARTMENT,571 STATE PARK ROAD 56,LIVINGSTON,TX,77351,"http://maps.google.com/maps?q=571 STATE PARK ROAD 56,+LIVINGSTON,+TX+77351&hl=en"
ALEXANDER POLICE DEPARTMENT,ALEXANDRIA POLICE DEPARTMENT,1000 BOLTON,ALEXANDRIA,LA,71301,"http://maps.google.com/maps?q=1000 BOLTON,+ALEXANDRIA,+LA+71301&hl=en"
ALEXANDRIA POLICE DEPARTMENT,ALEXANDRIA POLICE DEPARTMENT,1000 BOLTON AVE,ALEXANDRIA,LA,71302,"http://maps.google.com/maps?q=1000 BOLTON AVE,+ALEXANDRIA,+LA+71302&hl=en"
BATON ROUGE PD,BATON ROUGE PD,9000 AIRLINE HWY,BATON ROUGE,LA,70815,"http://maps.google.com/maps?q=9000 AIRLINE HWY,+BATON ROUGE,+LA+70815&hl=en"
BEAUMONT ROGERS PARK,ROGERS PARK,1455 DOWLEN ROAD,BEAUMONT,TX,77706,"http://maps.google.com/maps?q=1455 DOWLEN ROAD,+BEAUMONT,+TX+77706&hl=en"
BEAUREGARD PARISH SHERIFF'S DEPARTMENT,BEAUREGARD PARISH SHERIFF'S DEPARTMENT,412 BOLIVAR BISHOP DRIVE,DERIDDER,LA,70634,"http://maps.google.com/maps?q=412 BOLIVAR BISHOP DRIVE,+DERIDDER,+LA+70634&hl=en"
BERWICK POLICE DEPARTMENT,BERWICK TOWN HALL,3225 THIRD STREET,BERWICK,LA,70342,"http://maps.google.com/maps?q=3225 THIRD STREET,+BERWICK,+LA+70342&hl=en"
BOGALUSA POLICE DEPARTMENT,NIELSEN'S PHARMACY,1619 S. COLUMBIA STREET,BOGALUSA,LA,70427,"http://maps.google.com/maps?q=1619 S. COLUMBIA STREET,+BOGALUSA,+LA+70427&hl=en"
BRANDON POLICE DEPARTMENT,BRANDON POLICE DEPARTMENT,1455 WEST GOVERNMENT STREET,BRANDON,MS,39042,"http://maps.google.com/maps?q=1455 WEST GOVERNMENT STREET,+BRANDON,+MS+39042&hl=en"
BROUSSARD POLICE DEPARTMENT,WALGREENS PARKING LOT,105 ST. NAZAIRE,BROUSSARD,LA,70518,"http://maps.google.com/maps?q=105 ST. NAZAIRE,+BROUSSARD,+LA+70518&hl=en"
