Participant,CollectionSite,Address,City,State,Zip,MapURL
ADELPHI UNIVERSITY,ADELPHI UNIVERSITY,"ONE SOUTH AVE, U.C. LOBBY",GARDEN CITY,NY,11530,"http://maps.google.com/maps?q=ONE SOUTH AVE, U.C. LOBBY,+GARDEN CITY,+NY+11530&hl=en"
ALBANY COUNTY SHERIFF,ALBANY COUNTY SHERIFF PATROL STATION,58 VERDA AVENUE,CLARKSVILLE,NY,12041,"http://maps.google.com/maps?q=58 VERDA AVENUE,+CLARKSVILLE,+NY+12041&hl=en"
ALBANY COUNTY SHERIFF,RCS COMMUNITY LIBRARY,95 MAIN STREET,RAVENA,NY,12143,"http://maps.google.com/maps?q=95 MAIN STREET,+RAVENA,+NY+12143&hl=en"
ALBANY NY POLICE DEPARTMENT,ALBANY COLLEGE OF PHARMACY CAR PORT (DRIVE UP DROP OFF),106 NEW SCOTLAND AVE.,ALBANY,NY,12208,"http://maps.google.com/maps?q=106 NEW SCOTLAND AVE.,+ALBANY,+NY+12208&hl=en"
ALBANY NY POLICE DEPARTMENT,ALBANY POLICE DEPT. SOUTH STATION,126 ARCH STREET,ALBANY,NY,12202,"http://maps.google.com/maps?q=126 ARCH STREET,+ALBANY,+NY+12202&hl=en"
ALBANY NY POLICE DEPARTMENT,CVS PHARMACY,885 CENTRAL AVE.,ALBANY,NY,12205,"http://maps.google.com/maps?q=885 CENTRAL AVE.,+ALBANY,+NY+12205&hl=en"
ALSTEAD POLICE DEPARTMENT,ALSTEAD POLICE DEPARTMENT,15 MECHANIC ST,ALSTEAD,NH,03602,"http://maps.google.com/maps?q=15 MECHANIC ST,+ALSTEAD,+NH+03602&hl=en"
AMHERST POLICE DEPARTMENT,WILDWOOD SCHOOL PARKING AREA,71 STRONG STREET,AMHERST,MA,01002,"http://maps.google.com/maps?q=71 STRONG STREET,+AMHERST,+MA+01002&hl=en"
ARDSLEY SAYF COALITION,ARDSLEY VILLAGE HALL,507 ASHFORD HALL,ARDSLEY,NY,10502,"http://maps.google.com/maps?q=507 ASHFORD HALL,+ARDSLEY,+NY+10502&hl=en"
ATLANTIC HIGHLANDS POLICE DEPT.,ATLANTIC HIGHLANDS POLICE DEPT.,100 FIRST AVE.,ATLANTIC HIGHLANDS,NJ,07716,"http://maps.google.com/maps?q=100 FIRST AVE.,+ATLANTIC HIGHLANDS,+NJ+07716&hl=en"
ATTLEBORO POLICE DEPARTMENT,ATTLEBORO POLICE DEPARTMENT,12 UNION ST,ATTLEBORO,MA,02703,"http://maps.google.com/maps?q=12 UNION ST,+ATTLEBORO,+MA+02703&hl=en"
BARRINGTON POLICE DEPARTMENT,BARRINGTON POLICE DEPARTMENT,100 FEDERAL RD,BARRINGTON,RI,02806,"http://maps.google.com/maps?q=100 FEDERAL RD,+BARRINGTON,+RI+02806&hl=en"
BELCHERTOWN POLICE DEPARTMENT,BELCHERTOWN POLICE DEPARTMENT,PARK STREETTOWN COMMON,BELCHERTOWN,MA,01007,"http://maps.google.com/maps?q=PARK STREET,+BELCHERTOWN,+MA+01007&hl=en"
BELLINGHAM POLICE DEPARTMENT,BELLINGHAM POLICE DEPARTMENT,30 BLACKSTONE STREET,BELLINGHAM,MA,02019,"http://maps.google.com/maps?q=30 BLACKSTONE STREET,+BELLINGHAM,+MA+02019&hl=en"
BENNINGTON POLICE DEPARTMENT,BENNINGTON COUNTY SHERIFF'S DEPT FRONT LOBBY,811 US ROUTE 7 SOUTH,BENNINGTON,VT,05201,"http://maps.google.com/maps?q=811 US ROUTE 7 SOUTH,+BENNINGTON,+VT+05201&hl=en"
BENNINGTON POLICE DEPARTMENT,BENNINGTON POLICE DEPARTMENT FRONT LOBBY,118 SOUTH STREET,BENNINGTON,VT,05201,"http://maps.google.com/maps?q=118 SOUTH STREET,+BENNINGTON,+VT+05201&hl=en"
BENNINGTON POLICE DEPARTMENT,MANCHESTER POLICE DEPARTMENT FRONT LOBBY,6041 MAIN STREET,MANCHESTER CENTER,VT,05255,"http://maps.google.com/maps?q=6041 MAIN STREET,+MANCHESTER CENTER,+VT+05255&hl=en"
BENNINGTON POLICE DEPARTMENT,SOUTHWESTERN VERMONT MEDICAL CENTER FRONT LOBBY,100 HOSPITAL DRIVE,BENNINGTON,VT,05201,"http://maps.google.com/maps?q=100 HOSPITAL DRIVE,+BENNINGTON,+VT+05201&hl=en"
BENNINGTON POLICE DEPARTMENT,WINHALL POLICE DEPARTMENT FRONT LOBBY,113 VT ROUTE 30,BONDVILLE,VT,05340,"http://maps.google.com/maps?q=113 VT ROUTE 30,+BONDVILLE,+VT+05340&hl=en"
BERLIN POLICE DEPARTMENT,BERLIN POLICE DEPARTMENT,240 KENSINGTON ROAD,BERLIN,CT,06037,"http://maps.google.com/maps?q=240 KENSINGTON ROAD,+BERLIN,+CT+06037&hl=en"
BETHANY POLICE DEPARTMENT,TROOP I RESIDENT TROOPERS OFFICE,631 AMITY ROAD,NEW HAVEN,CT,06525,"http://maps.google.com/maps?q=631 AMITY ROAD,+NEW HAVEN,+CT+06525&hl=en"
BETHLEHEM POLICE DEPARTMENT,ELM AVENUE PARK FRONT PARKING LOT,249 ELM AVENUE,DELMAR,NY,12054,"http://maps.google.com/maps?q=249 ELM AVENUE,+DELMAR,+NY+12054&hl=en"
BLACKSTONE POLICE DEPARTMENT,BLACKSTONE POLICE DEPARTMENT LT. GREGORY GILMORE,15 ST. PAUL STREET,BLACKSTONE,MA,01504,"http://maps.google.com/maps?q=15 ST. PAUL STREET,+BLACKSTONE,+MA+01504&hl=en"
BOROUGH OF FAIRVIEW,FAIRVIEW POLICE DEPARTMENT 201-943-2100,59 ANDERSON AVE.,FAIRVIEW,NJ,07022,"http://maps.google.com/maps?q=59 ANDERSON AVE.,+FAIRVIEW,+NJ+07022&hl=en"
BRANFORD POLICE DEPARTMENT,BRANFORD POLICE DEPARTMENT,33 LAUREL STREET,BRANFORD,CT,06405,"http://maps.google.com/maps?q=33 LAUREL STREET,+BRANFORD,+CT+06405&hl=en"
BRISTOL POLICE DEPARTMENT,BRISTOL POLICE DEPARTMENT,395 METACOM AVE,BRISTOL,RI,02809,"http://maps.google.com/maps?q=395 METACOM AVE,+BRISTOL,+RI+02809&hl=en"
BRISTOL POLICE DEPARTMENT,BRISTOL SENIOR COMMUNITY CENTER HOURS OF COLLECTION 10:00 A.M- 1:00 P.M,240 STAFFORD AVENUE,BRISTOL,CT,06010,"http://maps.google.com/maps?q=240 STAFFORD AVENUE,+BRISTOL,+CT+06010&hl=en"
BURRILLVILLE POLICE DEPARTMENT,BURRILLVILLE POLICE DEPARTMENT,1477 VICTORY HIGHWAY,HARRISVILLE,RI,02830,"http://maps.google.com/maps?q=1477 VICTORY HIGHWAY,+HARRISVILLE,+RI+02830&hl=en"
CAIRO POLICE DEPARTMENT,HANNAFORD,223 MAIN STREET,CAIRO,NY,12413,"http://maps.google.com/maps?q=223 MAIN STREET,+CAIRO,+NY+12413&hl=en"
CARTERET POLICE DEPARTMENT,CARTERET POLICE DEPARTMENT 732-541-4181,230 ROOSEVELT AVE.,CARTERET,NJ,07008,"http://maps.google.com/maps?q=230 ROOSEVELT AVE.,+CARTERET,+NJ+07008&hl=en"
CASTLETON POLICE DEPARTMENT,CASTLETON POLICE DEPARTMENT,263 VT ROUTE 30,CASTLETON,VT,05735,"http://maps.google.com/maps?q=263 VT ROUTE 30,+CASTLETON,+VT+05735&hl=en"
CAZENOVIA POLICE DEPARTMENT,KINNEY DRUGS PARKING LOT,41 ALBANY STREET,CAZENOVIA,NY,13035,"http://maps.google.com/maps?q=41 ALBANY STREET,+CAZENOVIA,+NY+13035&hl=en"
CEDAR GROVE POLICE DEPARTMENT,CEDAR GROVE POLICE DEPARTMENT 973-239-4100,525 ROUTE 23,CEDAR GROVE,NJ,07009,"http://maps.google.com/maps?q=525 ROUTE 23,+CEDAR GROVE,+NJ+07009&hl=en"
CENTRAL FALLS POLICE DEPARTMENT,CENTRAL FALLS POLICE DEPARTMENT LT. CHRISTOPHER REED,160 ILLINOIS STREET,CENTRAL FALLS,RI,02863,"http://maps.google.com/maps?q=160 ILLINOIS STREET,+CENTRAL FALLS,+RI+02863&hl=en"
CHARLESTOWN POLICE DEPARTMENT,CHARLESTOWN,4901 OLD POST ROAD,CHARLESTOWN,RI,02813,"http://maps.google.com/maps?q=4901 OLD POST ROAD,+CHARLESTOWN,+RI+02813&hl=en"
CHATHAM POLICE DEPARTMENT,CHATHAM PD,77 MAIN STREET,CHATHAM,NY,12037,"http://maps.google.com/maps?q=77 MAIN STREET,+CHATHAM,+NY+12037&hl=en"
CHENANGO COUNTY SHERIFF'S OFFICE,COVENTRY FIRE DEPARTMENT,109 NORTH ROAD,GREENE,NY,13778,"http://maps.google.com/maps?q=109 NORTH ROAD,+GREENE,+NY+13778&hl=en"
CHENANGO COUNTY SHERIFF'S OFFICE,SMYRNA FIRE DEPARTMENT,MAIN STREET,SMYRNA,NY,13464,"http://maps.google.com/maps?q=MAIN STREET,+SMYRNA,+NY+13464&hl=en"
CHESHIRE POLICE DEPARTMENT,CHESHIRE POLICE DEPARTMENT,500 HIGHLAND AVE,CHESHIRE,CT,06410,"http://maps.google.com/maps?q=500 HIGHLAND AVE,+CHESHIRE,+CT+06410&hl=en"
CHESTERFIELD POLICE DEPARTMENT,CHESTERFIELD POLICE DEPARTMENT CHIEF DUANE CHICKERING,490 ROUTE 63PO BOX 231,CHESTERFIELD,NH,03443,"http://maps.google.com/maps?q=490 ROUTE 63,+CHESTERFIELD,+NH+03443&hl=en"
CHITTENANGO POLICE DEPARTMENT,KINNEY DRUGS,540 GENESEE ST.,CHITTENANGO,NY,13037,"http://maps.google.com/maps?q=540 GENESEE ST.,+CHITTENANGO,+NY+13037&hl=en"
CHITTENANGO POLICE DEPARTMENT,MEDICINE SHOPPE,1315 W GENESEE STREET,CHITTENANGO,NY,13037,"http://maps.google.com/maps?q=1315 W GENESEE STREET,+CHITTENANGO,+NY+13037&hl=en"
CHITTENANGO POLICE DEPARTMENT,POLICE HQS,222 GENESEE STREET,CHITTENANGO,NY,13037,"http://maps.google.com/maps?q=222 GENESEE STREET,+CHITTENANGO,+NY+13037&hl=en"
CICERO POLICE DEPARTMENT,KINNEY DRUGS,8150 THOMPSON RD.,CICERO,NY,13039,"http://maps.google.com/maps?q=8150 THOMPSON RD.,+CICERO,+NY+13039&hl=en"
CICERO POLICE DEPARTMENT,WALGREEN'S PARKING LOT,6189 ROUTE 31,CICERO,NY,13039,"http://maps.google.com/maps?q=6189 ROUTE 31,+CICERO,+NY+13039&hl=en"
CICERO POLICE DEPARTMENT,WEGMANS,7952 ROUTE 11,CICERO,NY,13039,"http://maps.google.com/maps?q=7952 ROUTE 11,+CICERO,+NY+13039&hl=en"
CITY OF PROVIDENCE,PROVIDENCE POLICE DEPARTMENT,325 WASHINGTON ST,PROVIDENCE,RI,02903,"http://maps.google.com/maps?q=325 WASHINGTON ST,+PROVIDENCE,+RI+02903&hl=en"
CITY OF PROVIDENCE,WALGREENS PHARMACY,1 POCASSET AVE,PROVIDENCE,RI,02909,"http://maps.google.com/maps?q=1 POCASSET AVE,+PROVIDENCE,+RI+02909&hl=en"
CITY OF PROVIDENCE,WALGREENS PHARMACY,533 ELMWOOD AVE,PROVIDENCE,RI,02907,"http://maps.google.com/maps?q=533 ELMWOOD AVE,+PROVIDENCE,+RI+02907&hl=en"
CLAREMONT POLICE DEPARTMENT,CVS PARKING LOT DRIVE UP AND DROP OFF SITE,1 WALL STREET,CLAREMONT,NH,03743,"http://maps.google.com/maps?q=1 WALL STREET,+CLAREMONT,+NH+03743&hl=en"
CLARKSTOWN POLICE,CVS PHARMACY,280 SOUTH MAIN ST,NEW CITY,NY,10956,"http://maps.google.com/maps?q=280 SOUTH MAIN ST,+NEW CITY,+NY+10956&hl=en"
CLARKSTOWN POLICE,CVS PHARMACY,330 ROUTE 304,BARDONIA,NY,10954,"http://maps.google.com/maps?q=330 ROUTE 304,+BARDONIA,+NY+10954&hl=en"
CLARKU,CLARK UNIVERSITY,950 MAIN STREETHIGGINS STUDENT CENTER,WORCESTER,MA,01610,"http://maps.google.com/maps?q=950 MAIN STREET,+WORCESTER,+MA+01610&hl=en"
CLOSTER POLICE DEPARTMENT,CLOSTER POLICE DEPT. 201-768-5000,295 CLOSTER DOCK ROAD,CLOSTER,NJ,07624,"http://maps.google.com/maps?q=295 CLOSTER  DOCK ROAD,+CLOSTER,+NJ+07624&hl=en"
COLONIE POLICE DEPARTMENT,COLONIE POLICE DEPARTMENT COURT RM # 1,312 WOLF ROAD,LATHAM,NY,12110,"http://maps.google.com/maps?q=312 WOLF ROAD,+LATHAM,+NY+12110&hl=en"
COLUMBIA COUNTY SHERIFF'S OFFICE,COLUMBIA COUNTY SHERIFF'S OFFICE,85 INDUSTRIAL TRACT,HUDSON,NY,12534,"http://maps.google.com/maps?q=85 INDUSTRIAL TRACT,+HUDSON,+NY+12534&hl=en"
COLUMBIA COUNTY SHERIFF'S OFFICE,HILLSDALE SUB STATION,2684 STATE ROUTE 23,HILLSDALE,NY,12529,"http://maps.google.com/maps?q=2684 STATE ROUTE 23,+HILLSDALE,+NY+12529&hl=en"
CONNECTICUT STATE POLICE-TROOP G,TROOP G BARRACKS,149 PROSPECT ST,BRIDGEPORT,CT,06604,"http://maps.google.com/maps?q=149 PROSPECT ST,+BRIDGEPORT,+CT+06604&hl=en"
COXSACKIE POLICE DEPARTMENT,COXSACKIE POLICE DEPARTMENT,119 MANSION STREET,COXSACKIE,NY,12051,"http://maps.google.com/maps?q=119 MANSION STREET,+COXSACKIE,+NY+12051&hl=en"
CRANSTON POLICE DEPARTMENT,CRANSTON POLICE DEPARTMENT,5 GARFIELD ST,CRANSTON,RI,02920,"http://maps.google.com/maps?q=5 GARFIELD ST,+CRANSTON,+RI+02920&hl=en"
CRESSKILL POLICE DEPARTMENT,CRESSKILL POLICE DEPARTMENT,67 UNION AVENUE,CRESSKILL,NJ,07626,"http://maps.google.com/maps?q=67 UNION AVENUE,+CRESSKILL,+NJ+07626&hl=en"
CROTON ON HUDSON POLICE,CROTON COMMONS SHOPPING PLAZA,177 SOUTH RIVERSIDE AVENUE,CROTON ON HUDSON,NY,10520,"http://maps.google.com/maps?q=177 SOUTH RIVERSIDE AVENUE,+CROTON ON HUDSON,+NY+10520&hl=en"
CT STATE POLICE TROOP C,CT STATE POLICE TROOP C,1320 TOLLAND STAGE RD.,TOLLAND,CT,06084,"http://maps.google.com/maps?q=1320 TOLLAND STAGE RD.,+TOLLAND,+CT+06084&hl=en"
CT STATE POLICE TROOP E,GRISWOLD TOWN HALL,28 MAIN STREET,JEWETT CITY,CT,06351,"http://maps.google.com/maps?q=28 MAIN STREET,+JEWETT CITY,+CT+06351&hl=en"
CUMBERLAND POLICE,CUMBERLAND POLICE DEPARTMENT,1380 DIAMOND HILL ROAD,CUMBERLAND,RI,02864,"http://maps.google.com/maps?q=1380 DIAMOND HILL ROAD,+CUMBERLAND,+RI+02864&hl=en"
CUMMINGTON POLICE DEPARTMENT,CUMMINGTON POLICE DEPARTMENT CUMMINGTON PUBLIC SAFETY COMPLEX,8 FAIRGROUNDS ROAD,CUMMINGTON,MA,01026,"http://maps.google.com/maps?q=8 FAIRGROUNDS ROAD,+CUMMINGTON,+MA+01026&hl=en"
DANBURY POLICE DEPARTMENT,DANBURY POLICE DEPARTMENT,375 MAIN STREET,DANBURY,CT,06810,"http://maps.google.com/maps?q=375 MAIN STREET,+DANBURY,+CT+06810&hl=en"
DEA NEW YORK DIVISION,DEPARTMENT OF FAMILY SERVICES ROBERT TRAVIS BLDG SUSAN CLARK,16 COMMUNITY LANE,LIBERTY,NY,12754,"http://maps.google.com/maps?q=16 COMMUNITY LANE,+LIBERTY,+NY+12754&hl=en"
DEA NEW YORK DIVISION,FALLSBURG POLICE STATION ALETA M. GOMEZ 845.794.8080 X170,19 RAILROAD PLAZA,SOUTH FALLSBURG,NY,12779,"http://maps.google.com/maps?q=19 RAILROAD PLAZA,+SOUTH FALLSBURG,+NY+12779&hl=en"
DEA NEW YORK DIVISION,GROVER HERMANN HOSPITAL,8881 NY RTE 97,CALLICOON,NY,12723,"http://maps.google.com/maps?q=8881 NY RTE 97,+CALLICOON,+NY+12723&hl=en"
DEA NEW YORK DIVISION,LIBERTY POLICE DEPARTMENT ALETA M. GOMEZ 845.794.8080 X170,159 NORTH MAIN STREET,LIBERTY,NY,12754,"http://maps.google.com/maps?q=159 NORTH MAIN STREET,+LIBERTY,+NY+12754&hl=en"
DEA NEW YORK DIVISION,NEW YORK CITY POLICE DEPARTMENT BRONX 42 PRECINCT,830 WASHINGTON AVENUE MORRISANIA,BRONX,NY,10451,"http://maps.google.com/maps?q=830 WASHINGTON AVENUE MORRISANIA,+BRONX,+NY+10451&hl=en"
DEA NEW YORK DIVISION,NEW YORK CITY POLICE DEPARTMENT BRONX 45 PRECINCT,2877 BARKLEY AVENUE (SCHUYLERVILLE),BRONX,NY,10465,"http://maps.google.com/maps?q=2877 BARKLEY AVENUE (SCHUYLERVILLE),+BRONX,+NY+10465&hl=en"
DEA NEW YORK DIVISION,NEW YORK CITY POLICE DEPARTMENT BRONX 46 PRECINCT,2120 RYER AVENUE (FORDHAM),BRONX,NY,10457,"http://maps.google.com/maps?q=2120 RYER AVENUE (FORDHAM),+BRONX,+NY+10457&hl=en"
DEA NEW YORK DIVISION,NEW YORK CITY POLICE DEPARTMENT BRONX 48 PRECINCT,450 CROSS BRONX EXPRESSWAY (EAST TREMONT),BRONX,NY,10457,"http://maps.google.com/maps?q=450 CROSS BRONX EXPRESSWAY (EAST TREMONT),+BRONX,+NY+10457&hl=en"
