Participant,CollectionSite,Address,City,State,Zip,MapURL
AMERICAN FORK POLICE DEPARTMENT,AMERICAN FORK POLICE DEPARTMENT,75 E. 80 N.,AMERICAN FORK,UT,84003,"http://maps.google.com/maps?q=75 E. 80 N.,+AMERICAN FORK,+UT+84003&hl=en"
ASOTIN COUNTY SHERIFF'S OFFICE,ASOTIN COUNTY FIRE DEPARTMENT,2314 APPLESIDE BLVD,CLARKSTON,WA,99403,"http://maps.google.com/maps?q=2314 APPLESIDE BLVD,+CLARKSTON,+WA+99403&hl=en"
BAKER CITY POLICE DEPT,BAKER CITY POLICE DEPT,1768 AUBURN AVE,BAKER CITY,OR,97814,"http://maps.google.com/maps?q=1768 AUBURN AVE,+BAKER CITY,+OR+97814&hl=en"
BOISE POLICE DEPARTMENT - DRUG FREE IDAHO,ADA COUNTY SHERIFF'S OFFICE,7200 BARRISTER DRIVE,BOISE,ID,83704,"http://maps.google.com/maps?q=7200 BARRISTER DRIVE,+BOISE,+ID+83704&hl=en"
BOISE POLICE DEPARTMENT - DRUG FREE IDAHO,FRED MEYER GARDEN CITY OF BOISE,5425 W. CHINDEN BLVD,GARDEN CITY,ID,83714,"http://maps.google.com/maps?q=5425 W. CHINDEN BLVD,+GARDEN CITY,+ID+83714&hl=en"
BOUNTIFUL POLICE,SMITH'S MARKETPLACE,555 S 200 W,BOUNTIFUL,UT,84010,"http://maps.google.com/maps?q=555 S 200 W,+BOUNTIFUL,+UT+84010&hl=en"
CALDWELL POLICE DEPARTMENT,CALDWELL POLICE DEPT,110 S 5TH AVE,CALDWELL,ID,83605,"http://maps.google.com/maps?q=110 S 5TH AVE,+CALDWELL,+ID+83605&hl=en"
CASSIA COUNTY SHERIFF,SMITH'S FOOD KING PARKING LOT,937 E. MAIN,BURLEY,ID,83318,"http://maps.google.com/maps?q=937 E. MAIN,+BURLEY,+ID+83318&hl=en"
COLFAX POLICE DEPARTMENT,CITY HALL,400 N MILL STREET,COLFAX,WA,99111,"http://maps.google.com/maps?q=400 N MILL STREET,+COLFAX,+WA+99111&hl=en"
COLLEGE PLACE POLICE DEPARTMENT,"WALMART *COLLECTION ON SUN, OCTOBER 28 ONLY*",1700 SE MEADOWBROOK BLVD,COLLEGE PLACE,WA,99324,"http://maps.google.com/maps?q=1700 SE MEADOWBROOK BLVD,+COLLEGE PLACE,+WA+99324&hl=en"
