Business Name,Address 1,Address 2,"City, State Zip",Map URL
AHF PHARMACY,1230 N HIGH ST,"COLUMBUS, OH 43201",http://maps.google.com/maps?q=AHF%20PHARMACY%2C1230%20N%20HIGH%20ST%2C+COLUMBUS%2C+OH+43201,
"AMC OHIO LLC, DBA EQUITAS HEALTH PHARMACY #3",750 E LONG ST,SUITE 3100,"COLUMBUS, OH 43203",http://maps.google.com/maps?q=AMC%20OHIO%20LLC%20DBA%20EQUITAS%20HEALTH%20PHARMACY%2C750%20E%20LONG%20ST%2C+COLUMBUS%2C+OH+43203
ATRIUM MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,"MIDDLETOWN, OH 45005",http://maps.google.com/maps?q=ATRIUM%20MEDICAL%20CENTER%2CONE%20MEDICAL%20CENTER%20DRIVE%2C+MIDDLETOWN%2C+OH+45005,
B S D INC,716 MADISON AVENUE,"COVINGTON, KY 41011",http://maps.google.com/maps?q=B%20S%20D%20INC%2C716%20MADISON%20AVENUE%2C+COVINGTON%2C+KY+41011,
BERGER HOSPITAL,600 NORTH PICKAWAY STREET,ATTN PHARMACY,"CIRCLEVILLE, OH 43113",http://maps.google.com/maps?q=BERGER%20HOSPITAL%2C600%20NORTH%20PICKAWAY%20STREET%2C+CIRCLEVILLE%2C+OH+43113
BETHESDA HOSPITAL BUTLER COUNTY,3125 HAMILTON MASON RD,"HAMILTON, OH 45011",http://maps.google.com/maps?q=BETHESDA%20HOSPITAL%20BUTLER%20COUNTY%2C3125%20HAMILTON%20MASON%20RD%2C+HAMILTON%2C+OH+45011,
BETHESDA HOSPITAL NORTH,DEPT PHARMACY,10500 MONTGOMERY ROAD,"CINCINNATI, OH 45242",http://maps.google.com/maps?q=BETHESDA%20HOSPITAL%20NORTH%2CDEPT%20PHARMACY%2C+CINCINNATI%2C+OH+45242
CANN MEDICAL CENTER,CINCINNATI HEALTH DEPARTMENT,5818 MADISON ROAD,"CINCINNATI, OH 45227",http://maps.google.com/maps?q=CANN%20MEDICAL%20CENTER%2CCINCINNATI%20HEALTH%20DEPARTMENT%2C+CINCINNATI%2C+OH+45227
CINCINNATI HEALTH DEPARTMENT,PRICE HILL HEALTH CENTER PHARMACY,2136 WEST 8TH STREET,"CINCINNATI, OH 45204",http://maps.google.com/maps?q=CINCINNATI%20HEALTH%20DEPARTMENT%2CPRICE%20HILL%20HEALTH%20CENTER%20PHARMACY%2C+CINCINNATI%2C+OH+45204
CINCINNATI HEALTH DEPT,2750 BEEKMAN STREET,"CINCINNATI, OH 45225",http://maps.google.com/maps?q=CINCINNATI%20HEALTH%20DEPT%2C2750%20BEEKMAN%20STREET%2C+CINCINNATI%2C+OH+45225,
CLERMONT MERCY HOSPITAL,3000 HOSPITAL DRIVE,"BATAVIA, OH 45103",http://maps.google.com/maps?q=CLERMONT%20MERCY%20HOSPITAL%2C3000%20HOSPITAL%20DRIVE%2C+BATAVIA%2C+OH+45103,
COMMUNITY MARKET 710 PHARMACY,878 E SANDUSKY AVE,"BELLEFONTAINE, OH 43311",http://maps.google.com/maps?q=COMMUNITY%20MARKET%20%20PHARMACY%2C878%20E%20SANDUSKY%20AVE%2C+BELLEFONTAINE%2C+OH+43311,
COMPASS PHARMACY,1634 11TH STREET,"PORTSMOUTH, OH 45662",http://maps.google.com/maps?q=COMPASS%20PHARMACY%2C1634%2011TH%20STREET%2C+PORTSMOUTH%2C+OH+45662,
DAVE'S PHARMACY,411 W. 5TH STREET,"MARYSVILLE, OH 43040",http://maps.google.com/maps?q=DAVES%20PHARMACY%2C411%20W.%205TH%20STREET%2C+MARYSVILLE%2C+OH+43040,
