Business Name,Address 1,Address 2,"City, State Zip",Map URL
45TH MEDICAL GROUP SATELLITE PHARMACY,1361 S. PATRICK DRIVE,"PATRICK AFB, FL 32925",http://maps.google.com/maps?q=TH%20MEDICAL%20GROUP%20SATELLITE%20PHARMACY%2C1361%20S.%20PATRICK%20DRIVE%2C+PATRICK%20AFB%2C+FL+32925,
AIDS HEALTHCARE FOUNDATION,1701 NORTH MILLS AVENUE,"ORLANDO, FL 32803",http://maps.google.com/maps?q=AIDS%20HEALTHCARE%20FOUNDATION%2C1701%20NORTH%20MILLS%20AVENUE%2C+ORLANDO%2C+FL+32803,
AIDS HEALTHCARE FOUNDATION,3135 SR 580,SUITE 1,"SAFETY HARBOR, FL 34695",http://maps.google.com/maps?q=AIDS%20HEALTHCARE%20FOUNDATION%2C3135%20SR%20580%2C+SAFETY%20HARBOR%2C+FL+34695
AIDS HEALTHCARE FOUNDATION,3400 26TH AVE S,"ST PETERSBURG, FL 33711",http://maps.google.com/maps?q=AIDS%20HEALTHCARE%20FOUNDATION%2C3400%2026TH%20AVE%20S%2C+ST%20PETERSBURG%2C+FL+33711,
ALLEN MEDICAL SERVICES INC,6953 GALL BLVD,"ZEPHYRHILLS, FL 33542",http://maps.google.com/maps?q=ALLEN%20MEDICAL%20SERVICES%20INC%2C6953%20GALL%20BLVD%2C+ZEPHYRHILLS%2C+FL+33542,
"ANDERSON-SCOKELEE, INC",5001 NW 34TH BLVD SUITE B,"GAINESVILLE, FL 32605",http://maps.google.com/maps?q=ANDERSONSCOKELEE%20INC%2C5001%20NW%2034TH%20BLVD%20SUITE%20B%2C+GAINESVILLE%2C+FL+32605,
ARTH LLC,1446 LEE BLVD,"LEHIGH ACRES, FL 33936",http://maps.google.com/maps?q=ARTH%20LLC%2C1446%20LEE%20BLVD%2C+LEHIGH%20ACRES%2C+FL+33936,
"ASPIRE HEALTH PARTNERS, INC.",PRINCETON PLAZA PHARMACY,1800 MERCY DRIVE,"ORLANDO, FL 32808",http://maps.google.com/maps?q=ASPIRE%20HEALTH%20PARTNERS%20INC%2CPRINCETON%20PLAZA%20PHARMACY%2C+ORLANDO%2C+FL+32808
BENZER FL 12 LLC,38160 MEDICAL CENTER AVE,"ZEPHYRHILLS, FL 33540",http://maps.google.com/maps?q=BENZER%20FL%20%20LLC%2C38160%20MEDICAL%20CENTER%20AVE%2C+ZEPHYRHILLS%2C+FL+33540,
BENZER FL 13 LLC,5908 BRECKENRIDGE PKWY,"TAMPA, FL 33610",http://maps.google.com/maps?q=BENZER%20FL%20%20LLC%2C5908%20BRECKENRIDGE%20PKWY%2C+TAMPA%2C+FL+33610,
BENZER FL 14 LLC,"700 1ST ST S, SUITE 1","WINTER HAVEN, FL 33880",http://maps.google.com/maps?q=BENZER%20FL%20%20LLC%2C700%201ST%20ST%20S%2C%20SUITE%201%2C+WINTER%20HAVEN%2C+FL+33880,
BENZER FL 15 LLC,11509 E MARTIN LUTHER KING JR BLVD,"MANGO, FL 33550",http://maps.google.com/maps?q=BENZER%20FL%20%20LLC%2C11509%20E%20MARTIN%20LUTHER%20KING%20JR%20BLVD%2C+MANGO%2C+FL+33550,
BENZER FL10 LLC,6056 VAN DYKE RD,"LUTZ, FL 33558",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C6056%20VAN%20DYKE%20RD%2C+LUTZ%2C+FL+33558,
BENZER FL11 LLC,2653 BRUCE B DOWNS BLVD STE 115,"WESLEY CHAPEL, FL 33544",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C2653%20BRUCE%20B%20DOWNS%20BLVD%20STE%20115%2C+WESLEY%20CHAPEL%2C+FL+33544,
BENZER FL3 LLC,105 S MOON AVE,"BRANDON, FL 33511",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C105%20S%20MOON%20AVE%2C+BRANDON%2C+FL+33511,
BENZER FL4 LLC,2722 W. OLD HIGHWAY 441,"MOUNT DORA, FL 32757",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C2722%20W.%20OLD%20HIGHWAY%20441%2C+MOUNT%20DORA%2C+FL+32757,
BENZER FL5 LLC,500 W. GRANADA BLVD SUITE 4,"ORMOND BEACH, FL 32174",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C500%20W.%20GRANADA%20BLVD%20SUITE%204%2C+ORMOND%20BEACH%2C+FL+32174,
BENZER FL7 LLC,3535 US HWY 19,"NEW PORT RICHEY, FL 34652",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C3535%20US%20HWY%2019%2C+NEW%20PORT%20RICHEY%2C+FL+34652,
BENZER FL8 LLC,6280 66TH ST N,"PINELLAS PARK, FL 33781",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C6280%2066TH%20ST%20N%2C+PINELLAS%20PARK%2C+FL+33781,
BENZER FL9 LLC,14306 N DALE MABRY HWY STE D,"TAMPA, FL 33618",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C14306%20N%20DALE%20MABRY%20HWY%20STE%20D%2C+TAMPA%2C+FL+33618,
"BROOKSVILLE DRUGS, INC.",80 PONCE DE LEON BLVD,"BROOKSVILLE, FL 34601",http://maps.google.com/maps?q=BROOKSVILLE%20DRUGS%20INC%2C80%20PONCE%20DE%20LEON%20BLVD%2C+BROOKSVILLE%2C+FL+34601,
COLLIER HEALTH SERVICES,1454 MADISON AVE W,"IMMOKALEE, FL 34142",http://maps.google.com/maps?q=COLLIER%20HEALTH%20SERVICES%2C1454%20MADISON%20AVE%20W%2C+IMMOKALEE%2C+FL+34142,
"CYPRESS PHARMACY, INC",9451 CYPRESS LAKE DR,"FORT MYERS, FL 33919",http://maps.google.com/maps?q=CYPRESS%20PHARMACY%20INC%2C9451%20CYPRESS%20LAKE%20DR%2C+FORT%20MYERS%2C+FL+33919,
EDWARDS PHARMACY OF INDIAN ROCKS LLC,12071 INDIAN ROCKS ROAD,"LARGO, FL 33774",http://maps.google.com/maps?q=EDWARDS%20PHARMACY%20OF%20INDIAN%20ROCKS%20LLC%2C12071%20INDIAN%20ROCKS%20ROAD%2C+LARGO%2C+FL+33774,
EMISWET E-Z LLC,4942 W SR 46 SUITE 1014,"SANFORD, FL 32771",http://maps.google.com/maps?q=EMISWET%20EZ%20LLC%2C4942%20W%20SR%2046%20SUITE%201014%2C+SANFORD%2C+FL+32771,
"GULF COAST PHARMACY, LLC",6631 ORION DRIVE,SUITE 112,"FORT MYERS, FL 33912",http://maps.google.com/maps?q=GULF%20COAST%20PHARMACY%20LLC%2C6631%20ORION%20DRIVE%2C+FORT%20MYERS%2C+FL+33912
"HOLIDAY CVS, L.L.C.",105 S PEBBLE BEACH BLVD,"SUN CITY CENTER, FL 33573",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C105%20S%20PEBBLE%20BEACH%20BLVD%2C+SUN%20CITY%20CENTER%2C+FL+33573,
"HOLIDAY CVS, L.L.C.",10623 GIBSONTON DR,"RIVERVIEW, FL 33569",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C10623%20GIBSONTON%20DR%2C+RIVERVIEW%2C+FL+33569,
"HOLIDAY CVS, L.L.C.",110 BULLARD PKWY,"TEMPLE TERRACE, FL 33617",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C110%20BULLARD%20PKWY%2C+TEMPLE%20TERRACE%2C+FL+33617,
"HOLIDAY CVS, L.L.C.",11000 N. MILITARY TRAIL,"PALM BEACH GARDENS, FL 33410",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C11000%20N.%20MILITARY%20TRAIL%2C+PALM%20BEACH%20GARDENS%2C+FL+33410,
"HOLIDAY CVS, L.L.C.",11115 SPRING HILL DR,"SPRING HILL, FL 34609",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C11115%20SPRING%20HILL%20DR%2C+SPRING%20HILL%2C+FL+34609,
