Business Name,Address 1,Address 2,"City, State Zip",Map URL
ATRIUM MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,"MIDDLETOWN, OH 45005",http://maps.google.com/maps?q=ATRIUM%20MEDICAL%20CENTER%2CONE%20MEDICAL%20CENTER%20DRIVE%2C+MIDDLETOWN%2C+OH+45005,
B S D INC,716 MADISON AVENUE,"COVINGTON, KY 41011",http://maps.google.com/maps?q=B%20S%20D%20INC%2C716%20MADISON%20AVENUE%2C+COVINGTON%2C+KY+41011,
BAPTIST HEALTH LEXINGTON RETAIL PHARMACY,1700 NICHOLASVILLE RD STE N1210,"LEXINGTON, KY 40503",http://maps.google.com/maps?q=BAPTIST%20HEALTH%20LEXINGTON%20RETAIL%20PHARMACY%2C1700%20NICHOLASVILLE%20RD%20STE%20N1210%2C+LEXINGTON%2C+KY+40503,
BAPTIST HEALTH LOUISVILLE OUTPATIENT PHARMACY,4000 KRESGE WAY,"LOUISVILLE, KY 40207",http://maps.google.com/maps?q=BAPTIST%20HEALTH%20LOUISVILLE%20OUTPATIENT%20PHARMACY%2C4000%20KRESGE%20WAY%2C+LOUISVILLE%2C+KY+40207,
BETHESDA HOSPITAL BUTLER COUNTY,3125 HAMILTON MASON RD,"HAMILTON, OH 45011",http://maps.google.com/maps?q=BETHESDA%20HOSPITAL%20BUTLER%20COUNTY%2C3125%20HAMILTON%20MASON%20RD%2C+HAMILTON%2C+OH+45011,
BETHESDA HOSPITAL NORTH,DEPT PHARMACY,10500 MONTGOMERY ROAD,"CINCINNATI, OH 45242",http://maps.google.com/maps?q=BETHESDA%20HOSPITAL%20NORTH%2CDEPT%20PHARMACY%2C+CINCINNATI%2C+OH+45242
"BHC VALLE VISTA HOSPITAL, INC.",898 EAST MAIN ST,"GREENWOOD, IN 46143",http://maps.google.com/maps?q=BHC%20VALLE%20VISTA%20HOSPITAL%20INC%2C898%20EAST%20MAIN%20ST%2C+GREENWOOD%2C+IN+46143,
BLACKBURN COMMUNITY HEALTH,CENTER PHARMACY,2700 DR. MARTIN LUTHER KING JR,"INDIANAPOLIS, IN 46208",http://maps.google.com/maps?q=BLACKBURN%20COMMUNITY%20HEALTH%2CCENTER%20PHARMACY%2C+INDIANAPOLIS%2C+IN+46208
BLUEGRASS DRUG STORE,150 WAR ADMIRAL,STE 1,"DANVILLE, KY 40422",http://maps.google.com/maps?q=BLUEGRASS%20DRUG%20STORE%2C150%20WAR%20ADMIRAL%2C+DANVILLE%2C+KY+40422
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",3564 RIDGE RD,"LANSING, IL 60438",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C3564%20RIDGE%20RD%2C+LANSING%2C+IL+60438,
