Business Name,Address 1,Address 2,"City, State Zip",Map URL
ADDISON'S APOTHECARY,36 MAIN ST,"ADDISON, NY 14801",http://maps.google.com/maps?q=ADDISONS%20APOTHECARY%2C36%20MAIN%20ST%2C+ADDISON%2C+NY+14801,
ALDEN PHARMACY INC,13203 BROADWAY,"ALDEN, NY 14004",http://maps.google.com/maps?q=ALDEN%20PHARMACY%20INC%2C13203%20BROADWAY%2C+ALDEN%2C+NY+14004,
ALFRED PHARMACY,36 N MAIN ST,"ALFRED, NY 14802",http://maps.google.com/maps?q=ALFRED%20PHARMACY%2C36%20N%20MAIN%20ST%2C+ALFRED%2C+NY+14802,
ARNOT-OGDEN MEDICAL CENTER,600 ROE AVENUE,"ELMIRA, NY 14905",http://maps.google.com/maps?q=ARNOTOGDEN%20MEDICAL%20CENTER%2C600%20ROE%20AVENUE%2C+ELMIRA%2C+NY+14905,
"ATTICA PHARMACY, INC.",2 MARKET ST.,"ATTICA, NY 14011",http://maps.google.com/maps?q=ATTICA%20PHARMACY%20INC%2C2%20MARKET%20ST.%2C+ATTICA%2C+NY+14011,
BARTHOLOMEWS PHARMACY INC,2 ELM STREET,"FRANKLINVILLE, NY 14737",http://maps.google.com/maps?q=BARTHOLOMEWS%20PHARMACY%20INC%2C2%20ELM%20STREET%2C+FRANKLINVILLE%2C+NY+14737,
BEAVERS PHARMACY,7 MAIN STREET,"CANISTEO, NY 14823",http://maps.google.com/maps?q=BEAVERS%20PHARMACY%2C7%20MAIN%20STREET%2C+CANISTEO%2C+NY+14823,
BERTRAND CHAFFEE HOSPITAL,PHARMACY DEPARTMENT,224 EAST MAIN ST,"SPRINGVILLE, NY 14141",http://maps.google.com/maps?q=BERTRAND%20CHAFFEE%20HOSPITAL%2CPHARMACY%20DEPARTMENT%2C+SPRINGVILLE%2C+NY+14141
BROADWAY PENORA,5175 BROADWAY,"DEPEW, NY 14043",http://maps.google.com/maps?q=BROADWAY%20PENORA%2C5175%20BROADWAY%2C+DEPEW%2C+NY+14043,
"CASEY GROUP, LLC. THE",81 MAIN STREET,"BATAVIA, NY 14020",http://maps.google.com/maps?q=CASEY%20GROUP%20LLC%20THE%2C81%20MAIN%20STREET%2C+BATAVIA%2C+NY+14020,
CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DR FL 3,"ITHACA, NY 14850",http://maps.google.com/maps?q=CAYUGA%20MEDICAL%20CENTER%20AT%20ITHACA%2C101%20DATES%20DR%20FL%203%2C+ITHACA%2C+NY+14850,
