Business Name,Address 1,Address 2,"City, State Zip",Map URL
"ACUPHARM, LLC",990 W ATHERTON DR STE 200,"SALT LAKE CITY, UT 84123",http://maps.google.com/maps?q=ACUPHARM%20LLC%2C990%20W%20ATHERTON%20DR%20STE%20200%2C+SALT%20LAKE%20CITY%2C+UT+84123,
AIRWAY HEIGHTS CORRECTIONS CENTER,11919 W SPRAGUE AVENUE,PO BOX 1899,"AIRWAY HEIGHTS, WA 99001",http://maps.google.com/maps?q=AIRWAY%20HEIGHTS%20CORRECTIONS%20CENTER%2C11919%20W%20SPRAGUE%20AVENUE%2C+AIRWAY%20HEIGHTS%2C+WA+99001
"APOTHECARY POINTE PHARMACY, INC",3443 W 5600 S,"ROY, UT 84067",http://maps.google.com/maps?q=APOTHECARY%20POINTE%20PHARMACY%20INC%2C3443%20W%205600%20S%2C+ROY%2C+UT+84067,
ASHLEY VALLEY MEDICAL CENTER,ATTN: PHARMACY,150 WEST 100 NORTH,"VERNAL, UT 84078",http://maps.google.com/maps?q=ASHLEY%20VALLEY%20MEDICAL%20CENTER%2CATTN%3A%20PHARMACY%2C+VERNAL%2C+UT+84078
BEAR LAKE COMMUNITY HEALTH CENTER PHARMACY,325 WEST LOGAN HIGHWAY,P. O. BOX 328,"GARDEN CITY, UT 84028",http://maps.google.com/maps?q=BEAR%20LAKE%20COMMUNITY%20HEALTH%20CENTER%20PHARMACY%2C325%20WEST%20LOGAN%20HIGHWAY%2C+GARDEN%20CITY%2C+UT+84028
BENEWAH COMMUNITY HOSPITAL,229 S. 7TH STREET,"ST MARIES, ID 83861",http://maps.google.com/maps?q=BENEWAH%20COMMUNITY%20HOSPITAL%2C229%20S.%207TH%20STREET%2C+ST%20MARIES%2C+ID+83861,
BOWMANS MARKET LLC,326 NORTH MAIN,"KAYSVILLE, UT 84037",http://maps.google.com/maps?q=BOWMANS%20MARKET%20LLC%2C326%20NORTH%20MAIN%2C+KAYSVILLE%2C+UT+84037,
BRIGHAM COMMUNITY PHARMACY,1017 SOUTH MEDICAL DRIVE,"BRIGHAM CITY, UT 84302",http://maps.google.com/maps?q=BRIGHAM%20COMMUNITY%20PHARMACY%2C1017%20SOUTH%20MEDICAL%20DRIVE%2C+BRIGHAM%20CITY%2C+UT+84302,
CACHE VALLEY COMMUNITY HEALTH CENTER PHARMACY,1515 NORTH 400 EAST,SUITE 104,"NORTH LOGAN, UT 84341",http://maps.google.com/maps?q=CACHE%20VALLEY%20COMMUNITY%20HEALTH%20CENTER%20PHARMACY%2C1515%20NORTH%20400%20EAST%2C+NORTH%20LOGAN%2C+UT+84341
CARBON MEDICAL SERVICE ASSOCIATION,125 S MAIN ST,"HELPER, UT 84526",http://maps.google.com/maps?q=CARBON%20MEDICAL%20SERVICE%20ASSOCIATION%2C125%20S%20MAIN%20ST%2C+HELPER%2C+UT+84526,
CARBON MEDICAL SERVICES ASSN,305 CENTER STREET,PO BOX 930,"EAST CARBON, UT 84520",http://maps.google.com/maps?q=CARBON%20MEDICAL%20SERVICES%20ASSN%2C305%20CENTER%20STREET%2C+EAST%20CARBON%2C+UT+84520
CASTLEVIEW HOSPITAL,317 E 100 N,SUITE 4,"PRICE, UT 84501",http://maps.google.com/maps?q=CASTLEVIEW%20HOSPITAL%2C317%20E%20100%20N%2C+PRICE%2C+UT+84501
CASTLEVIEW HOSPITAL LLC,300 NORTH HOSPITAL DRIVE,ATTN: PHARMACY,"PRICE, UT 84501",http://maps.google.com/maps?q=CASTLEVIEW%20HOSPITAL%20LLC%2C300%20NORTH%20HOSPITAL%20DRIVE%2C+PRICE%2C+UT+84501
CD PHARMACY LLC,ATTN: EDDIE NORRIS,"450 SOUTH 900 EAST, SUITE 150","SALT LAKE CITY, UT 84102",http://maps.google.com/maps?q=CD%20PHARMACY%20LLC%2CATTN%3A%20EDDIE%20NORRIS%2C+SALT%20LAKE%20CITY%2C+UT+84102
CUSTOM RX LLC,173 W 4TH ST,"KUNA, ID 83634",http://maps.google.com/maps?q=CUSTOM%20RX%20LLC%2C173%20W%204TH%20ST%2C+KUNA%2C+ID+83634,
DOUG'S DRUG,1221 MAIN ST,PO BOX 1028,"THOMPSON FALLS, MT 59873",http://maps.google.com/maps?q=DOUGS%20DRUG%2C1221%20MAIN%20ST%2C+THOMPSON%20FALLS%2C+MT+59873
EDGEMONT PHARMACY,3661 N CANYON RD,"PROVO, UT 84604",http://maps.google.com/maps?q=EDGEMONT%20PHARMACY%2C3661%20N%20CANYON%20RD%2C+PROVO%2C+UT+84604,
FRANKS PHARMACY LLC,"ATTN: CONNIE J. SWEET, PHARMACIST IN CHARGE",1401 MINNESOTA AVENUE,"LIBBY, MT 59923",http://maps.google.com/maps?q=FRANKS%20PHARMACY%20LLC%2CATTN%3A%20CONNIE%20J.%20SWEET%2C%20PHARMACIST%20IN%20CHARGE%2C+LIBBY%2C+MT+59923
GENEVA WOODS PHARMACY,3808 N SULLIVAN RD,"BLDG N-15, STE 104","SPOKANE VALLEY, WA 99216",http://maps.google.com/maps?q=GENEVA%20WOODS%20PHARMACY%2C3808%20N%20SULLIVAN%20RD%2C+SPOKANE%20VALLEY%2C+WA+99216
"GIBSON PHARMACY SERVICES, LLC",240 E WINCHESTER,"MURRAY, UT 84107",http://maps.google.com/maps?q=GIBSON%20PHARMACY%20SERVICES%20LLC%2C240%20E%20WINCHESTER%2C+MURRAY%2C+UT+84107,
HARMON CITY INC. D/B/A HARMONS PHARMACY CITY CREEK,135 EAST 100 SOUTH,"SALT LAKE CITY, UT 84111",http://maps.google.com/maps?q=HARMON%20CITY%20INC%20DBA%20HARMONS%20PHARMACY%20CITY%20CREEK%2C135%20EAST%20100%20SOUTH%2C+SALT%20LAKE%20CITY%2C+UT+84111,
HEREFORDSHIRE HEALTH CENTER,PHARMACY,1915 WEST 5950 SOUTH,"ROY, UT 84067",http://maps.google.com/maps?q=HEREFORDSHIRE%20HEALTH%20CENTER%2CPHARMACY%2C+ROY%2C+UT+84067
HORNG INC,4052 W PIONEER PKWY,SUITE 111,"WEST VALLEY CITY, UT 84120",http://maps.google.com/maps?q=HORNG%20INC%2C4052%20W%20PIONEER%20PKWY%2C+WEST%20VALLEY%20CITY%2C+UT+84120
ID STATE VETERANS HOME-BOISE,320 COLLINS RD,"BOISE, ID 83702",http://maps.google.com/maps?q=ID%20STATE%20VETERANS%20HOMEBOISE%2C320%20COLLINS%20RD%2C+BOISE%2C+ID+83702,
IDAHO STATE VETERANS HOME,LEWISTON,821 21ST AVENUE,"LEWISTON, ID 83501",http://maps.google.com/maps?q=IDAHO%20STATE%20VETERANS%20HOME%2CLEWISTON%2C+LEWISTON%2C+ID+83501
IHC HEALTH CENTER PHARMACY,2075 UNIVERSITY PARK BLVD,"LAYTON, UT 84041",http://maps.google.com/maps?q=IHC%20HEALTH%20CENTER%20PHARMACY%2C2075%20UNIVERSITY%20PARK%20BLVD%2C+LAYTON%2C+UT+84041,
IHC HEALTH CENTER PHARMACY,505 W 400 N,"OREM, UT 84057",http://maps.google.com/maps?q=IHC%20HEALTH%20CENTER%20PHARMACY%2C505%20W%20400%20N%2C+OREM%2C+UT+84057,
IHC HEALTH CENTER PHARMACY,BOUNTIFUL,390 N MAIN ST,"BOUNTIFUL, UT 84010",http://maps.google.com/maps?q=IHC%20HEALTH%20CENTER%20PHARMACY%2CBOUNTIFUL%2C+BOUNTIFUL%2C+UT+84010
IHC HEALTH CENTER PHARMACY,NORTH OGDEN,2400 N WASHINGTON BLVD,"OGDEN, UT 84414",http://maps.google.com/maps?q=IHC%20HEALTH%20CENTER%20PHARMACY%2CNORTH%20OGDEN%2C+OGDEN%2C+UT+84414
IHC HEALTH CENTER PHARMACY,SOUTH OGDEN,975 EAST CHAMBERS AVENUE,"OGDEN, UT 84403",http://maps.google.com/maps?q=IHC%20HEALTH%20CENTER%20PHARMACY%2CSOUTH%20OGDEN%2C+OGDEN%2C+UT+84403
IHC HEALTH CTR PHARMACY MEMORIAL,2000 SOUTH 900 EAST,"SALT LAKE CITY, UT 84105",http://maps.google.com/maps?q=IHC%20HEALTH%20CTR%20PHARMACY%20MEMORIAL%2C2000%20SOUTH%20900%20EAST%2C+SALT%20LAKE%20CITY%2C+UT+84105,
IHC HEALTH SERVICES INC,OUTPATIENT PHARMACY,100 NORTH MARIO CAPECCHI DRIVE,"SALT LAKE CITY, UT 84113",http://maps.google.com/maps?q=IHC%20HEALTH%20SERVICES%20INC%2COUTPATIENT%20PHARMACY%2C+SALT%20LAKE%20CITY%2C+UT+84113
"IHC HEALTH SERVICES, INC.",181 EAST MEDICAL TOWER DRIVE,"MURRAY, UT 84107",http://maps.google.com/maps?q=IHC%20HEALTH%20SERVICES%20INC%2C181%20EAST%20MEDICAL%20TOWER%20DRIVE%2C+MURRAY%2C+UT+84107,
"IHC HEALTH SERVICES, INC.",201 W LAYTON PARKWAY,"LAYTON, UT 84041",http://maps.google.com/maps?q=IHC%20HEALTH%20SERVICES%20INC%2C201%20W%20LAYTON%20PARKWAY%2C+LAYTON%2C+UT+84041,
"IHC HEALTH SERVICES, INC.",3895 HARRISON BLVD,"OGDEN, UT 84403",http://maps.google.com/maps?q=IHC%20HEALTH%20SERVICES%20INC%2C3895%20HARRISON%20BLVD%2C+OGDEN%2C+UT+84403,
"IHC HEALTH SERVICES, INC.",395 W BULLDOG BLVD,SUITE 204,"PROVO, UT 84604",http://maps.google.com/maps?q=IHC%20HEALTH%20SERVICES%20INC%2C395%20W%20BULLDOG%20BLVD%2C+PROVO%2C+UT+84604
"IHC HEALTH SERVICES, INC.",9450 S 1300 E,"SANDY, UT 84094",http://maps.google.com/maps?q=IHC%20HEALTH%20SERVICES%20INC%2C9450%20S%201300%20E%2C+SANDY%2C+UT+84094,
IHC HLTH CENTER PHCY-LOGAN,1350 NORTH 500 EAST,"LOGAN, UT 84341",http://maps.google.com/maps?q=IHC%20HLTH%20CENTER%20PHCYLOGAN%2C1350%20NORTH%20500%20EAST%2C+LOGAN%2C+UT+84341,
IMC COMMUNITY PHARMACY,5121 S COTTONWOOD ST,"MURRAY, UT 84107",http://maps.google.com/maps?q=IMC%20COMMUNITY%20PHARMACY%2C5121%20S%20COTTONWOOD%20ST%2C+MURRAY%2C+UT+84107,
INTERMOUNTAIN AMERICAN FORK PHARMACY,98 NORTH 1100 EAST,SUITE 101,"AMERICAN FORK, UT 84003",http://maps.google.com/maps?q=INTERMOUNTAIN%20AMERICAN%20FORK%20PHARMACY%2C98%20NORTH%201100%20EAST%2C+AMERICAN%20FORK%2C+UT+84003
INTERMOUNTAIN SALT LAKE CLINIC PHARMACY,389 SOUTH 900 EAST,"SALT LAKE CITY, UT 84102",http://maps.google.com/maps?q=INTERMOUNTAIN%20SALT%20LAKE%20CLINIC%20PHARMACY%2C389%20SOUTH%20900%20EAST%2C+SALT%20LAKE%20CITY%2C+UT+84102,
INTERMOUNTAIN SOUTHRIDGE PHARMACY,3723 WEST 12600 SOUTH,SUITE 170,"RIVERTON, UT 84065",http://maps.google.com/maps?q=INTERMOUNTAIN%20SOUTHRIDGE%20PHARMACY%2C3723%20WEST%2012600%20SOUTH%2C+RIVERTON%2C+UT+84065
INTERMOUNTAIN TAYLORSVILLE PHARMACY,3845 WEST 4700 SOUTH,"TAYLORSVILLE, UT 84118",http://maps.google.com/maps?q=INTERMOUNTAIN%20TAYLORSVILLE%20PHARMACY%2C3845%20WEST%204700%20SOUTH%2C+TAYLORSVILLE%2C+UT+84118,
JOLLEY'S SANDY PHARMACY,9829 SOUTH 1300 EAST,#100,"SANDY, UT 84094",http://maps.google.com/maps?q=JOLLEYS%20SANDY%20PHARMACY%2C9829%20SOUTH%201300%20EAST%2C+SANDY%2C+UT+84094
KOOTENAI DRUG,611 E MISSOULA AVE,PO BOX 328,"TROY, MT 59935",http://maps.google.com/maps?q=KOOTENAI%20DRUG%2C611%20E%20MISSOULA%20AVE%2C+TROY%2C+MT+59935
L T DEE PHARMACY,4401 HARRISON BLVD,"OGDEN, UT 84403",http://maps.google.com/maps?q=L%20T%20DEE%20PHARMACY%2C4401%20HARRISON%20BLVD%2C+OGDEN%2C+UT+84403,
LDS OUTPATIENT PHARMACY,8TH AVE & C ST,"SALT LAKE CITY, UT 84143",http://maps.google.com/maps?q=LDS%20OUTPATIENT%20PHARMACY%2C8TH%20AVE%20&%20C%20ST%2C+SALT%20LAKE%20CITY%2C+UT+84143,
LEE'S MARKETPLACE PHARMACY,850 SOUTH MAIN,"SMITHFIELD, UT 84335",http://maps.google.com/maps?q=LEES%20MARKETPLACE%20PHARMACY%2C850%20SOUTH%20MAIN%2C+SMITHFIELD%2C+UT+84335,
"LEE'S MARKETPLACE, INC.",890 SOUTH MAIN STREET,"HEBER CITY, UT 84032",http://maps.google.com/maps?q=LEES%20MARKETPLACE%20INC%2C890%20SOUTH%20MAIN%20STREET%2C+HEBER%20CITY%2C+UT+84032,
LOGAN CLINIC PHARMACY,412 N 200 E,"LOGAN, UT 84321",http://maps.google.com/maps?q=LOGAN%20CLINIC%20PHARMACY%2C412%20N%20200%20E%2C+LOGAN%2C+UT+84321,
