Business Name,Address 1,Address 2,"City, State Zip",Map URL
ADVANCED RX PHARMACY 030,2000 S MAYS ST STE 200,"ROUND ROCK, TX 78664",http://maps.google.com/maps?q=ADVANCED%20RX%20PHARMACY%2C2000%20S%20MAYS%20ST%20STE%20200%2C+ROUND%20ROCK%2C+TX+78664,
AM PHARMACY,10401 ANDERSON MILLS RD,# 112B,"AUSTIN, TX 78750",http://maps.google.com/maps?q=AM%20PHARMACY%2C10401%20ANDERSON%20MILLS%20RD%2C+AUSTIN%2C+TX+78750
ANADARKO INDIAN HEALTH CENTER,201 E. PARKER MCKENZIE DR,BOX 828,"ANADARKO, OK 73005",http://maps.google.com/maps?q=ANADARKO%20INDIAN%20HEALTH%20CENTER%2C201%20E.%20PARKER%20MCKENZIE%20DR%2C+ANADARKO%2C+OK+73005
"ARKANSAS CVS PHARMACY, L.L.C.",1749 WEST WALNUT ST.,"ROGERS, AR 72756",http://maps.google.com/maps?q=ARKANSAS%20CVS%20PHARMACY%20LLC%2C1749%20WEST%20WALNUT%20ST.%2C+ROGERS%2C+AR+72756,
"ARKANSAS CVS PHARMACY, L.L.C.",3630 CENTRAL AVENUE,"HOT SPRINGS, AR 71913",http://maps.google.com/maps?q=ARKANSAS%20CVS%20PHARMACY%20LLC%2C3630%20CENTRAL%20AVENUE%2C+HOT%20SPRINGS%2C+AR+71913,
AUSTIN LAKES HOSPITAL,1025 E. 32ND STREET,"AUSTIN, TX 78705",http://maps.google.com/maps?q=AUSTIN%20LAKES%20HOSPITAL%2C1025%20E.%2032ND%20STREET%2C+AUSTIN%2C+TX+78705,
BESTYET HEALTHMART PHARMACY,19671 NE 23RD,"HARRAH, OK 73045",http://maps.google.com/maps?q=BESTYET%20HEALTHMART%20PHARMACY%2C19671%20NE%2023RD%2C+HARRAH%2C+OK+73045,
BLACK HAWK HEALTH CENTER,356110 E 930 RD,6 MILES SOUTH OF STROUD HWY 99,"STROUD, OK 74079",http://maps.google.com/maps?q=BLACK%20HAWK%20HEALTH%20CENTER%2C356110%20E%20930%20RD%2C+STROUD%2C+OK+74079
BLANCO PHARMACY & WELLNESS,316 PECAN ST,PO BOX 369,"BLANCO, TX 78606",http://maps.google.com/maps?q=BLANCO%20PHARMACY%20%20WELLNESS%2C316%20PECAN%20ST%2C+BLANCO%2C+TX+78606
BUDA DRUG STORE,203 RAILROAD ST STE 2-B,"BUDA, TX 78610",http://maps.google.com/maps?q=BUDA%20DRUG%20STORE%2C203%20RAILROAD%20ST%20STE%202-B%2C+BUDA%2C+TX+78610,
CEDAR SPRINGS PHARMACY INC,5310 E. HIGHWAY 37,"TUTTLE, OK 73089",http://maps.google.com/maps?q=CEDAR%20SPRINGS%20PHARMACY%20INC%2C5310%20E.%20HIGHWAY%2037%2C+TUTTLE%2C+OK+73089,
CHARLES B GODDARD HEALTH CENT,620 ELM AVE,"NORMAN, OK 73069",http://maps.google.com/maps?q=CHARLES%20B%20GODDARD%20HEALTH%20CENT%2C620%20ELM%20AVE%2C+NORMAN%2C+OK+73069,
"CHICKASHA CLINIC PHARMACY, LLC",2224 W IOWA,"CHICKASHA, OK 73018",http://maps.google.com/maps?q=CHICKASHA%20CLINIC%20PHARMACY%20LLC%2C2224%20W%20IOWA%2C+CHICKASHA%2C+OK+73018,
CHOCTAW NATION HEALTH CLINIC,2204 EAST MAIN STREET,"STIGLER, OK 74462",http://maps.google.com/maps?q=CHOCTAW%20NATION%20HEALTH%20CLINIC%2C2204%20EAST%20MAIN%20STREET%2C+STIGLER%2C+OK+74462,
CHOCTAW NATION HLTH CARE CTR,ONE CHOCTAW WAY,"TALIHINA, OK 74571",http://maps.google.com/maps?q=CHOCTAW%20NATION%20HLTH%20CARE%20CTR%2CONE%20CHOCTAW%20WAY%2C+TALIHINA%2C+OK+74571,
CHOCTAW NATION INDIAN HEALTH,RUBIN WHITE HEALTH CLINIC,109 KERR AVE,"POTEAU, OK 74953",http://maps.google.com/maps?q=CHOCTAW%20NATION%20INDIAN%20HEALTH%2CRUBIN%20WHITE%20HEALTH%20CLINIC%2C+POTEAU%2C+OK+74953
COMANCHE COUNTY MEMORIAL HOSP,3401 W GORE BLVD,"LAWTON, OK 73505",http://maps.google.com/maps?q=COMANCHE%20COUNTY%20MEMORIAL%20HOSP%2C3401%20W%20GORE%20BLVD%2C+LAWTON%2C+OK+73505,
"CREATIVE CARE PHARMACY, LLC","14101 N EASTERN AVE., STE A","EDMOND, OK 73013",http://maps.google.com/maps?q=CREATIVE%20CARE%20PHARMACY%20LLC%2C14101%20N%20EASTERN%20AVE.%2C%20STE%20A%2C+EDMOND%2C+OK+73013,
"CVS PHARMACY, INC.",14900 JONES MALTSBERGER RD,"SAN ANTONIO, TX 78247",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C14900%20JONES%20MALTSBERGER%20RD%2C+SAN%20ANTONIO%2C+TX+78247,
"CVS PHARMACY, INC.",1525 W CAMERON AVE,"ROCKDALE, TX 76567",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1525%20W%20CAMERON%20AVE%2C+ROCKDALE%2C+TX+76567,
"CVS PHARMACY, INC.",800 WEST OLD SETTLERS BLVD,"ROUND ROCK, TX 78681",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C800%20WEST%20OLD%20SETTLERS%20BLVD%2C+ROUND%20ROCK%2C+TX+78681,
DON COODY PHARMACY,7530 NW 23RD ST,"BETHANY, OK 73008",http://maps.google.com/maps?q=DON%20COODY%20PHARMACY%2C7530%20NW%2023RD%20ST%2C+BETHANY%2C+OK+73008,
DUNCAN REGIONAL HOSPITAL INC,1407 WHISENANT DR,"DUNCAN, OK 73533",http://maps.google.com/maps?q=DUNCAN%20REGIONAL%20HOSPITAL%20INC%2C1407%20WHISENANT%20DR%2C+DUNCAN%2C+OK+73533,
EL RENO INDIAN HEALTH CENTER,1801 N PARKVIEW DRIVE,"EL RENO, OK 73036",http://maps.google.com/maps?q=EL%20RENO%20INDIAN%20HEALTH%20CENTER%2C1801%20N%20PARKVIEW%20DRIVE%2C+EL%20RENO%2C+OK+73036,
