Business Name,Address 1,Address 2,"City, State Zip",Map URL
ADIRONDACK APOTHECARY LLC,4315 MAIN ST,"PORT HENRY, NY 12974",http://maps.google.com/maps?q=ADIRONDACK%20APOTHECARY%20LLC%2C4315%20MAIN%20ST%2C+PORT%20HENRY%2C+NY+12974,
ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,C/O PHARMACY,"SARANAC LAKE, NY 12983",http://maps.google.com/maps?q=ADIRONDACK%20MEDICAL%20CENTER%2C2233%20STATE%20ROUTE%2086%2C+SARANAC%20LAKE%2C+NY+12983
AIDS HEALTHCARE FOUNDATION,475 ATLANTIC AVE,"BROOKLYN, NY 11217",http://maps.google.com/maps?q=AIDS%20HEALTHCARE%20FOUNDATION%2C475%20ATLANTIC%20AVE%2C+BROOKLYN%2C+NY+11217,
ALAN COHEN ENTERPRISES INC & ALAN B COHEN,524 BROADWAY,"MONTICELLO, NY 12701",http://maps.google.com/maps?q=ALAN%20COHEN%20ENTERPRISES%20INC%20%20ALAN%20B%20COHEN%2C524%20BROADWAY%2C+MONTICELLO%2C+NY+12701,
ALEXANDER INFUSION LLC,75 NASSAU TERMINAL ROAD,"NEW HYDE PARK, NY 11040",http://maps.google.com/maps?q=ALEXANDER%20INFUSION%20LLC%2C75%20NASSAU%20TERMINAL%20ROAD%2C+NEW%20HYDE%20PARK%2C+NY+11040,
ALICE HYDE MEDICAL CENTER,133 PARK STREET,"MALONE, NY 12953",http://maps.google.com/maps?q=ALICE%20HYDE%20MEDICAL%20CENTER%2C133%20PARK%20STREET%2C+MALONE%2C+NY+12953,
ALLURE SPECIALTY PHARMACY,4377 BRONX BLVD,"BRONX, NY 10466",http://maps.google.com/maps?q=ALLURE%20SPECIALTY%20PHARMACY%2C4377%20BRONX%20BLVD%2C+BRONX%2C+NY+10466,
AMI PHARMACY,4180 BROADWAY,"NEW YORK, NY 10033",http://maps.google.com/maps?q=AMI%20PHARMACY%2C4180%20BROADWAY%2C+NEW%20YORK%2C+NY+10033,
ANDREW BROWN'S DRUG STORE,1502 PITTSTON AVENUE,"SCRANTON, PA 18505",http://maps.google.com/maps?q=ANDREW%20BROWNS%20DRUG%20STORE%2C1502%20PITTSTON%20AVENUE%2C+SCRANTON%2C+PA+18505,
APPLE VALLEY PHARMACY,8 WEST STREET,"WARWICK, NY 10990",http://maps.google.com/maps?q=APPLE%20VALLEY%20PHARMACY%2C8%20WEST%20STREET%2C+WARWICK%2C+NY+10990,
ARLINGTON PHARMACY INC,187 MILL STREET,"LIBERTY, NY 12754",http://maps.google.com/maps?q=ARLINGTON%20PHARMACY%20INC%2C187%20MILL%20STREET%2C+LIBERTY%2C+NY+12754,
ASCAN PHARMACY INC.,101-21 METROPOLITAN AVENUE,"FOREST HILLS, NY 11375",http://maps.google.com/maps?q=ASCAN%20PHARMACY%20INC%2C101-21%20METROPOLITAN%20AVENUE%2C+FOREST%20HILLS%2C+NY+11375,
AVIGHNA RX LLC,7 BEDFORD PARK BLVD,"BRONX, NY 10468",http://maps.google.com/maps?q=AVIGHNA%20RX%20LLC%2C7%20BEDFORD%20PARK%20BLVD%2C+BRONX%2C+NY+10468,
AVK RX INC.,3904 CHURCH AVE,"BROOKLYN, NY 11203",http://maps.google.com/maps?q=AVK%20RX%20INC%2C3904%20CHURCH%20AVE%2C+BROOKLYN%2C+NY+11203,
AVONORA INC,14901 UNION TPKE,"FLUSHING, NY 11367",http://maps.google.com/maps?q=AVONORA%20INC%2C14901%20UNION%20TPKE%2C+FLUSHING%2C+NY+11367,
"B & B PHARMACY, INC.",79-08 37TH AVE,"JACKSON HEIGHTS, NY 11372",http://maps.google.com/maps?q=B%20%20B%20PHARMACY%20INC%2C79-08%2037TH%20AVE%2C+JACKSON%20HEIGHTS%2C+NY+11372,
BANDSTAND CORPORATION,226 PROSPECT PARK W,"BROOKLYN, NY 11215",http://maps.google.com/maps?q=BANDSTAND%20CORPORATION%2C226%20PROSPECT%20PARK%20W%2C+BROOKLYN%2C+NY+11215,
BARDONIA PHARMACY LLC,301 ROUTE 304,SUITE 4,"BARDONIA, NY 10954",http://maps.google.com/maps?q=BARDONIA%20PHARMACY%20LLC%2C301%20ROUTE%20304%2C+BARDONIA%2C+NY+10954
BARON'S FAMILY PHARMACY INC,243 E BROAD STREET,"WESTFIELD, NJ 07090",http://maps.google.com/maps?q=BARONS%20FAMILY%20PHARMACY%20INC%2C243%20E%20BROAD%20STREET%2C+WESTFIELD%2C+NJ+07090,
BARRE PHARMACY LLC,20 SOUTH MAIN STREET SUITE 1,"BARRE, VT 05641",http://maps.google.com/maps?q=BARRE%20PHARMACY%20LLC%2C20%20SOUTH%20MAIN%20STREET%20SUITE%201%2C+BARRE%2C+VT+05641,
BARTLES PHARMACY INC,10 LAFAYETTE PARK,P.O.BOX 630,"OXFORD, NY 13830",http://maps.google.com/maps?q=BARTLES%20PHARMACY%20INC%2C10%20LAFAYETTE%20PARK%2C+OXFORD%2C+NY+13830
BAYSIDE PHARMACY INC.,221-36 HORACE HARDING EXPRESSWAY,"OAKLAND GARDENS, NY 11364",http://maps.google.com/maps?q=BAYSIDE%20PHARMACY%20INC%2C221-36%20HORACE%20HARDING%20EXPRESSWAY%2C+OAKLAND%20GARDENS%2C+NY+11364,
BAYSTATE MEDICAL CENTER INC,759 CHESTNUT ST,"SPRINGFIELD, MA 01199",http://maps.google.com/maps?q=BAYSTATE%20MEDICAL%20CENTER%20INC%2C759%20CHESTNUT%20ST%2C+SPRINGFIELD%2C+MA+01199,
BELLEVILLE PHARMACY,338 WASHINGTON AVE,"BELLEVILLE, NJ 07109",http://maps.google.com/maps?q=BELLEVILLE%20PHARMACY%2C338%20WASHINGTON%20AVE%2C+BELLEVILLE%2C+NJ+07109,
BESAEL CORP,DBA OAK PARK PHARMACY,205 PROSPECT PARK WEST,"BROOKLYN, NY 11215",http://maps.google.com/maps?q=BESAEL%20CORP%2CDBA%20OAK%20PARK%20PHARMACY%2C+BROOKLYN%2C+NY+11215
BLACK DRUGS INC,704 BLEECKER ST,"UTICA, NY 13501",http://maps.google.com/maps?q=BLACK%20DRUGS%20INC%2C704%20BLEECKER%20ST%2C+UTICA%2C+NY+13501,
BOICEVILLE PHARMACY,P.O. BOX 474,ATTN: SUPERVISING PHARMACIST,"BOICEVILLE, NY 12412",http://maps.google.com/maps?q=BOICEVILLE%20PHARMACY%2CP.O.%20BOX%20474%2C+BOICEVILLE%2C+NY+12412
BONAPARTE PHARMACY LLC,8210 MAIN STREET,"HARRISVILLE, NY 13648",http://maps.google.com/maps?q=BONAPARTE%20PHARMACY%20LLC%2C8210%20MAIN%20STREET%2C+HARRISVILLE%2C+NY+13648,
BRATTLEBORO MEMORIAL HOSP,PHARMACY DEPT.,17 BELMONT AVE.,"BRATTLEBORO, VT 05301",http://maps.google.com/maps?q=BRATTLEBORO%20MEMORIAL%20HOSP%2CPHARMACY%20DEPT.%2C+BRATTLEBORO%2C+VT+05301
BRAUNAGEL & BRAUNAGEL INC,12 SUSSEX STREET,"PORT JERVIS, NY 12771",http://maps.google.com/maps?q=BRAUNAGEL%20%20BRAUNAGEL%20INC%2C12%20SUSSEX%20STREET%2C+PORT%20JERVIS%2C+NY+12771,
BROWN'S PHARMACY,225 MAIN STREET,P.O. BOX 308,"UNADILLA, NY 13849",http://maps.google.com/maps?q=BROWNS%20PHARMACY%2C225%20MAIN%20STREET%2C+UNADILLA%2C+NY+13849
