Business Name,Address 1,Address 2,"City, State Zip",Map URL
"ANGUS LAKE HEALTHCARE, LLC",242 MILLEDGEVILLE ROAD,"GORDON, GA 31031",http://maps.google.com/maps?q=ANGUS%20LAKE%20HEALTHCARE%20LLC%2C242%20MILLEDGEVILLE%20ROAD%2C+GORDON%2C+GA+31031,
AU MEDICAL CENTER INPATIENT PHARMACY,1120 15TH ST RM BI-2101,SUPPLY ADMINISTRATION/PURCHASING(HS),"AUGUSTA, GA 30912",http://maps.google.com/maps?q=AU%20MEDICAL%20CENTER%20INPATIENT%20PHARMACY%2C1120%2015TH%20ST%20RM%20BI-2101%2C+AUGUSTA%2C+GA+30912
BARNES PHARMACY,694 SOUTH MAIN STREET,"BAXLEY, GA 31513",http://maps.google.com/maps?q=BARNES%20PHARMACY%2C694%20SOUTH%20MAIN%20STREET%2C+BAXLEY%2C+GA+31513,
BARNEY'S PHARMACY,2604 PEACH ORCHARD RD,"AUGUSTA, GA 30906",http://maps.google.com/maps?q=BARNEYS%20PHARMACY%2C2604%20PEACH%20ORCHARD%20RD%2C+AUGUSTA%2C+GA+30906,
BEAUFORT-JASPER COMPREHENSIVE HEALTH SERVICES,721 OKATIE HIGHWAY,P O BOX 357,"RIDGELAND, SC 29936",http://maps.google.com/maps?q=BEAUFORTJASPER%20COMPREHENSIVE%20HEALTH%20SERVICES%2C721%20OKATIE%20HIGHWAY%2C+RIDGELAND%2C+SC+29936
"BEAUREGARD DRUGS, INC",7667 AL HIGHWAY 51 STE A,"OPELIKA, AL 36804",http://maps.google.com/maps?q=BEAUREGARD%20DRUGS%20INC%2C7667%20AL%20HIGHWAY%2051%20STE%20A%2C+OPELIKA%2C+AL+36804,
BENZER GA3 LLC,257 MAIN ST.,"LOGANVILLE, GA 30052",http://maps.google.com/maps?q=BENZER%20GA%20LLC%2C257%20MAIN%20ST.%2C+LOGANVILLE%2C+GA+30052,
CARE PLUS PHARMACY LLC,1665 HIGHWAY 34E,SUITE 100,"NEWNAN, GA 30265",http://maps.google.com/maps?q=CARE%20PLUS%20PHARMACY%20LLC%2C1665%20HIGHWAY%2034E%2C+NEWNAN%2C+GA+30265
"CARECENTER PHARMACY, L.L.C.",1 COCA COLA PLZ NW,"ATLANTA, GA 30313",http://maps.google.com/maps?q=CARECENTER%20PHARMACY%20LLC%2C1%20COCA%20COLA%20PLZ%20NW%2C+ATLANTA%2C+GA+30313,
CAROLINA PHARMACY OF THE LOWCOUNTRY,810 ELM STREET EAST,"HAMPTON, SC 29924",http://maps.google.com/maps?q=CAROLINA%20PHARMACY%20OF%20THE%20LOWCOUNTRY%2C810%20ELM%20STREET%20EAST%2C+HAMPTON%2C+SC+29924,
