Business Name,Address 1,Address 2,"City, State Zip",Map URL
ALAMO CLINIC,ON HIGHWAY 169,PO BOX 5907,"MAGDALENA, NM 87825",http://maps.google.com/maps?q=ALAMO%20CLINIC%2CON%20HIGHWAY%20169%2C+MAGDALENA%2C+NM+87825
CANCER CENTER PHARMACY,1201 CAMINO DE SALUD NE,"ALBUQUERQUE, NM 87102",http://maps.google.com/maps?q=CANCER%20CENTER%20PHARMACY%2C1201%20CAMINO%20DE%20SALUD%20NE%2C+ALBUQUERQUE%2C+NM+87102,
CHIEF PHARM SERVICES,PO BOX 130,INTERSTATE 40 EXIT 102,"SAN FIDEL, NM 87049",http://maps.google.com/maps?q=CHIEF%20PHARM%20SERVICES%2CPO%20BOX%20130%2C+SAN%20FIDEL%2C+NM+87049
CHRISTUS ST. VINCENT OUTPATIENT PHARMACY,465 SAINT MICHAELS DR STE 112,"SANTA FE, NM 87505",http://maps.google.com/maps?q=CHRISTUS%20ST%20VINCENT%20OUTPATIENT%20PHARMACY%2C465%20SAINT%20MICHAELS%20DR%20STE%20112%2C+SANTA%20FE%2C+NM+87505,
"CVS PHARMACY, INC.","1001 NEW MEXICO HWY 528, SE","RIO RANCHO, NM 87124",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1001%20NEW%20MEXICO%20HWY%20528%2C%20SE%2C+RIO%20RANCHO%2C+NM+87124,
"CVS PHARMACY, INC.",1212 MCRAE BLVD,"EL PASO, TX 79925",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1212%20MCRAE%20BLVD%2C+EL%20PASO%2C+TX+79925,
"CVS PHARMACY, INC.",1780 N. LEE TREVINO DRIVE,"EL PASO, TX 79936",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1780%20N.%20LEE%20TREVINO%20DRIVE%2C+EL%20PASO%2C+TX+79936,
"CVS PHARMACY, INC.",2907 CERRILLOS RD.,"SANTA FE, NM 87507",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C2907%20CERRILLOS%20RD.%2C+SANTA%20FE%2C+NM+87507,
"CVS PHARMACY, INC.",3011 N. MAIN ST.,"LAS CRUCES, NM 88001",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C3011%20N.%20MAIN%20ST.%2C+LAS%20CRUCES%2C+NM+88001,
FIRST NATIONS COMMUNITY HEALTHSOURCE PHARMACY,5608 ZUNI RD SE,"ALBUQUERQUE, NM 87108",http://maps.google.com/maps?q=FIRST%20NATIONS%20COMMUNITY%20HEALTHSOURCE%20PHARMACY%2C5608%20ZUNI%20RD%20SE%2C+ALBUQUERQUE%2C+NM+87108,
FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,INTERSECTION OF N7 AND N12,"FORT DEFIANCE, AZ 86504",http://maps.google.com/maps?q=FORT%20DEFIANCE%20INDIAN%20HOSPITAL%2CPO%20BOX%20649%2C+FORT%20DEFIANCE%2C+AZ+86504
"GENOA HEALTHCARE, LLC","8745 COUNTY ROAD 9 SOUTH, STE 152","ALAMOSA, CO 81101",http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2C8745%20COUNTY%20ROAD%209%20SOUTH%2C%20STE%20152%2C+ALAMOSA%2C+CO+81101,
GERALD CHAMPION REGIONAL,2669 SCENIC DR,"ALAMOGORDO, NM 88310",http://maps.google.com/maps?q=GERALD%20CHAMPION%20REGIONAL%2C2669%20SCENIC%20DR%2C+ALAMOGORDO%2C+NM+88310,
LAJARA PHARMACEUTICAL CENTER,412 MAIN STREET,P.O. BOX 609,"LA JARA, CO 81140",http://maps.google.com/maps?q=LAJARA%20PHARMACEUTICAL%20CENTER%2C412%20MAIN%20STREET%2C+LA%20JARA%2C+CO+81140
LARX PHARMACY LLC,111 CENTRAL PARK SQUARE,"LOS ALAMOS, NM 87544",http://maps.google.com/maps?q=LARX%20PHARMACY%20LLC%2C111%20CENTRAL%20PARK%20SQUARE%2C+LOS%20ALAMOS%2C+NM+87544,
MONTEZUMA CREEK COMMUNITY HEALTH CENTER PHARMACY,1478 E HWY 162,"MONTEZUMA CREEK, UT 84534",http://maps.google.com/maps?q=MONTEZUMA%20CREEK%20COMMUNITY%20HEALTH%20CENTER%20PHARMACY%2C1478%20E%20HWY%20162%2C+MONTEZUMA%20CREEK%2C+UT+84534,
NAHATA'DZIIL HEALTH CENTER,CHIIH'TO BLVD,P.O. BOX 125,"SANDERS, AZ 86512",http://maps.google.com/maps?q=NAHATADZIIL%20HEALTH%20CENTER%2CCHIIH'TO%20BLVD%2C+SANDERS%2C+AZ+86512
NMRX LLC DBA NAMBE DRUGS,501 OLD SANTA FE TRAIL,"SANTA FE, NM 87505",http://maps.google.com/maps?q=NMRX%20LLC%20DBA%20NAMBE%20DRUGS%2C501%20OLD%20SANTA%20FE%20TRAIL%2C+SANTA%20FE%2C+NM+87505,
NORTH VALLEY CENTER FOR FAMILY AND COMMUNITY HEALT,3401 N 4TH ST NW,STE 106,"ALBUQUERQUE, NM 87107",http://maps.google.com/maps?q=NORTH%20VALLEY%20CENTER%20FOR%20FAMILY%20AND%20COMMUNITY%20HEALT%2C3401%20N%204TH%20ST%20NW%2C+ALBUQUERQUE%2C+NM+87107
PECOS VALLEY MEDICAL CENTER,199 STATE HWY 50,POST OFFICE BOX 710,"PECOS, NM 87552",http://maps.google.com/maps?q=PECOS%20VALLEY%20MEDICAL%20CENTER%2C199%20STATE%20HWY%2050%2C+PECOS%2C+NM+87552
PHS INDIAN HOSPITAL,801 VASSAR DR NE,"ALBUQUERQUE, NM 87106",http://maps.google.com/maps?q=PHS%20INDIAN%20HOSPITAL%2C801%20VASSAR%20DR%20NE%2C+ALBUQUERQUE%2C+NM+87106,
RIVERGATE PHARMACY,575 RIVERGATE LANE,SUITE 111,"DURANGO, CO 81301",http://maps.google.com/maps?q=RIVERGATE%20PHARMACY%2C575%20RIVERGATE%20LANE%2C+DURANGO%2C+CO+81301
SIERRA BLANCA PHARMACY,1206 MECHEM DR,"RUIDOSO, NM 88345",http://maps.google.com/maps?q=SIERRA%20BLANCA%20PHARMACY%2C1206%20MECHEM%20DR%2C+RUIDOSO%2C+NM+88345,
SOUTHWEST HEALTH SYSTEM,1311 N MILDRED RD,"CORTEZ, CO 81321",http://maps.google.com/maps?q=SOUTHWEST%20HEALTH%20SYSTEM%2C1311%20N%20MILDRED%20RD%2C+CORTEZ%2C+CO+81321,
SW MESA CENTER FOR FAMILY AND COMMUNITY HEALTH,301 UNSER BLVD NW,STE 106,"ALBUQUERQUE, NM 87121",http://maps.google.com/maps?q=SW%20MESA%20CENTER%20FOR%20FAMILY%20AND%20COMMUNITY%20HEALTH%2C301%20UNSER%20BLVD%20NW%2C+ALBUQUERQUE%2C+NM+87121
TAOS HEALTH SYSTEMS,DBA: HOLY CROSS HOSPITAL,1397 WEIMER ROAD,"TAOS, NM 87571",http://maps.google.com/maps?q=TAOS%20HEALTH%20SYSTEMS%2CDBA%3A%20HOLY%20CROSS%20HOSPITAL%2C+TAOS%2C+NM+87571
TAOS-PICURIS,1090 GOAT SPRINGS ROAD,PO BOX 1946,"TAOS, NM 87571",http://maps.google.com/maps?q=TAOSPICURIS%2C1090%20GOAT%20SPRINGS%20ROAD%2C+TAOS%2C+NM+87571
