Business Name,Address 1,Address 2,"City, State Zip",Map URL
APOTHECARY AT GOOD SAMARITAN,1040 NW 22ND AVE,STE 100,"PORTLAND, OR 97210",http://maps.google.com/maps?q=APOTHECARY%20AT%20GOOD%20SAMARITAN%2C1040%20NW%2022ND%20AVE%2C+PORTLAND%2C+OR+97210
APOTHECARY AT SALMON CREEK,2121 N.E. 139TH STREET,SUITE 310,"VANCOUVER, WA 98686",http://maps.google.com/maps?q=APOTHECARY%20AT%20SALMON%20CREEK%2C2121%20N.E.%20139TH%20STREET%2C+VANCOUVER%2C+WA+98686
COLUMBIA MEMORIAL HOSPITAL,2111 EXCHANGE ST,"ASTORIA, OR 97103",http://maps.google.com/maps?q=COLUMBIA%20MEMORIAL%20HOSPITAL%2C2111%20EXCHANGE%20ST%2C+ASTORIA%2C+OR+97103,
CONFEDERATED TRIBES OF GRAND RONDE,9605 GRAND RONDE RD,"GRAND RONDE, OR 97347",http://maps.google.com/maps?q=CONFEDERATED%20TRIBES%20OF%20GRAND%20RONDE%2C9605%20GRAND%20RONDE%20RD%2C+GRAND%20RONDE%2C+OR+97347,
DAVE'S PRESCRIPTION SHOP,911 SW 4TH AVENUE,"CANBY, OR 97013",http://maps.google.com/maps?q=DAVES%20PRESCRIPTION%20SHOP%2C911%20SW%204TH%20AVENUE%2C+CANBY%2C+OR+97013,
DOC PHARMACY SERVICES,20311 OLD HIGHWAY 9 SW,"CENTRALIA, WA 98531",http://maps.google.com/maps?q=DOC%20PHARMACY%20SERVICES%2C20311%20OLD%20HIGHWAY%209%20SW%2C+CENTRALIA%2C+WA+98531,
EAST COUNTY HEALTH SERVICES,600 NE 8TH ST FL 3,"GRESHAM, OR 97030",http://maps.google.com/maps?q=EAST%20COUNTY%20HEALTH%20SERVICES%2C600%20NE%208TH%20ST%20FL%203%2C+GRESHAM%2C+OR+97030,
"ELEVATION FAMILY PHARMACY, INC",1050 IRON POINT ROAD,"FOLSOM, CA 95630",http://maps.google.com/maps?q=ELEVATION%20FAMILY%20PHARMACY%20INC%2C1050%20IRON%20POINT%20ROAD%2C+FOLSOM%2C+CA+95630,
EMANUEL HOSP & HEALTH CENTER,DIRECTOR OF PHARMACY SERVICES,2801 N GANTENBEIN AVE,"PORTLAND, OR 97227",http://maps.google.com/maps?q=EMANUEL%20HOSP%20%20HEALTH%20CENTER%2CDIRECTOR%20OF%20PHARMACY%20SERVICES%2C+PORTLAND%2C+OR+97227
"GENOA HEALTHCARE, LLC","110 BEAVERCREEK RD, STE 102","OREGON CITY, OR 97045",http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2C110%20BEAVERCREEK%20RD%2C%20STE%20102%2C+OREGON%20CITY%2C+OR+97045,
"GENOA HEALTHCARE, LLC",998 LIBRARY CT. ROOM 4,"OREGON CITY, OR 97045",http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2C998%20LIBRARY%20CT.%20ROOM%204%2C+OREGON%20CITY%2C+OR+97045,
KAISER FOUNDATION HEALTH PLAN,EAST INTERSTATE PHARMACY,3550 N. INTERSTATE AVENUE,"PORTLAND, OR 97227",http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%2CEAST%20INTERSTATE%20PHARMACY%2C+PORTLAND%2C+OR+97227
KAISER FOUNDATION HEALTH PLAN OF NW,BEAVERTON PHARMACY,4855 SW WESTERN AVENUE,"BEAVERTON, OR 97005",http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%20OF%20NW%2CBEAVERTON%20PHARMACY%2C+BEAVERTON%2C+OR+97005
KAISER PERM MED OFF PHCY,19500 SE STARK ST.,"PORTLAND, OR 97233",http://maps.google.com/maps?q=KAISER%20PERM%20MED%20OFF%20PHCY%2C19500%20SE%20STARK%20ST.%2C+PORTLAND%2C+OR+97233,
KAISER PERMANENTE,10100 SE SUNNYSIDE ROAD,"CLACKAMAS, OR 97015",http://maps.google.com/maps?q=KAISER%20PERMANENTE%2C10100%20SE%20SUNNYSIDE%20ROAD%2C+CLACKAMAS%2C+OR+97015,
KAISER PERMANENTE,5125 SKYLINE ROAD SOUTH,"SALEM, OR 97306",http://maps.google.com/maps?q=KAISER%20PERMANENTE%2C5125%20SKYLINE%20ROAD%20SOUTH%2C+SALEM%2C+OR+97306,
KAISER PERMANENTE PHMCY #281,2155 IRON POINT ROAD,"FOLSOM, CA 95630",http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHMCY%2C2155%20IRON%20POINT%20ROAD%2C+FOLSOM%2C+CA+95630,
KAISER PERMANENTE PHRMCY #266,"1600 EUREKA RD, MOB 2, FLR 1","ROSEVILLE, CA 95661",http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHRMCY%2C1600%20EUREKA%20RD%2C%20MOB%202%2C%20FLR%201%2C+ROSEVILLE%2C+CA+95661,
KAISER SUNNYBROOK PHARMACY,9900 SE SUNNYSIDE ROAD,"CLACKAMAS, OR 97015",http://maps.google.com/maps?q=KAISER%20SUNNYBROOK%20PHARMACY%2C9900%20SE%20SUNNYSIDE%20ROAD%2C+CLACKAMAS%2C+OR+97015,
KLICKITAT VALLEY HOSPITAL,310 SOUTH ROOSEVELT,"GOLDENDALE, WA 98620",http://maps.google.com/maps?q=KLICKITAT%20VALLEY%20HOSPITAL%2C310%20SOUTH%20ROOSEVELT%2C+GOLDENDALE%2C+WA+98620,
KMART PHARMACY,111 W. MCNIGHT WAY,"GRASS VALLEY, CA 95949",http://maps.google.com/maps?q=KMART%20PHARMACY%2C111%20W.%20MCNIGHT%20WAY%2C+GRASS%20VALLEY%2C+CA+95949,
LEGACY MT. HOOD MEDICAL CENTER PHARMACY - RETAIL,24800 SE STARK STREET,"GRESHAM, OR 97030",http://maps.google.com/maps?q=LEGACY%20MT%20HOOD%20MEDICAL%20CENTER%20PHARMACY%20%20RETAIL%2C24800%20SE%20STARK%20STREET%2C+GRESHAM%2C+OR+97030,
"LONGS DRUG STORES CALIFORNIA, L.L.C.",1695 ROBB DR,"RENO, NV 89523",http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C1695%20ROBB%20DR%2C+RENO%2C+NV+89523,
"LONGS DRUG STORES CALIFORNIA, L.L.C.",3240 US HIGHWAY 50 E,"CARSON CITY, NV 89701",http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C3240%20US%20HIGHWAY%2050%20E%2C+CARSON%20CITY%2C+NV+89701,
MERIDIAN PARK MEDICAL CENTER COMMUNITY PHARMACY,19300 SW 65TH AVE,"TUALATIN, OR 97062",http://maps.google.com/maps?q=MERIDIAN%20PARK%20MEDICAL%20CENTER%20COMMUNITY%20PHARMACY%2C19300%20SW%2065TH%20AVE%2C+TUALATIN%2C+OR+97062,
MIDCOUNTY CLINIC PHARMACY,MULTNOMAH COUNTY HLTH DIV,12710 SE DIVISION,"PORTLAND, OR 97236",http://maps.google.com/maps?q=MIDCOUNTY%20CLINIC%20PHARMACY%2CMULTNOMAH%20COUNTY%20HLTH%20DIV%2C+PORTLAND%2C+OR+97236
MULTNOMAH COUNTY HEALTH DEPT,NE HEALTH CENTER PHARMACY,5329 NE MARTIN LUTHER KING BLV,"PORTLAND, OR 97211",http://maps.google.com/maps?q=MULTNOMAH%20COUNTY%20HEALTH%20DEPT%2CNE%20HEALTH%20CENTER%20PHARMACY%2C+PORTLAND%2C+OR+97211
"NEVADA CVS PHARMACY, L.L.C.",1081 STEAMBOAT PKWY.,"RENO, NV 89521",http://maps.google.com/maps?q=NEVADA%20CVS%20PHARMACY%20LLC%2C1081%20STEAMBOAT%20PKWY.%2C+RENO%2C+NV+89521,
"NEVADA CVS PHARMACY, L.L.C.",5151 SPARKS BLVD.,"SPARKS, NV 89436",http://maps.google.com/maps?q=NEVADA%20CVS%20PHARMACY%20LLC%2C5151%20SPARKS%20BLVD.%2C+SPARKS%2C+NV+89436,
"NEVADA CVS PHARMACY, L.L.C.",680 N. MCCARRAN BLVD.,"SPARKS, NV 89431",http://maps.google.com/maps?q=NEVADA%20CVS%20PHARMACY%20LLC%2C680%20N.%20MCCARRAN%20BLVD.%2C+SPARKS%2C+NV+89431,
OSU STUDENT HEALTH SERVICES PHARMACY,108 PLAGEMAN BUILDING,"CORVALLIS, OR 97331",http://maps.google.com/maps?q=OSU%20STUDENT%20HEALTH%20SERVICES%20PHARMACY%2C108%20PLAGEMAN%20BUILDING%2C+CORVALLIS%2C+OR+97331,
PHS INDIAN HLTH CENTER,3750 CHEMAWA ROAD N.E.,"SALEM, OR 97305",http://maps.google.com/maps?q=PHS%20INDIAN%20HLTH%20CENTER%2C3750%20CHEMAWA%20ROAD%20N.E.%2C+SALEM%2C+OR+97305,
PROSSER MEMORIAL HOSPITAL,723 MEMORIAL STREET,"PROSSER, WA 99350",http://maps.google.com/maps?q=PROSSER%20MEMORIAL%20HOSPITAL%2C723%20MEMORIAL%20STREET%2C+PROSSER%2C+WA+99350,
