Business Name,Address 1,Address 2,"City, State Zip",Map URL
ALL CARE HEALTH CENTER,902 S 6TH ST,"COUNCIL BLUFFS, IA 51501",http://maps.google.com/maps?q=ALL%20CARE%20HEALTH%20CENTER%2C902%20S%206TH%20ST%2C+COUNCIL%20BLUFFS%2C+IA+51501,
ATCHISON HOSPITAL ASSOCIATION,800 RAVEN HILL DRIVE,"ATCHISON, KS 66002",http://maps.google.com/maps?q=ATCHISON%20HOSPITAL%20ASSOCIATION%2C800%20RAVEN%20HILL%20DRIVE%2C+ATCHISON%2C+KS+66002,
BEDFORD DRUG,"419 MAIN ST., PO BOX 66","BEDFORD, IA 50833",http://maps.google.com/maps?q=BEDFORD%20DRUG%2C419%20MAIN%20ST.%2C%20PO%20BOX%2066%2C+BEDFORD%2C+IA+50833,
CHI HEALTH PHARMACY WEST BROADWAY,3135 W BROADWAY,SUITE 101,"COUNCIL BLUFFS, IA 51501",http://maps.google.com/maps?q=CHI%20HEALTH%20PHARMACY%20WEST%20BROADWAY%2C3135%20W%20BROADWAY%2C+COUNCIL%20BLUFFS%2C+IA+51501
CHI HEALTH ST MARY'S,1301 GRUNDMAN BLVD,"NEBRASKA CITY, NE 68410",http://maps.google.com/maps?q=CHI%20HEALTH%20ST%20MARYS%2C1301%20GRUNDMAN%20BLVD%2C+NEBRASKA%20CITY%2C+NE+68410,
CLABAUGH PHARMACY INC.,501 COURT STREET,"BEATRICE, NE 68310",http://maps.google.com/maps?q=CLABAUGH%20PHARMACY%20INC%2C501%20COURT%20STREET%2C+BEATRICE%2C+NE+68310,
COMMUNITY MEDICAL CENTER INC,3307 BARADA ST,PO BOX 399,"FALLS CITY, NE 68355",http://maps.google.com/maps?q=COMMUNITY%20MEDICAL%20CENTER%20INC%2C3307%20BARADA%20ST%2C+FALLS%20CITY%2C+NE+68355
"DOTZLER PHARMACIES, INC.",DBA PEXTON PHARMACY,1812 CHATBURN PLAZA,"HARLAN, IA 51537",http://maps.google.com/maps?q=DOTZLER%20PHARMACIES%20INC%2CDBA%20PEXTON%20PHARMACY%2C+HARLAN%2C+IA+51537
EBY DRUG STORE LOGAN INC,103 NORTH 4TH AVE,P O BOX 187,"LOGAN, IA 51546",http://maps.google.com/maps?q=EBY%20DRUG%20STORE%20LOGAN%20INC%2C103%20NORTH%204TH%20AVE%2C+LOGAN%2C+IA+51546
ELMWOOD PHARMACY,808 S. 52ND,"OMAHA, NE 68106",http://maps.google.com/maps?q=ELMWOOD%20PHARMACY%2C808%20S.%2052ND%2C+OMAHA%2C+NE+68106,
