Business Name,Address 1,Address 2,"City, State Zip",Map URL
ADVANCED SPECIALTY RX LLC,4800 S. SAGINAW ST.,SUITE 1675,"FLINT, MI 48507",http://maps.google.com/maps?q=ADVANCED%20SPECIALTY%20RX%20LLC%2C4800%20S.%20SAGINAW%20ST.%2C+FLINT%2C+MI+48507
ALCONA HEALTH CENTER PHARMACY,177 N BARLOW,"LINCOLN, MI 48742",http://maps.google.com/maps?q=ALCONA%20HEALTH%20CENTER%20PHARMACY%2C177%20N%20BARLOW%2C+LINCOLN%2C+MI+48742,
ALCONA HEALTH CENTER PHARMACY SERVICES,1185 US HIGHWAY 23 N,"ALPENA, MI 49707",http://maps.google.com/maps?q=ALCONA%20HEALTH%20CENTER%20PHARMACY%20SERVICES%2C1185%20US%20HIGHWAY%2023%20N%2C+ALPENA%2C+MI+49707,
ALPHARM CORPORATION,DBA NORTHLAND MEDICAL BLDG.,20905 GREENFIELD ROAD,"SOUTHFIELD, MI 48075",http://maps.google.com/maps?q=ALPHARM%20CORPORATION%2CDBA%20NORTHLAND%20MEDICAL%20BLDG.%2C+SOUTHFIELD%2C+MI+48075
ASCENSION MICHIGAN PHARMACY,17900 23 MILE RD,STE 104,"MACOMB, MI 48044",http://maps.google.com/maps?q=ASCENSION%20MICHIGAN%20PHARMACY%2C17900%2023%20MILE%20RD%2C+MACOMB%2C+MI+48044
ASCENSION MICHIGAN PHARMACY,22151 MOROSS RD,STE G25,"DETROIT, MI 48236",http://maps.google.com/maps?q=ASCENSION%20MICHIGAN%20PHARMACY%2C22151%20MOROSS%20RD%2C+DETROIT%2C+MI+48236
ASCENSION MICHIGAN PHARMACY,26850 PROVIDENCE PKWY,STE 100,"NOVI, MI 48374",http://maps.google.com/maps?q=ASCENSION%20MICHIGAN%20PHARMACY%2C26850%20PROVIDENCE%20PKWY%2C+NOVI%2C+MI+48374
ASCENSION MICHIGAN PHARMACY,812 E JOLLY RD,STE 208,"LANSING, MI 48910",http://maps.google.com/maps?q=ASCENSION%20MICHIGAN%20PHARMACY%2C812%20E%20JOLLY%20RD%2C+LANSING%2C+MI+48910
BEDFORD WELLNESS PHARMACY,7473 SECOR ROAD,UNIT C,"LAMBERTVILLE, MI 48144",http://maps.google.com/maps?q=BEDFORD%20WELLNESS%20PHARMACY%2C7473%20SECOR%20ROAD%2C+LAMBERTVILLE%2C+MI+48144
"BELLAIRE PHARMACY, INC",120  NORTH BRIDGE STREET,PO BOX 272,"BELLAIRE, MI 49615",http://maps.google.com/maps?q=BELLAIRE%20PHARMACY%20INC%2C120%20%20NORTH%20BRIDGE%20STREET%2C+BELLAIRE%2C+MI+49615
BENZER PHARMACY,13355 DIX TOLEDO RD,"SOUTHGATE, MI 48195",http://maps.google.com/maps?q=BENZER%20PHARMACY%2C13355%20DIX%20TOLEDO%20RD%2C+SOUTHGATE%2C+MI+48195,
BENZER PHARMACY,28577 SCHOENHERR RD,"WARREN, MI 48088",http://maps.google.com/maps?q=BENZER%20PHARMACY%2C28577%20SCHOENHERR%20RD%2C+WARREN%2C+MI+48088,
BENZER PHARMACY,G3333 BEECHER RD,SUITE B,"FLINT, MI 48532",http://maps.google.com/maps?q=BENZER%20PHARMACY%2CG3333%20BEECHER%20RD%2C+FLINT%2C+MI+48532
BLUE PHARMACY,6240 MICHIGAN AVE,"DETROIT, MI 48210",http://maps.google.com/maps?q=BLUE%20PHARMACY%2C6240%20MICHIGAN%20AVE%2C+DETROIT%2C+MI+48210,
BROAD STREET PHARMACY,1115 W BROAD STREET,"CHESANING, MI 48616",http://maps.google.com/maps?q=BROAD%20STREET%20PHARMACY%2C1115%20W%20BROAD%20STREET%2C+CHESANING%2C+MI+48616,
"CADILLAC FAMILY PHARMACY, LLC",108 NORTH MITCHELL,"CADILLAC, MI 49601",http://maps.google.com/maps?q=CADILLAC%20FAMILY%20PHARMACY%20LLC%2C108%20NORTH%20MITCHELL%2C+CADILLAC%2C+MI+49601,
"CARECENTER PHARMACY, L.L.C.","800 CHRYSLER DR., STE W2001","AUBURN HILLS, MI 48326",http://maps.google.com/maps?q=CARECENTER%20PHARMACY%20LLC%2C800%20CHRYSLER%20DR.%2C%20STE%20W2001%2C+AUBURN%20HILLS%2C+MI+48326,
CENTER FOR FAMILY HEALTH,505 NORTH JACKSON STREET,"JACKSON, MI 49201",http://maps.google.com/maps?q=CENTER%20FOR%20FAMILY%20HEALTH%2C505%20NORTH%20JACKSON%20STREET%2C+JACKSON%2C+MI+49201,
CENTRAL LAKE PHARMACY INC,2424 NORTH MAIN STREET,"CENTRAL LAKE, MI 49622",http://maps.google.com/maps?q=CENTRAL%20LAKE%20PHARMACY%20INC%2C2424%20NORTH%20MAIN%20STREET%2C+CENTRAL%20LAKE%2C+MI+49622,
"CENTRAL PHARMACY-EAST, LLC",3097 N. GENESEE RD,"FLINT, MI 48506",http://maps.google.com/maps?q=CENTRAL%20PHARMACYEAST%20LLC%2C3097%20N.%20GENESEE%20RD%2C+FLINT%2C+MI+48506,
CLARK PROFESSIONAL PHARMACY,3280 WASHTENAW AVE.,STE B,"ANN ARBOR, MI 48104",http://maps.google.com/maps?q=CLARK%20PROFESSIONAL%20PHARMACY%2C3280%20WASHTENAW%20AVE.%2C+ANN%20ARBOR%2C+MI+48104
COBB STREET PHARMACY,520 COBB STREET,"CADILLAC, MI 49601",http://maps.google.com/maps?q=COBB%20STREET%20PHARMACY%2C520%20COBB%20STREET%2C+CADILLAC%2C+MI+49601,
COLEMAN FAMILY PHARMACY,211 E RAILWAY,"COLEMAN, MI 48618",http://maps.google.com/maps?q=COLEMAN%20FAMILY%20PHARMACY%2C211%20E%20RAILWAY%2C+COLEMAN%2C+MI+48618,
CRARY DRUG,8941 LEWIS AVENUE,"TEMPERANCE, MI 48182",http://maps.google.com/maps?q=CRARY%20DRUG%2C8941%20LEWIS%20AVENUE%2C+TEMPERANCE%2C+MI+48182,
DEARBORN HEIGHTS PHARMACY,25524 FORD ROAD,"DEARBORN HEIGHTS, MI 48127",http://maps.google.com/maps?q=DEARBORN%20HEIGHTS%20PHARMACY%2C25524%20FORD%20ROAD%2C+DEARBORN%20HEIGHTS%2C+MI+48127,
DIAL DRUGS,8226 N MERRIMAN RD,"WESTLAND, MI 48185",http://maps.google.com/maps?q=DIAL%20DRUGS%2C8226%20N%20MERRIMAN%20RD%2C+WESTLAND%2C+MI+48185,
DISCOUNT RX,4400 S. SAGINAW ST,SUITE 1335,"FLINT, MI 48507",http://maps.google.com/maps?q=DISCOUNT%20RX%2C4400%20S.%20SAGINAW%20ST%2C+FLINT%2C+MI+48507
EMMA L BIXBY MED CTR INC,818 RIVERSIDE AVE,"ADRIAN, MI 49221",http://maps.google.com/maps?q=EMMA%20L%20BIXBY%20MED%20CTR%20INC%2C818%20RIVERSIDE%20AVE%2C+ADRIAN%2C+MI+49221,
EVART PHARMACY PLLC,107 N. MAIN ST,"EVART, MI 49631",http://maps.google.com/maps?q=EVART%20PHARMACY%20PLLC%2C107%20N.%20MAIN%20ST%2C+EVART%2C+MI+49631,
FAIRWAY DRUGS INC,19332 E TEN MILE,"EASTPOINTE, MI 48021",http://maps.google.com/maps?q=FAIRWAY%20DRUGS%20INC%2C19332%20E%20TEN%20MILE%2C+EASTPOINTE%2C+MI+48021,
FAMILY HEALTH CARE PHARMACY,1035 E WILCOX,"WHITE CLOUD, MI 49349",http://maps.google.com/maps?q=FAMILY%20HEALTH%20CARE%20PHARMACY%2C1035%20E%20WILCOX%2C+WHITE%20CLOUD%2C+MI+49349,
FAMILY HEALTH CARE PHARMACY,11 NORTH MAPLE STREET,"GRANT, MI 49327",http://maps.google.com/maps?q=FAMILY%20HEALTH%20CARE%20PHARMACY%2C11%20NORTH%20MAPLE%20STREET%2C+GRANT%2C+MI+49327,
FAMILY HEALTH CARE PHARMACY,1615 MICHIGAN AVE,"BALDWIN, MI 49304",http://maps.google.com/maps?q=FAMILY%20HEALTH%20CARE%20PHARMACY%2C1615%20MICHIGAN%20AVE%2C+BALDWIN%2C+MI+49304,
FARMINGTON DRUGS AND MEDICAL SUPPLIES,20434 FARMINGTON RD,"LIVONIA, MI 48152",http://maps.google.com/maps?q=FARMINGTON%20DRUGS%20AND%20MEDICAL%20SUPPLIES%2C20434%20FARMINGTON%20RD%2C+LIVONIA%2C+MI+48152,
FOWLERVILLE PHARMACY,119 E GRAND RIVER AVE,P.O. BOX 337,"FOWLERVILLE, MI 48836",http://maps.google.com/maps?q=FOWLERVILLE%20PHARMACY%2C119%20E%20GRAND%20RIVER%20AVE%2C+FOWLERVILLE%2C+MI+48836
H F MEDICAL CENTER PHARMACY,14500 HALL ROAD,"STERLING HEIGHTS, MI 48313",http://maps.google.com/maps?q=H%20F%20MEDICAL%20CENTER%20PHARMACY%2C14500%20HALL%20ROAD%2C+STERLING%20HEIGHTS%2C+MI+48313,
HARBOR BEACH COMM HOSP INC,210 S 1ST ST,"HARBOR BEACH, MI 48441",http://maps.google.com/maps?q=HARBOR%20BEACH%20COMM%20HOSP%20INC%2C210%20S%201ST%20ST%2C+HARBOR%20BEACH%2C+MI+48441,
HARBOR DRUG INC,DBA: HARBOR DRUG,114 S. HURON AVENUE,"HARBOR BEACH, MI 48441",http://maps.google.com/maps?q=HARBOR%20DRUG%20INC%2CDBA%3A%20HARBOR%20DRUG%2C+HARBOR%20BEACH%2C+MI+48441
HEMMINGSEN DRUG STORE,132 W. MICHIGAN AVE.,"MARSHALL, MI 49068",http://maps.google.com/maps?q=HEMMINGSEN%20DRUG%20STORE%2C132%20W.%20MICHIGAN%20AVE.%2C+MARSHALL%2C+MI+49068,
HENRY FORD HEALTH CENTER - BROWNSTOWN PHARMACY,23050 WEST RD,"BROWNSTOWN TWP, MI 48183",http://maps.google.com/maps?q=HENRY%20FORD%20HEALTH%20CENTER%20%20BROWNSTOWN%20PHARMACY%2C23050%20WEST%20RD%2C+BROWNSTOWN%20TWP%2C+MI+48183,
HENRY FORD HOSP W,6777 WEST MAPLE RD,"WEST BLOOMFIELD, MI 48322",http://maps.google.com/maps?q=HENRY%20FORD%20HOSP%20W%2C6777%20WEST%20MAPLE%20RD%2C+WEST%20BLOOMFIELD%2C+MI+48322,
HENRY FORD MACOMB,16151 19 MILE ROAD,"CLINTON TOWNSHIP, MI 48038",http://maps.google.com/maps?q=HENRY%20FORD%20MACOMB%2C16151%2019%20MILE%20ROAD%2C+CLINTON%20TOWNSHIP%2C+MI+48038,
HENRY FORD MACOMB AMBULATORY PHARMACY #2,30795 23 MILE ROAD,"CHESTERFIELD TOWNSHIP, MI 48047",http://maps.google.com/maps?q=HENRY%20FORD%20MACOMB%20AMBULATORY%20PHARMACY%2C30795%2023%20MILE%20ROAD%2C+CHESTERFIELD%20TOWNSHIP%2C+MI+48047,
HENRY FORD MEDICAL CENTER,131 KERCHEVAL AVE STE 110,"GROSSE POINTE FARMS, MI 48236",http://maps.google.com/maps?q=HENRY%20FORD%20MEDICAL%20CENTER%2C131%20KERCHEVAL%20AVE%20STE%20110%2C+GROSSE%20POINTE%20FARMS%2C+MI+48236,
HENRY FORD MEDICAL CENTER,2799 W GRAND BLVD,"DETROIT, MI 48202",http://maps.google.com/maps?q=HENRY%20FORD%20MEDICAL%20CENTER%2C2799%20W%20GRAND%20BLVD%2C+DETROIT%2C+MI+48202,
HENRY FORD MEDICAL CENTER,2799 W GRAND BLVD,K-15 PHARMACY,"DETROIT, MI 48202",http://maps.google.com/maps?q=HENRY%20FORD%20MEDICAL%20CENTER%2C2799%20W%20GRAND%20BLVD%2C+DETROIT%2C+MI+48202
HENRY FORD MEDICAL CENTER PHARMACY,1 FORD PL,"DETROIT, MI 48202",http://maps.google.com/maps?q=HENRY%20FORD%20MEDICAL%20CENTER%20PHARMACY%2C1%20FORD%20PL%2C+DETROIT%2C+MI+48202,
HENRY FORD MEDICAL CENTER PHARMACY -  FORD ROAD,5500 AUTO CLUB DRIVE,"DEARBORN, MI 48126",http://maps.google.com/maps?q=HENRY%20FORD%20MEDICAL%20CENTER%20PHARMACY%20%20%20FORD%20ROAD%2C5500%20AUTO%20CLUB%20DRIVE%2C+DEARBORN%2C+MI+48126,
HENRY FORD MEDICAL CENTER PHARMACY-WYANDOTTE HOSP,2333 BIDDLE AVE,"WYANDOTTE, MI 48192",http://maps.google.com/maps?q=HENRY%20FORD%20MEDICAL%20CENTER%20PHARMACYWYANDOTTE%20HOSP%2C2333%20BIDDLE%20AVE%2C+WYANDOTTE%2C+MI+48192,
HFMC - LIVONIA PHARMACY,29200 SCHOOLCRAFT,"LIVONIA, MI 48150",http://maps.google.com/maps?q=HFMC%20%20LIVONIA%20PHARMACY%2C29200%20SCHOOLCRAFT%2C+LIVONIA%2C+MI+48150,
HILLSDALE MARKET PHARMACY,DIVISION OF NASH DRUGS INC,208 W CARLETON ROAD,"HILLSDALE, MI 49242",http://maps.google.com/maps?q=HILLSDALE%20MARKET%20PHARMACY%2CDIVISION%20OF%20NASH%20DRUGS%20INC%2C+HILLSDALE%2C+MI+49242
IPHARMACY,31193 PLYMOUTH RD,"LIVONIA, MI 48150",http://maps.google.com/maps?q=IPHARMACY%2C31193%20PLYMOUTH%20RD%2C+LIVONIA%2C+MI+48150,
KALKASKA MEMORIAL HOSPITAL,KALKASKA MEMORIAL HEALTH CENTER,419 S CORAL ST,"KALKASKA, MI 49646",http://maps.google.com/maps?q=KALKASKA%20MEMORIAL%20HOSPITAL%2CKALKASKA%20MEMORIAL%20HEALTH%20CENTER%2C+KALKASKA%2C+MI+49646
KARMANOS CANCER HOSPITAL PHARMACY,4100 JOHN R,SUITE HP00RX,"DETROIT, MI 48201",http://maps.google.com/maps?q=KARMANOS%20CANCER%20HOSPITAL%20PHARMACY%2C4100%20JOHN%20R%2C+DETROIT%2C+MI+48201
KRONNER PHARMACY INC,778 W HOUGHTON LAKE DR,PO BOX 116,"PRUDENVILLE, MI 48651",http://maps.google.com/maps?q=KRONNER%20PHARMACY%20INC%2C778%20W%20HOUGHTON%20LAKE%20DR%2C+PRUDENVILLE%2C+MI+48651
LITTLE TRAVERSE BAY BANDS OF ODAWA INDIANS,1260 AJIJAAK AVE,"PETOSKEY, MI 49770",http://maps.google.com/maps?q=LITTLE%20TRAVERSE%20BAY%20BANDS%20OF%20ODAWA%20INDIANS%2C1260%20AJIJAAK%20AVE%2C+PETOSKEY%2C+MI+49770,
LONG TERM CARE NASH DRUGS,44 NORTH HOWELL STREET,SUITE A,"HILLSDALE, MI 49242",http://maps.google.com/maps?q=LONG%20TERM%20CARE%20NASH%20DRUGS%2C44%20NORTH%20HOWELL%20STREET%2C+HILLSDALE%2C+MI+49242
MCBAIN FAMILY PHARMACY,119 N ROLAND ST,"MC BAIN, MI 49657",http://maps.google.com/maps?q=MCBAIN%20FAMILY%20PHARMACY%2C119%20N%20ROLAND%20ST%2C+MC%20BAIN%2C+MI+49657,
MIDMICHIGAN COMMUNITY HEALTH SERVICES,9249 W LAKE CITY RD,"HOUGHTON LAKE, MI 48629",http://maps.google.com/maps?q=MIDMICHIGAN%20COMMUNITY%20HEALTH%20SERVICES%2C9249%20W%20LAKE%20CITY%20RD%2C+HOUGHTON%20LAKE%2C+MI+48629,
MIDMICHIGAN MEDICAL CENTER - ALPENA,1501 W. CHISHOLM ST.,"ALPENA, MI 49707",http://maps.google.com/maps?q=MIDMICHIGAN%20MEDICAL%20CENTER%20%20ALPENA%2C1501%20W.%20CHISHOLM%20ST.%2C+ALPENA%2C+MI+49707,
MIDMICHIGAN MEDICAL CENTER - MT PLEASANT,4851 E PICKARD ST,"MOUNT PLEASANT, MI 48858",http://maps.google.com/maps?q=MIDMICHIGAN%20MEDICAL%20CENTER%20%20MT%20PLEASANT%2C4851%20E%20PICKARD%20ST%2C+MOUNT%20PLEASANT%2C+MI+48858,
MILLINGTON PHARMACY LLC,8542 STATE RD,"MILLINGTON, MI 48746",http://maps.google.com/maps?q=MILLINGTON%20PHARMACY%20LLC%2C8542%20STATE%20RD%2C+MILLINGTON%2C+MI+48746,
MISSION PHARMACY LLC,926 S MISSION ST,"MT PLEASANT, MI 48858",http://maps.google.com/maps?q=MISSION%20PHARMACY%20LLC%2C926%20S%20MISSION%20ST%2C+MT%20PLEASANT%2C+MI+48858,
