Business Name,Address 1,Address 2,"City, State Zip",Map URL
"ALABAMA CVS PHARMACY, L.L.C.",105 INVERNESS PLAZA HWY 280,"BIRMINGHAM, AL 35242",http://maps.google.com/maps?q=ALABAMA%20CVS%20PHARMACY%20LLC%2C105%20INVERNESS%20PLAZA%20HWY%20280%2C+BIRMINGHAM%2C+AL+35242,
"ALABAMA CVS PHARMACY, L.L.C.",220 GADSDEN HIGHWAY,"BIRMINGHAM, AL 35235",http://maps.google.com/maps?q=ALABAMA%20CVS%20PHARMACY%20LLC%2C220%20GADSDEN%20HIGHWAY%2C+BIRMINGHAM%2C+AL+35235,
"ALABAMA CVS PHARMACY, L.L.C.",418 WEST VALLEY AVE,"HOMEWOOD, AL 35209",http://maps.google.com/maps?q=ALABAMA%20CVS%20PHARMACY%20LLC%2C418%20WEST%20VALLEY%20AVE%2C+HOMEWOOD%2C+AL+35209,
"ALABAMA CVS PHARMACY, L.L.C.",520 HIGHWAY 119,"ALABASTER, AL 35007",http://maps.google.com/maps?q=ALABAMA%20CVS%20PHARMACY%20LLC%2C520%20HIGHWAY%20119%2C+ALABASTER%2C+AL+35007,
"BEAUREGARD DRUGS, INC",7667 AL HIGHWAY 51 STE A,"OPELIKA, AL 36804",http://maps.google.com/maps?q=BEAUREGARD%20DRUGS%20INC%2C7667%20AL%20HIGHWAY%2051%20STE%20A%2C+OPELIKA%2C+AL+36804,
CARE PLUS PHARMACY LLC,1665 HIGHWAY 34E,SUITE 100,"NEWNAN, GA 30265",http://maps.google.com/maps?q=CARE%20PLUS%20PHARMACY%20LLC%2C1665%20HIGHWAY%2034E%2C+NEWNAN%2C+GA+30265
CARTER DRUG CO INCOR,133 BROAD STREET,PO BOX 949,"SELMA, AL 36702",http://maps.google.com/maps?q=CARTER%20DRUG%20CO%20INCOR%2C133%20BROAD%20STREET%2C+SELMA%2C+AL+36702
CLAY COUNTY HOSPITAL,83825 HWY 9,PO BOX 1270,"ASHLAND, AL 36251",http://maps.google.com/maps?q=CLAY%20COUNTY%20HOSPITAL%2C83825%20HWY%209%2C+ASHLAND%2C+AL+36251
"CROSSROADS HEALTHCARE, LLC",867 LEE ROAD 248,"SMITHS STATION, AL 36877",http://maps.google.com/maps?q=CROSSROADS%20HEALTHCARE%20LLC%2C867%20LEE%20ROAD%20248%2C+SMITHS%20STATION%2C+AL+36877,
EAMC-LANIER,4800 48TH STREET,PO BOX 348,"VALLEY, AL 36854",http://maps.google.com/maps?q=EAMCLANIER%2C4800%2048TH%20STREET%2C+VALLEY%2C+AL+36854
EAST ALABAMA HEALTH CARE AUTH,DBA EAST ALABAMA MEDICAL CENTE,2000 PEPPERELL PARKWAY,"OPELIKA, AL 36801",http://maps.google.com/maps?q=EAST%20ALABAMA%20HEALTH%20CARE%20AUTH%2CDBA%20EAST%20ALABAMA%20MEDICAL%20CENTE%2C+OPELIKA%2C+AL+36801
GENOA HEALTHCARE LLC,134 PREVATT ROAD,"DOTHAN, AL 36301",http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2C134%20PREVATT%20ROAD%2C+DOTHAN%2C+AL+36301,
"GEORGIA CVS PHARMACY, L.L.C.",300 MORGAN STREET,"LA GRANGE, GA 30241",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C300%20MORGAN%20STREET%2C+LA%20GRANGE%2C+GA+30241,
"GEORGIA CVS PHARMACY, L.L.C.",3617 HILTON AVE.,"COLUMBUS, GA 31904",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C3617%20HILTON%20AVE.%2C+COLUMBUS%2C+GA+31904,
H&M DRUGS,17216 HIGHWAY 431,"WEDOWEE, AL 36278",http://maps.google.com/maps?q=HM%20DRUGS%2C17216%20HIGHWAY%20431%2C+WEDOWEE%2C+AL+36278,
"HOLIDAY CVS, L.L.C.",6501 CAROLINE ST HWY 90,"MILTON, FL 32570",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C6501%20CAROLINE%20ST%20HWY%2090%2C+MILTON%2C+FL+32570,
"HOLIDAY CVS, L.L.C.",6888 N 9TH AVE,"PENSACOLA, FL 32504",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C6888%20N%209TH%20AVE%2C+PENSACOLA%2C+FL+32504,
HUBBARD PHARMACY,1351 W FORT WILLIAMS ST,"SYLACAUGA, AL 35150",http://maps.google.com/maps?q=HUBBARD%20PHARMACY%2C1351%20W%20FORT%20WILLIAMS%20ST%2C+SYLACAUGA%2C+AL+35150,
JERKINS INC DBA BUBBA'S MEDICINE SHOP,512 2ND AVE,"OPELIKA, AL 36801",http://maps.google.com/maps?q=JERKINS%20INC%20DBA%20BUBBAS%20MEDICINE%20SHOP%2C512%202ND%20AVE%2C+OPELIKA%2C+AL+36801,
LEE DRUG STORE,18530 FLORIDA ST,PO BOX 929,"ROBERTSDALE, AL 36567",http://maps.google.com/maps?q=LEE%20DRUG%20STORE%2C18530%20FLORIDA%20ST%2C+ROBERTSDALE%2C+AL+36567
MILLS PHARMACY AT BLUFF PARK,758 SHADES MTN PLAZA,"HOOVER, AL 35226",http://maps.google.com/maps?q=MILLS%20PHARMACY%20AT%20BLUFF%20PARK%2C758%20SHADES%20MTN%20PLAZA%2C+HOOVER%2C+AL+35226,
MILLS PHARMACY AT LEEDS,8420 1ST AVE,"LEEDS, AL 35094",http://maps.google.com/maps?q=MILLS%20PHARMACY%20AT%20LEEDS%2C8420%201ST%20AVE%2C+LEEDS%2C+AL+35094,
MILLS PHARMACY AT PARKWAY,9709 PARKWAY EAST,SUITE F,"BIRMINGHAM, AL 35215",http://maps.google.com/maps?q=MILLS%20PHARMACY%20AT%20PARKWAY%2C9709%20PARKWAY%20EAST%2C+BIRMINGHAM%2C+AL+35215
"MISSISSIPPI CVS PHARMACY, L.L.C.",2190 BIENVILLE BLVD,"OCEAN SPRINGS, MS 39564",http://maps.google.com/maps?q=MISSISSIPPI%20CVS%20PHARMACY%20LLC%2C2190%20BIENVILLE%20BLVD%2C+OCEAN%20SPRINGS%2C+MS+39564,
"MISSISSIPPI CVS PHARMACY, L.L.C.",2401 NORTH HILLS STREET,"MERIDIAN, MS 39305",http://maps.google.com/maps?q=MISSISSIPPI%20CVS%20PHARMACY%20LLC%2C2401%20NORTH%20HILLS%20STREET%2C+MERIDIAN%2C+MS+39305,
"MISSISSIPPI CVS PHARMACY, L.L.C.",501 NORTH 16TH AVE.,"LAUREL, MS 39440",http://maps.google.com/maps?q=MISSISSIPPI%20CVS%20PHARMACY%20LLC%2C501%20NORTH%2016TH%20AVE.%2C+LAUREL%2C+MS+39440,
"OUR HOME PHARMACY, INC",2320 MOORES MILL ROAD,SUITE 100,"AUBURN, AL 36830",http://maps.google.com/maps?q=OUR%20HOME%20PHARMACY%20INC%2C2320%20MOORES%20MILL%20ROAD%2C+AUBURN%2C+AL+36830
THE MEDICINE SHOPPE,1144 AIRPORT DRIVE,"ALEXANDER CITY, AL 35010",http://maps.google.com/maps?q=THE%20MEDICINE%20SHOPPE%2C1144%20AIRPORT%20DRIVE%2C+ALEXANDER%20CITY%2C+AL+35010,
US ARMY- LYSTER HOSPITAL,DEPARTMENT OF PHARMACY,BLDG 301 ANDREWS AVE.,"FORT RUCKER, AL 36362",http://maps.google.com/maps?q=US%20ARMY%20LYSTER%20HOSPITAL%2CDEPARTMENT%20OF%20PHARMACY%2C+FORT%20RUCKER%2C+AL+36362
USAF- 1ST SPECIAL OPERATIONS MEDICAL GROUP-SGSMM,131 HOWIE WALTERS RD.,BLDG 91042,"HURLBURT FIELD, FL 32544",http://maps.google.com/maps?q=USAF%20ST%20SPECIAL%20OPERATIONS%20MEDICAL%20GROUPSGSMM%2C131%20HOWIE%20WALTERS%20RD.%2C+HURLBURT%20FIELD%2C+FL+32544
USAF- KEESLER PHARMACY,561 LARCHER BLVD,"KEESLER AFB, MS 39534",http://maps.google.com/maps?q=USAF%20KEESLER%20PHARMACY%2C561%20LARCHER%20BLVD%2C+KEESLER%20AFB%2C+MS+39534,
USAF- MAXWELL HOSPITAL/SGL,300 TWINING ST,BLDG 760,"MAXWELL AFB, AL 36112",http://maps.google.com/maps?q=USAF%20MAXWELL%20HOSPITALSGL%2C300%20TWINING%20ST%2C+MAXWELL%20AFB%2C+AL+36112
USAF-EGLIN AFB SATELLITE PHARMACY,MEMORIAL TRAIL,BUILDING 1758,"EGLIN AFB, FL 32542",http://maps.google.com/maps?q=USAFEGLIN%20AFB%20SATELLITE%20PHARMACY%2CMEMORIAL%20TRAIL%2C+EGLIN%20AFB%2C+FL+32542
USAF-KEESLER MEDICAL CENTER,301 FISHER ST BLDG 468,81 MDSS,"KEESLER AFB, MS 39534",http://maps.google.com/maps?q=USAFKEESLER%20MEDICAL%20CENTER%2C301%20FISHER%20ST%20BLDG%20468%2C+KEESLER%20AFB%2C+MS+39534
USN- NAVAL HOSPITAL,6000 W HIGHWAY 98 BLDG 2268,BUILDING 2268,"PENSACOLA, FL 32512",http://maps.google.com/maps?q=USN%20NAVAL%20HOSPITAL%2C6000%20W%20HIGHWAY%2098%20BLDG%202268%2C+PENSACOLA%2C+FL+32512
WALGREEN CO,4700 HIGHWAY 280 SUITE 1,"BIRMINGHAM, AL 35242",http://maps.google.com/maps?q=WALGREEN%20CO%2C4700%20HIGHWAY%20280%20SUITE%201%2C+BIRMINGHAM%2C+AL+35242,
WALGREEN CO,9325 PARKWAY E,"BIRMINGHAM, AL 35215",http://maps.google.com/maps?q=WALGREEN%20CO%2C9325%20PARKWAY%20E%2C+BIRMINGHAM%2C+AL+35215,
WALGREEN CO.,101 GREEN SPRINGS HWY,"BIRMINGHAM, AL 35209",http://maps.google.com/maps?q=WALGREEN%20CO%2C101%20GREEN%20SPRINGS%20HWY%2C+BIRMINGHAM%2C+AL+35209,
