Business Name,Address 1,Address 2,"City, State Zip",Map URL
ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,C/O PHARMACY,"SARANAC LAKE, NY 12983",http://maps.google.com/maps?q=ADIRONDACK%20MEDICAL%20CENTER%2C2233%20STATE%20ROUTE%2086%2C+SARANAC%20LAKE%2C+NY+12983
ALICE HYDE MEDICAL CENTER,133 PARK STREET,"MALONE, NY 12953",http://maps.google.com/maps?q=ALICE%20HYDE%20MEDICAL%20CENTER%2C133%20PARK%20STREET%2C+MALONE%2C+NY+12953,
BARTLES PHARMACY INC,10 LAFAYETTE PARK,P.O.BOX 630,"OXFORD, NY 13830",http://maps.google.com/maps?q=BARTLES%20PHARMACY%20INC%2C10%20LAFAYETTE%20PARK%2C+OXFORD%2C+NY+13830
BLACK DRUGS INC,704 BLEECKER ST,"UTICA, NY 13501",http://maps.google.com/maps?q=BLACK%20DRUGS%20INC%2C704%20BLEECKER%20ST%2C+UTICA%2C+NY+13501,
BOICEVILLE PHARMACY,P.O. BOX 474,ATTN: SUPERVISING PHARMACIST,"BOICEVILLE, NY 12412",http://maps.google.com/maps?q=BOICEVILLE%20PHARMACY%2CP.O.%20BOX%20474%2C+BOICEVILLE%2C+NY+12412
BONAPARTE PHARMACY LLC,8210 MAIN STREET,"HARRISVILLE, NY 13648",http://maps.google.com/maps?q=BONAPARTE%20PHARMACY%20LLC%2C8210%20MAIN%20STREET%2C+HARRISVILLE%2C+NY+13648,
BROWN'S PHARMACY,225 MAIN STREET,P.O. BOX 308,"UNADILLA, NY 13849",http://maps.google.com/maps?q=BROWNS%20PHARMACY%2C225%20MAIN%20STREET%2C+UNADILLA%2C+NY+13849
CARTHAGE AREA HOSPITAL,ATTN: PHARMACY DEPT,1001 WEST STREET,"CARTHAGE, NY 13619",http://maps.google.com/maps?q=CARTHAGE%20AREA%20HOSPITAL%2CATTN%3A%20PHARMACY%20DEPT%2C+CARTHAGE%2C+NY+13619
"CATSKILL CARE ENTERPRISES, INC.",ONE FOXCARE DRIVE,"ONEONTA, NY 13820",http://maps.google.com/maps?q=CATSKILL%20CARE%20ENTERPRISES%20INC%2CONE%20FOXCARE%20DRIVE%2C+ONEONTA%2C+NY+13820,
CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DR FL 3,"ITHACA, NY 14850",http://maps.google.com/maps?q=CAYUGA%20MEDICAL%20CENTER%20AT%20ITHACA%2C101%20DATES%20DR%20FL%203%2C+ITHACA%2C+NY+14850,
CLAXTON HEPBURN MEDICAL CENTER,C/O PHARMACY,214 KING ST,"OGDENSBURG, NY 13669",http://maps.google.com/maps?q=CLAXTON%20HEPBURN%20MEDICAL%20CENTER%2CC/O%20PHARMACY%2C+OGDENSBURG%2C+NY+13669
COMMUNITY MEMORIAL HOSPITAL,150 BROAD ST,PHARMACY DEPARTMENT,"HAMILTON, NY 13346",http://maps.google.com/maps?q=COMMUNITY%20MEMORIAL%20HOSPITAL%2C150%20BROAD%20ST%2C+HAMILTON%2C+NY+13346
CRESTWOOD HEALTH INC.,26-A PICOTTE DR.,ATTN: SUPERVISING PHARMACIST,"ALBANY, NY 12208",http://maps.google.com/maps?q=CRESTWOOD%20HEALTH%20INC%2C26-A%20PICOTTE%20DR.%2C+ALBANY%2C+NY+12208
