Business Name,Address 1,Address 2,"City, State Zip",Map URL
AIDS HEALTHCARE FOUNDATION DBA AHF PHARMACY,3500 E. PACIFIC COAST HIGHWAY,"LONG BEACH, CA 90804",http://maps.google.com/maps?q=AIDS%20HEALTHCARE%20FOUNDATION%20DBA%20AHF%20PHARMACY%2C3500%20E.%20PACIFIC%20COAST%20HIGHWAY%2C+LONG%20BEACH%2C+CA+90804,
AIDS HEALTHCARE FOUNDATION DBA AHF PHARMACY,6210 SUNSET BLVD.,"LOS ANGELES, CA 90028",http://maps.google.com/maps?q=AIDS%20HEALTHCARE%20FOUNDATION%20DBA%20AHF%20PHARMACY%2C6210%20SUNSET%20BLVD.%2C+LOS%20ANGELES%2C+CA+90028,
"AL'S PHARMACY AND COMPOUNDING CENTER, INC.",2222 MAIN STREET,"CAMBRIA, CA 93428",http://maps.google.com/maps?q=ALS%20PHARMACY%20AND%20COMPOUNDING%20CENTER%20INC%2C2222%20MAIN%20STREET%2C+CAMBRIA%2C+CA+93428,
BENZER CA1 LLC,3500 EAST BROADWAY,"LONG BEACH, CA 90803",http://maps.google.com/maps?q=BENZER%20CA%20LLC%2C3500%20EAST%20BROADWAY%2C+LONG%20BEACH%2C+CA+90803,
BESTCARE PHARMACY,1051 E GRAND AVE,"ARROYO GRANDE, CA 93420",http://maps.google.com/maps?q=BESTCARE%20PHARMACY%2C1051%20E%20GRAND%20AVE%2C+ARROYO%20GRANDE%2C+CA+93420,
BRUIN HEALTH PHARMACY,308 WESTWOOD PLAZA A-250,"LOS ANGELES, CA 90095",http://maps.google.com/maps?q=BRUIN%20HEALTH%20PHARMACY%2C308%20WESTWOOD%20PLAZA%20A-250%2C+LOS%20ANGELES%2C+CA+90095,
CALIF POLYTECHNIC STATE UNIV,HEALTH SERVICES PHARMACY,BLDG #27,"SAN LUIS OBISPO, CA 93407",http://maps.google.com/maps?q=CALIF%20POLYTECHNIC%20STATE%20UNIV%2CHEALTH%20SERVICES%20PHARMACY%2C+SAN%20LUIS%20OBISPO%2C+CA+93407
COMMUNITY HEALTH CENTERS,150 TEJAS PLACE,"NIPOMO, CA 93444",http://maps.google.com/maps?q=COMMUNITY%20HEALTH%20CENTERS%2C150%20TEJAS%20PLACE%2C+NIPOMO%2C+CA+93444,
COUNTY OF SANTA BARBARA,PHARMACY,345 CAMINO DEL REMEDIO,"SANTA BARBARA, CA 93110",http://maps.google.com/maps?q=COUNTY%20OF%20SANTA%20BARBARA%2CPHARMACY%2C+SANTA%20BARBARA%2C+CA+93110
EL TEJON DRUG CO. DBA EL TEJON PHARMACY,3544 MOUNT PINOS WAY,"FRAZIER PARK, CA 93225",http://maps.google.com/maps?q=EL%20TEJON%20DRUG%20CO%20DBA%20EL%20TEJON%20PHARMACY%2C3544%20MOUNT%20PINOS%20WAY%2C+FRAZIER%20PARK%2C+CA+93225,
EL TEJON DRUGS,2819 N CHESTER AVENUE,P.O. BOX 11270,"BAKERSFIELD, CA 93308",http://maps.google.com/maps?q=EL%20TEJON%20DRUGS%2C2819%20N%20CHESTER%20AVENUE%2C+BAKERSFIELD%2C+CA+93308
EL TEJON DRUGS,2900 BRUNDAGE LANE,P.O. BOX 11270,"BAKERSFIELD, CA 93304",http://maps.google.com/maps?q=EL%20TEJON%20DRUGS%2C2900%20BRUNDAGE%20LANE%2C+BAKERSFIELD%2C+CA+93304
EN SOLEIL PHARMACY INC,5735 EL CAMINO REAL,UNIT H,"ATASCADERO, CA 93422",http://maps.google.com/maps?q=EN%20SOLEIL%20PHARMACY%20INC%2C5735%20EL%20CAMINO%20REAL%2C+ATASCADERO%2C+CA+93422
EXPRESS DRUGS,3400 CALLOWAY DR,SUITE 302,"BAKERSFIELD, CA 93312",http://maps.google.com/maps?q=EXPRESS%20DRUGS%2C3400%20CALLOWAY%20DR%2C+BAKERSFIELD%2C+CA+93312
EXPRESS DRUGS,900 KERN ST STE A,DBA EXPRESS PHARMACY 9,"TAFT, CA 93268",http://maps.google.com/maps?q=EXPRESS%20DRUGS%2C900%20KERN%20ST%20STE%20A%2C+TAFT%2C+CA+93268
G&Z SERVICES INC.,17609 VENTURA BLVD #LL06,"ENCINO, CA 91316",http://maps.google.com/maps?q=GZ%20SERVICES%20INC%2C17609%20VENTURA%20BLVD%20#LL06%2C+ENCINO%2C+CA+91316,
"GARFIELD BEACH CVS, L.L.C.",100 W. FOOTHILL BLVD.,"UPLAND, CA 91786",http://maps.google.com/maps?q=GARFIELD%20BEACH%20CVS%20LLC%2C100%20W.%20FOOTHILL%20BLVD.%2C+UPLAND%2C+CA+91786,
"GARFIELD BEACH CVS, L.L.C.",101 REDLANDS MALL,"REDLANDS, CA 92373",http://maps.google.com/maps?q=GARFIELD%20BEACH%20CVS%20LLC%2C101%20REDLANDS%20MALL%2C+REDLANDS%2C+CA+92373,
"GARFIELD BEACH CVS, L.L.C.",1020 IRVINE AVENUE,"NEWPORT BEACH, CA 92660",http://maps.google.com/maps?q=GARFIELD%20BEACH%20CVS%20LLC%2C1020%20IRVINE%20AVENUE%2C+NEWPORT%20BEACH%2C+CA+92660,
"GARFIELD BEACH CVS, L.L.C.",11300 MING AVE,"BAKERSFIELD, CA 93311",http://maps.google.com/maps?q=GARFIELD%20BEACH%20CVS%20LLC%2C11300%20MING%20AVE%2C+BAKERSFIELD%2C+CA+93311,
