Business Name,Address 1,Address 2,"City, State Zip",Map URL
ACV COMMUNITY SERVICES LLC,10820 MARVIN JONES BLVD,"DOWLING PARK, FL 32060",http://maps.google.com/maps?q=ACV%20COMMUNITY%20SERVICES%20LLC%2C10820%20MARVIN%20JONES%20BLVD%2C+DOWLING%20PARK%2C+FL+32060,
AIDS HEALTHCARE FOUNDATION,1701 NORTH MILLS AVENUE,"ORLANDO, FL 32803",http://maps.google.com/maps?q=AIDS%20HEALTHCARE%20FOUNDATION%2C1701%20NORTH%20MILLS%20AVENUE%2C+ORLANDO%2C+FL+32803,
AIDS HEALTHCARE FOUNDATION,2 SHIRCLIFF WAY STE 900,DE PAUL BUILDING,"JACKSONVILLE, FL 32204",http://maps.google.com/maps?q=AIDS%20HEALTHCARE%20FOUNDATION%2C2%20SHIRCLIFF%20WAY%20STE%20900%2C+JACKSONVILLE%2C+FL+32204
"ANDERSON-SCOKELEE, INC",5001 NW 34TH BLVD SUITE B,"GAINESVILLE, FL 32605",http://maps.google.com/maps?q=ANDERSONSCOKELEE%20INC%2C5001%20NW%2034TH%20BLVD%20SUITE%20B%2C+GAINESVILLE%2C+FL+32605,
"ANGUS LAKE HEALTHCARE, LLC",242 MILLEDGEVILLE ROAD,"GORDON, GA 31031",http://maps.google.com/maps?q=ANGUS%20LAKE%20HEALTHCARE%20LLC%2C242%20MILLEDGEVILLE%20ROAD%2C+GORDON%2C+GA+31031,
"ASPIRE HEALTH PARTNERS, INC.",PRINCETON PLAZA PHARMACY,1800 MERCY DRIVE,"ORLANDO, FL 32808",http://maps.google.com/maps?q=ASPIRE%20HEALTH%20PARTNERS%20INC%2CPRINCETON%20PLAZA%20PHARMACY%2C+ORLANDO%2C+FL+32808
BARNES PHARMACY,694 SOUTH MAIN STREET,"BAXLEY, GA 31513",http://maps.google.com/maps?q=BARNES%20PHARMACY%2C694%20SOUTH%20MAIN%20STREET%2C+BAXLEY%2C+GA+31513,
"BEAUREGARD DRUGS, INC",7667 AL HIGHWAY 51 STE A,"OPELIKA, AL 36804",http://maps.google.com/maps?q=BEAUREGARD%20DRUGS%20INC%2C7667%20AL%20HIGHWAY%2051%20STE%20A%2C+OPELIKA%2C+AL+36804,
BENZER FL4 LLC,2722 W. OLD HIGHWAY 441,"MOUNT DORA, FL 32757",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C2722%20W.%20OLD%20HIGHWAY%20441%2C+MOUNT%20DORA%2C+FL+32757,
BENZER FL5 LLC,500 W. GRANADA BLVD SUITE 4,"ORMOND BEACH, FL 32174",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C500%20W.%20GRANADA%20BLVD%20SUITE%204%2C+ORMOND%20BEACH%2C+FL+32174,
BENZER FL6 LLC,6132 MERRILL RD STE 12,"JACKSONVILLE, FL 32277",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C6132%20MERRILL%20RD%20STE%2012%2C+JACKSONVILLE%2C+FL+32277,
BLOUNTSTOWN DRUG INC,20370 CENTRAL AVE W,"BLOUNTSTOWN, FL 32424",http://maps.google.com/maps?q=BLOUNTSTOWN%20DRUG%20INC%2C20370%20CENTRAL%20AVE%20W%2C+BLOUNTSTOWN%2C+FL+32424,
"BROOKSVILLE DRUGS, INC.",80 PONCE DE LEON BLVD,"BROOKSVILLE, FL 34601",http://maps.google.com/maps?q=BROOKSVILLE%20DRUGS%20INC%2C80%20PONCE%20DE%20LEON%20BLVD%2C+BROOKSVILLE%2C+FL+34601,
CARE PLUS PHARMACY LLC,1665 HIGHWAY 34E,SUITE 100,"NEWNAN, GA 30265",http://maps.google.com/maps?q=CARE%20PLUS%20PHARMACY%20LLC%2C1665%20HIGHWAY%2034E%2C+NEWNAN%2C+GA+30265
CITY DRUG STORE,"ALLMOND & WHIPPLE, INC",1704 MEADOWS LANE,"VIDALIA, GA 30474",http://maps.google.com/maps?q=CITY%20DRUG%20STORE%2CALLMOND%20&%20WHIPPLE%2C%20INC%2C+VIDALIA%2C+GA+30474
CLAY COUNTY HOSPITAL,83825 HWY 9,PO BOX 1270,"ASHLAND, AL 36251",http://maps.google.com/maps?q=CLAY%20COUNTY%20HOSPITAL%2C83825%20HWY%209%2C+ASHLAND%2C+AL+36251
"CROSSROADS HEALTHCARE, LLC",867 LEE ROAD 248,"SMITHS STATION, AL 36877",http://maps.google.com/maps?q=CROSSROADS%20HEALTHCARE%20LLC%2C867%20LEE%20ROAD%20248%2C+SMITHS%20STATION%2C+AL+36877,
DENNARD'S LTC,804 SECOND STREET,"SOPERTON, GA 30457",http://maps.google.com/maps?q=DENNARDS%20LTC%2C804%20SECOND%20STREET%2C+SOPERTON%2C+GA+30457,
EAMC-LANIER,4800 48TH STREET,PO BOX 348,"VALLEY, AL 36854",http://maps.google.com/maps?q=EAMCLANIER%2C4800%2048TH%20STREET%2C+VALLEY%2C+AL+36854
EAST ALABAMA HEALTH CARE AUTH,DBA EAST ALABAMA MEDICAL CENTE,2000 PEPPERELL PARKWAY,"OPELIKA, AL 36801",http://maps.google.com/maps?q=EAST%20ALABAMA%20HEALTH%20CARE%20AUTH%2CDBA%20EAST%20ALABAMA%20MEDICAL%20CENTE%2C+OPELIKA%2C+AL+36801
ELDER-CARE PHARMACY,SUITE A,PO BOX 997,"HAWKINSVILLE, GA 31036",http://maps.google.com/maps?q=ELDERCARE%20PHARMACY%2CSUITE%20A%2C+HAWKINSVILLE%2C+GA+31036
EMISWET E-Z LLC,4942 W SR 46 SUITE 1014,"SANFORD, FL 32771",http://maps.google.com/maps?q=EMISWET%20EZ%20LLC%2C4942%20W%20SR%2046%20SUITE%201014%2C+SANFORD%2C+FL+32771,
GAYCO HEALTHCARE,507 INDUSTRIAL BLVD,"DUBLIN, GA 31021",http://maps.google.com/maps?q=GAYCO%20HEALTHCARE%2C507%20INDUSTRIAL%20BLVD%2C+DUBLIN%2C+GA+31021,
"GEORGIA CVS PHARMACY, L.L.C.",100 OAK ST,"BOWDON, GA 30108",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C100%20OAK%20ST%2C+BOWDON%2C+GA+30108,
"GEORGIA CVS PHARMACY, L.L.C.",1271 GRAY HIGHWAY,"MACON, GA 31211",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C1271%20GRAY%20HIGHWAY%2C+MACON%2C+GA+31211,
"GEORGIA CVS PHARMACY, L.L.C.",22 UPPER RIVERDALE ROAD,"RIVERDALE, GA 30274",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C22%20UPPER%20RIVERDALE%20ROAD%2C+RIVERDALE%2C+GA+30274,
"GEORGIA CVS PHARMACY, L.L.C.",2205 N ASHLEY ST,"VALDOSTA, GA 31602",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C2205%20N%20ASHLEY%20ST%2C+VALDOSTA%2C+GA+31602,
"GEORGIA CVS PHARMACY, L.L.C.",300 MORGAN STREET,"LA GRANGE, GA 30241",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C300%20MORGAN%20STREET%2C+LA%20GRANGE%2C+GA+30241,
"GEORGIA CVS PHARMACY, L.L.C.",3617 HILTON AVE.,"COLUMBUS, GA 31904",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C3617%20HILTON%20AVE.%2C+COLUMBUS%2C+GA+31904,
GUARDIAN PHARMACY OF JACKSONVILLE,8001 BELFORT PKWY,SUITE 160,"JACKSONVILLE, FL 32256",http://maps.google.com/maps?q=GUARDIAN%20PHARMACY%20OF%20JACKSONVILLE%2C8001%20BELFORT%20PKWY%2C+JACKSONVILLE%2C+FL+32256
H&M DRUGS,17216 HIGHWAY 431,"WEDOWEE, AL 36278",http://maps.google.com/maps?q=HM%20DRUGS%2C17216%20HIGHWAY%20431%2C+WEDOWEE%2C+AL+36278,
"HOLIDAY CVS, L.L.C.",11115 SPRING HILL DR,"SPRING HILL, FL 34609",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C11115%20SPRING%20HILL%20DR%2C+SPRING%20HILL%2C+FL+34609,
"HOLIDAY CVS, L.L.C.",1190 DUNN AVE,"JACKSONVILLE, FL 32218",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C1190%20DUNN%20AVE%2C+JACKSONVILLE%2C+FL+32218,
"HOLIDAY CVS, L.L.C.",1800 E. HWY 50,"CLERMONT, FL 34711",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C1800%20E.%20HWY%2050%2C+CLERMONT%2C+FL+34711,
"HOLIDAY CVS, L.L.C.",5151 BELLE TERRE PKWY,"PALM COAST, FL 32137",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C5151%20BELLE%20TERRE%20PKWY%2C+PALM%20COAST%2C+FL+32137,
