Participant,CollectionSite,Address,City,State,Zip,MapURL
BULLHEAD CITY POLICE DEPARTMENT,BULLHEAD CITY POLICE DEPARTMENT,1255 MARINA BLVD,BULLHEAD CITY,AZ,86442,"http://maps.google.com/maps?q=1255 MARINA BLVD,+BULLHEAD CITY,+AZ+86442&hl=en"
CARSON CITY NV SHERIFF'S DEPARTMENT,FOOD MAXX PARKING LOT,3325 HWY 50 EAST,CARSON CITY,NV,89701,"http://maps.google.com/maps?q=3325 HWY 50 EAST,+CARSON CITY,+NV+89701&hl=en"
CARSON CITY NV SHERIFF'S DEPARTMENT,SAVE MART FRONT OF STORE,3620 NORTH CARSON STREET,CARSON CITY,NV,89706,"http://maps.google.com/maps?q=3620 NORTH CARSON STREET,+CARSON CITY,+NV+89706&hl=en"
CARSON CITY NV SHERIFF'S DEPARTMENT,SAVE MART FRONT OF STORE,4348 SOUTH CARSON STREET,CARSON CITY,NV,89701,"http://maps.google.com/maps?q=4348 SOUTH CARSON STREET,+CARSON CITY,+NV+89701&hl=en"
CARSON CITY NV SHERIFF'S DEPARTMENT,SMITH'S FOOD & DRUG FRONT OF STORE,599 E. WILLIAMS ST.,CARSON CITY,NV,89701,"http://maps.google.com/maps?q=599 E. WILLIAMS ST.,+CARSON CITY,+NV+89701&hl=en"
CEDAR CITY POLICE DEPARTMENT,CEDAR CITY POLICE DEPARTMENT LOBBY,10 N MAIN STREET,CEDAR CITY,UT,84720,"http://maps.google.com/maps?q=10 N MAIN STREET,+CEDAR CITY,+UT+84720&hl=en"
CLOVIS POLICE DEPARTMENT,CLOVIS POLICE DEPT,1233 5TH ST,CLOVIS,CA,93612,"http://maps.google.com/maps?q=1233 5TH ST,+CLOVIS,+CA+93612&hl=en"
DEA FRESNO RESIDENT OFFICE,RIVER PARK NEXT TO YOSHINO'S RESTAURANT,110 EAST PASEO DEL CENTRO,FRESNO,CA,93720,"http://maps.google.com/maps?q=110 EAST PASEO DEL CENTRO,+FRESNO,+CA+93720&hl=en"
DINUBA POLICE DEPARTMENT,DINUBA POLICE DEPARTMENT,680 S. ALTA AVENUE,DINUBA,CA,93618,"http://maps.google.com/maps?q=680 S. ALTA AVENUE,+DINUBA,+CA+93618&hl=en"
DOUGLAS COUNTY SHERIFF'S OFFICE NV,DOUGLAS CTY SHERIFF SOUTH SUBSTATION PARKING LOT,1476 ALBITE AV,WELLINGTON,NV,89444,"http://maps.google.com/maps?q=1476 ALBITE AV,+WELLINGTON,+NV+89444&hl=en"
DOUGLAS COUNTY SHERIFF'S OFFICE NV,WALGREENS PARKING LOT,1342 U.S. HWY. 395,GARDNERVILLE,NV,89410,"http://maps.google.com/maps?q=1342 U.S. HWY. 395,+GARDNERVILLE,+NV+89410&hl=en"
FALLON POLICE DEPARTMENT,CVS PHARMACY PARKING LOT,461 W. WILLIAMS AVE.,FALLON,NV,89406,"http://maps.google.com/maps?q=461 W. WILLIAMS AVE.,+FALLON,+NV+89406&hl=en"
FRESNO COUNTY SHERIFF'S OFFICE,FRESNO COUNTY SHERIFF'S OFFICE AREA 2 SUBSTATION,5717 E. SHIELDS AVENUE,FRESNO,CA,93727,"http://maps.google.com/maps?q=5717 E. SHIELDS AVENUE,+FRESNO,+CA+93727&hl=en"
HUALAPAI POLICE DEPARTMENT,HUALAPAI NATION POLICE DEPARTMENT LOBBY,468 DIAMOND CREEK ROAD,PEACH SPRINGS,AZ,86434,"http://maps.google.com/maps?q=468 DIAMOND CREEK ROAD,+PEACH SPRINGS,+AZ+86434&hl=en"
HURRICANE POLICE DEPARTMENT,LINS MARKET,1120 W STATE STREET,HURRICANE,UT,84737,"http://maps.google.com/maps?q=1120 W STATE STREET,+HURRICANE,+UT+84737&hl=en"
INYO COUNTY SHERIFF'S DEPARTMENT,KMART,1200 NORTH MAIN STREET,BISHOP,CA,93514,"http://maps.google.com/maps?q=1200 NORTH MAIN STREET,+BISHOP,+CA+93514&hl=en"
INYO COUNTY SHERIFF'S DEPARTMENT,TECOPA SENIOR CENTER,400 TECOPA HOT SPRINGS ROAD,TECOPA,CA,92389,"http://maps.google.com/maps?q=400 TECOPA HOT SPRINGS ROAD,+TECOPA,+CA+92389&hl=en"
IRON COUNTY SHERIFFS OFFICE,SMITH'S FOOD AND DRUG,633 SOUTH MAIN STREET,CEDAR CITY,UT,84720,"http://maps.google.com/maps?q=633 SOUTH MAIN STREET,+CEDAR CITY,+UT+84720&hl=en"
LAKE HAVASU CITY POLICE DEPARTMENT,LAKE HAVASU CITY POLICE DEPARTMENT (IN FRONT),2360 MCCULLOCH BLVD,LAKE HAVASU CITY,AZ,86403,"http://maps.google.com/maps?q=2360 MCCULLOCH BLVD,+LAKE HAVASU CITY,+AZ+86403&hl=en"
LAS VEGAS METROPOLITAN POLICE DEPT.,ENTERPRISE AREA COMMAND PARKING LOT,6975 W. WINDMILL,LAS VEGAS,NV,89113,"http://maps.google.com/maps?q=6975 W. WINDMILL,+LAS VEGAS,+NV+89113&hl=en"
LAS VEGAS METROPOLITAN POLICE DEPT.,NORTHWEST AREA COMMAND,9850 W. CHEYENNE,LAS VEGAS,NV,89129,"http://maps.google.com/maps?q=9850 W. CHEYENNE,+LAS VEGAS,+NV+89129&hl=en"
LAVERKIN POLICE DEPARTMENT,LAVERKIN CITY OFFICE,435 N. MAIN ST.,LA VERKIN,UT,84745,"http://maps.google.com/maps?q=435 N. MAIN ST.,+LA VERKIN,+UT+84745&hl=en"
MADERA COUNTY SHERIFF'S OFFICE,MADERA COUNTY SHERIFF'S OFFICE SUBSTATION,48267 LIBERTY DRIVE,OAKHURST,CA,93644,"http://maps.google.com/maps?q=48267 LIBERTY DRIVE,+OAKHURST,+CA+93644&hl=en"
MILLARD COUNTY SHERIFF'S OFFICE,SERVICE DRUG,40 N. MAIN,FILLMORE,UT,84631,"http://maps.google.com/maps?q=40 N. MAIN,+FILLMORE,+UT+84631&hl=en"
NORTH LAS VEGAS P.D.,NORTH LAS VEGAS PD NORTHWEST AREA COMMAND STATION,3755 W. WASHBURN RD.,NORTH LAS VEGAS,NV,89031,"http://maps.google.com/maps?q=3755 W. WASHBURN RD.,+NORTH LAS VEGAS,+NV+89031&hl=en"
ORANGE COVE POLICE DEPARTMENT,ORANGE COVE POLICE DEPARTMENT,550 CENTER STREET,ORANGE COVE,CA,93646,"http://maps.google.com/maps?q=550 CENTER STREET,+ORANGE COVE,+CA+93646&hl=en"
RIVERSIDE COUNTY SHERIFF'S DEPARTMENT,"PALM DESERT SHERIFF'S STATION POC: LT. JIM ARMSTRONG, 951-755-1705",73705 GERALD FORD DRIVE,PALM DESERT,CA,92260,"http://maps.google.com/maps?q=73705 GERALD FORD DRIVE,+PALM DESERT,+CA+92260&hl=en"
SAN BERNARDINO CTY SHERIFF DEPT,APPLE VALLEY STATION (LOBBY) LAURA MARKS 7602407400 XT 7443,14931 DALE EVANS PARKWAY,APPLE VALLEY,CA,92307,"http://maps.google.com/maps?q=14931 DALE EVANS PARKWAY,+APPLE VALLEY,+CA+92307&hl=en"
SAN BERNARDINO CTY SHERIFF DEPT,BARSTOW SHERIFF DEPT. KELSEY PARSONS 7602564838,225 E. MOUNTAIN VIEW ST.,BARSTOW,CA,92311,"http://maps.google.com/maps?q=225 E. MOUNTAIN VIEW ST.,+BARSTOW,+CA+92311&hl=en"
SAN BERNARDINO CTY SHERIFF DEPT,MORONGO SHERIFF STATION JOE PARKER 9094539396,63665 TWENTYNINE PALMS HWY,JOSHUA TREE,CA,92252,"http://maps.google.com/maps?q=63665 TWENTYNINE PALMS HWY,+JOSHUA TREE,+CA+92252&hl=en"
SAN BERNARDINO CTY SHERIFF DEPT,NEEDLES SHEIFF DEPT. 7608584864 JOE PARKER,1111 BAILEY AVE.,NEEDLES,CA,92363,"http://maps.google.com/maps?q=1111 BAILEY AVE.,+NEEDLES,+CA+92363&hl=en"
SANGER POLICE DEPARTMENT,SANGER POLICE DEPARTMENT,1700 7TH STREET,SANGER,CA,93657,"http://maps.google.com/maps?q=1700  7TH STREET,+SANGER,+CA+93657&hl=en"
ST. GEORGE POLICE DEPARTMENT,SMITH'S PARKING LOT,20 NORTH BLUFF STREET,SAINT GEORGE,UT,84770,"http://maps.google.com/maps?q=20 NORTH BLUFF STREET,+SAINT GEORGE,+UT+84770&hl=en"
TWENTYNINE PALMS MARINE BASE,MARINE CORPS EXCHANGE,BUILDING 1502,TWENTYNINE PALMS,CA,92277,"http://maps.google.com/maps?q=BUILDING 1502,+TWENTYNINE PALMS,+CA+92277&hl=en"
UTAH HIGHWAY PATROL,MILFORD EMS BLD,900 N. MAIN,MILFORD,UT,84751,"http://maps.google.com/maps?q=900 N. MAIN,+MILFORD,+UT+84751&hl=en"
VISALIA POLICE DEPARTMENT,VISALIA POLICE DEPARTMENT,303 S. JOHNSON STREET,VISALIA,CA,93291,"http://maps.google.com/maps?q=303 S. JOHNSON STREET,+VISALIA,+CA+93291&hl=en"
WICKENBURG POLICE DEPARTMENT,WICKENBURG POLICE DEPARTMENT,155 N. TEGNER STREETSUITE C,WICKENBURG,AZ,85390,"http://maps.google.com/maps?q=155 N. TEGNER STREET,+WICKENBURG,+AZ+85390&hl=en"
WOODLAKE POLICE DEPARTMENT,WOODLAKE POLICE DEPARTMENT,"350 N. VLAENCIA BLVD.,",WOODLAKE,CA,93286,"http://maps.google.com/maps?q=350 N. VLAENCIA BLVD.,,+WOODLAKE,+CA+93286&hl=en"
YAVAPAI COUNTY SHERIFF'S OFFICE,YAVAPAI COUNTY SHERIFFS OFFICE SUB-STATION,100 MAIN STREET,BAGDAD,AZ,86321,"http://maps.google.com/maps?q=100 MAIN STREET,+BAGDAD,+AZ+86321&hl=en"
