Participant,CollectionSite,Address,City,State,Zip,MapURL
ANDREWS POLICE DEPARTMENT,PIGGLY WIGGLY,15 W. ASHLAND ST.,ANDREWS,SC,29510,"http://maps.google.com/maps?q=15 W. ASHLAND ST.,+ANDREWS,+SC+29510&hl=en"
ANDREWS POLICE DEPARTMENT,REYNOLDS DRUG STORE,7 S. MORGAN AVE,ANDREWS,SC,29510,"http://maps.google.com/maps?q=7 S. MORGAN AVE,+ANDREWS,+SC+29510&hl=en"
BERKELEY COUNTY SHERIFF'S OFFICE,"BERKELEY COUNTY SHERIFF'S OFFICE 
												
													MAGISTRATES OFFICE",223 N. LIVE OAK DRIVE,MONCKS CORNER,SC,29461,"http://maps.google.com/maps?q=223 N. LIVE OAK DRIVE,+MONCKS CORNER,+SC+29461&hl=en"
BERKELEY COUNTY SHERIFF'S OFFICE,MAGISTRATES OFFICE,303 N. GOOSE CREEK BLVD.,GOOSE CREEK,SC,29445,"http://maps.google.com/maps?q=303 N. GOOSE CREEK BLVD.,+GOOSE CREEK,+SC+29445&hl=en"
BISHOPVILLE POLICE DEPT,BISHOPVILLE CITY POLICE DEPT.,112 E. COUNCIL ST.,BISHOPVILLE,SC,29010,"http://maps.google.com/maps?q=112 E. COUNCIL ST.,+BISHOPVILLE,+SC+29010&hl=en"
BRUNSWICK COUNTY SHERIFF'S OFFICE,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,240 HOSPITAL DRIVE NE,BOLIVIA,NC,28422,"http://maps.google.com/maps?q=240 HOSPITAL DRIVE NE,+BOLIVIA,+NC+28422&hl=en"
CAMDEN POLICE DEPARTMENT,CAMDEN POLICE DEPARTMENT,816 W. DEKALB ST.,CAMDEN,SC,29020,"http://maps.google.com/maps?q=816 W. DEKALB ST.,+CAMDEN,+SC+29020&hl=en"
CANNON PHARMACY,CANNON PHARMACY,1706 S CANNON BLVD,KANNAPOLIS,NC,28083,"http://maps.google.com/maps?q=1706 S CANNON BLVD,+KANNAPOLIS,+NC+28083&hl=en"
CANNON PHARMACY,CANNON PHARMACY,760 CABARRUS AVE W,CONCORD,NC,28025,"http://maps.google.com/maps?q=760 CABARRUS AVE W,+CONCORD,+NC+28025&hl=en"
CANNON PHARMACY,CONCORD PHARMACY AND SURGICAL SUPPLIES,3497 HWY 601 S.,CONCORD,NC,28025,"http://maps.google.com/maps?q=3497 HWY 601 S.,+CONCORD,+NC+28025&hl=en"
