Participant,CollectionSite,Address,City,State,Zip,MapURL
ACTON PD,ACTON POLICE DEPARTMENT,371 MAIN ST,ACTON,MA,01720,"http://maps.google.com/maps?q=371 MAIN ST,+ACTON,+MA+01720&hl=en"
ALSTEAD POLICE DEPARTMENT,ALSTEAD POLICE DEPARTMENT,15 MECHANIC ST,ALSTEAD,NH,03602,"http://maps.google.com/maps?q=15 MECHANIC ST,+ALSTEAD,+NH+03602&hl=en"
AMESBURY PD,"AMESBURY POLICE STATION 
												
													OFFICER THOMAS HANSHAW",19 SCHOOL ST,AMESBURY,MA,01913,"http://maps.google.com/maps?q=19 SCHOOL ST,+AMESBURY,+MA+01913&hl=en"
AMHERST POLICE DEPARTMENT,"WILDWOOD ELEMENTARY SCHOOL 
												
													PARKING AREA",71 STRONG STREET,AMHERST,MA,01002,"http://maps.google.com/maps?q=71 STRONG STREET,+AMHERST,+MA+01002&hl=en"
ANDOVER POLICE DEPARTMENT,"ANDOVER WATER TREATMENT PLANT 
												
													10:00 AM-2:00 PM",397 LOWELL ST,ANDOVER,MA,01810,"http://maps.google.com/maps?q=397 LOWELL ST,+ANDOVER,+MA+01810&hl=en"
ARLINGTON POLICE DEPARTMENT,ARLINGTON POLICE DEPARTMENT,112 MYSTIC STREET,ARLINGTON,MA,02474,"http://maps.google.com/maps?q=112 MYSTIC STREET,+ARLINGTON,+MA+02474&hl=en"
ASHBY PD,ASHBY POLICE DEPARTMENT,893 MAIN ST.,ASHBY,MA,01431,"http://maps.google.com/maps?q=893 MAIN ST.,+ASHBY,+MA+01431&hl=en"
ASHFIELD PD,ASHFIELD PD,412 MAIN STREET,ASHFIELD,MA,01330,"http://maps.google.com/maps?q=412 MAIN STREET,+ASHFIELD,+MA+01330&hl=en"
ASHLAND POLICE DEPARTMENT,ASHLAND POLICE DEPARTMENT,137 MAIN STREET,ASHLAND,MA,01721,"http://maps.google.com/maps?q=137 MAIN STREET,+ASHLAND,+MA+01721&hl=en"
ATTLEBORO POLICE DEPARTMENT,ATTLEBORO POLICE DEPARTMENT,12 UNION ST,ATTLEBORO,MA,02703,"http://maps.google.com/maps?q=12 UNION ST,+ATTLEBORO,+MA+02703&hl=en"
AUBURN POLICE DEPARTMENT,"AUBURN POLICE DEPARTMENT 
												
													SAFETY COMPLEX",55 EATON HILL RD,AUBURN,NH,03032,"http://maps.google.com/maps?q=55 EATON HILL RD,+AUBURN,+NH+03032&hl=en"
AVON POLICE DEPARTMENT,AVON SENIOR CENTER,635 WEST AVON ROAD,AVON,CT,06001,"http://maps.google.com/maps?q=635 WEST AVON ROAD,+AVON,+CT+06001&hl=en"
AYER POLICE DEPARTMENT,WESTFORD PD,53 MAIN STREET,WESTFORD,MA,01886,"http://maps.google.com/maps?q=53 MAIN STREET,+WESTFORD,+MA+01886&hl=en"
BARRINGTON POLICE DEPARTMENT,BARRINGTON PUBLIC SAFETY BUILDING,100 FEDERAL ROAD,BARRINGTON,RI,02806,"http://maps.google.com/maps?q=100 FEDERAL ROAD,+BARRINGTON,+RI+02806&hl=en"
BEDFORD POLICE DEPARTMENT,"BEDFORD SAFETY COMPLEX 
												
													55 CONSTITUTION DR. BEDFORD, NH",55 CONSTITUTION DR.,BEDFORD,NH,03110,"http://maps.google.com/maps?q=55 CONSTITUTION DR.,+BEDFORD,+NH+03110&hl=en"
BELCHERTOWN POLICE DEPARTMENT,BELCHERTOWN CENTER PARKING LOT,3 PARK STREET,BELCHERTOWN,MA,01007,"http://maps.google.com/maps?q=3 PARK STREET,+BELCHERTOWN,+MA+01007&hl=en"
BELLINGHAM POLICE,"BELLINGHAM POLICE STATION 
												
													TRAINING ROOM",30 BLACKSTONE STREET,BELLINGHAM,MA,02019,"http://maps.google.com/maps?q=30 BLACKSTONE STREET,+BELLINGHAM,+MA+02019&hl=en"
BELMONT PD,BELMONT DEPARTMENT OF PUBLIC WORKS,39 C STREET,BELMONT,MA,02478,"http://maps.google.com/maps?q=39 C STREET,+BELMONT,+MA+02478&hl=en"
