Participant,CollectionSite,Address,City,State,Zip,MapURL
ADAIR COUNTY SHERIFF'S OFFICE,"ADAIR COUNTY SHERIFF'S OFFICE 
												
													TACO BELL (PICK UP IN PARKING LOT)",899 JAMES TOWN STREET,COLUMBIA,KY,42728,"http://maps.google.com/maps?q=899 JAMES TOWN STREET,+COLUMBIA,+KY+42728&hl=en"
ALEXANDRIA POLICE DEPARTMENT,ALEXANDRIA POLICE DEPARTMENT/COMMUNITY CENTER,8236 W. MAIN ST,ALEXANDRIA,KY,41001,"http://maps.google.com/maps?q=8236 W. MAIN ST,+ALEXANDRIA,+KY+41001&hl=en"
ALGOOD POLICE DEPT.,ALGOOD CITY HALL LOBBY,215 W. MAIN STREET,COOKEVILLE,TN,38506,"http://maps.google.com/maps?q=215 W. MAIN STREET,+COOKEVILLE,+TN+38506&hl=en"
AMBERLEY VILLAGE,AMBERLEY VILLAGE FIRE DEPARTMENT,7149 RIDGE ROAD,CINCINNATI,OH,45237,"http://maps.google.com/maps?q=7149 RIDGE ROAD,+CINCINNATI,+OH+45237&hl=en"
AMELIA POLICE DEPARTMENT,AMELIA POLICE DEPARTMENT,44 W MAIN ST,AMELIA,OH,45102,"http://maps.google.com/maps?q=44 W MAIN ST,+AMELIA,+OH+45102&hl=en"
ASHLAND KY POLICE,ASHLAND KY POLICE,201 17TH STREET,ASHLAND,KY,41101,"http://maps.google.com/maps?q=201 17TH STREET,+ASHLAND,+KY+41101&hl=en"
ATHENS POLICE DEPARTMENT,"ATHENS ELKS LODGE 
												
													PARKING LOT",600 WEST UNION STREET,ATHENS,OH,45701,"http://maps.google.com/maps?q=600 WEST UNION STREET,+ATHENS,+OH+45701&hl=en"
BAILEYTON POLICE DEPT.,BAILEYTON POLICE DEPT.,6530 HORTON HWY,GREENEVILLE,TN,37745,"http://maps.google.com/maps?q=6530 HORTON HWY,+GREENEVILLE,+TN+37745&hl=en"
BECKLEY POLICE DEPARTMENT,RALEIGH COUNTY COMMISSION ON AGING,1614 SOUTH KANAWHA STREET,BECKLEY,WV,25801,"http://maps.google.com/maps?q=1614 SOUTH KANAWHA STREET,+BECKLEY,+WV+25801&hl=en"
BLACKSBURG POLICE DEPARTMENT,"BLACKSBURG RECREATION CENTER 
												
													PARKING LOT",725 PATRICK HENRY DRIVE,BLACKSBURG,VA,24060,"http://maps.google.com/maps?q=725 PATRICK HENRY DRIVE,+BLACKSBURG,+VA+24060&hl=en"
