Participant,CollectionSite,Address,City,State,Zip,MapURL
ABINGTON TOWNSHIP POLICE DEPARTMENT,ABINGTON TOWNSHIP POLICE DEPARTMENT,1166 OLD YORK ROAD,ABINGTON,PA,19001,"http://maps.google.com/maps?q=1166 OLD YORK ROAD,+ABINGTON,+PA+19001&hl=en"
ALDAN POLICE DEPARTMENT,ALDAN MUNICIPAL BUILDING,ONE WEST PROVIDENCE ROAD,ALDAN,PA,19018,"http://maps.google.com/maps?q=ONE WEST PROVIDENCE ROAD,+ALDAN,+PA+19018&hl=en"
ALLENTOWN POLICE DEPARTMENT,GIANT FOOD STORE #6074,3015 W. EMMAUS AVENUE,ALLENTOWN,PA,18103,"http://maps.google.com/maps?q=3015 W. EMMAUS AVENUE,+ALLENTOWN,+PA+18103&hl=en"
ALLENTOWN POLICE DEPARTMENT,REDNER'S MARKET,1201 AIRPORT ROAD,ALLENTOWN,PA,18109,"http://maps.google.com/maps?q=1201 AIRPORT ROAD,+ALLENTOWN,+PA+18109&hl=en"
ALLENTOWN POLICE DEPARTMENT,ST LUKES ALLENTOWN HOSPITAL,1736 HAMILTON ST,ALLENTOWN,PA,18104,"http://maps.google.com/maps?q=1736 HAMILTON ST,+ALLENTOWN,+PA+18104&hl=en"
BENSALEM TWP POLICE DEPARTMENT,GIANT,2721 STREET RD,BENSALEM,PA,19020,"http://maps.google.com/maps?q=2721 STREET RD,+BENSALEM,+PA+19020&hl=en"
BETHLEHEM POLICE DEPARTMENT,WESTGATE MALL,2285 SCHOENERSVILLE ROAD,BETHLEHEM,PA,18017,"http://maps.google.com/maps?q=2285 SCHOENERSVILLE ROAD,+BETHLEHEM,+PA+18017&hl=en"
BETHLEHEM TWNSHP POLICE DEPARTMENT,CVS PHARMACY,4950 FREEMANSBURG AVENUE,EASTON,PA,18045,"http://maps.google.com/maps?q=4950 FREEMANSBURG AVENUE,+EASTON,+PA+18045&hl=en"
BETHLEHEM TWNSHP POLICE DEPARTMENT,GIANT PHARMACY #6366,3926 NAZARETH PIKE,BETHLEHEM,PA,18020,"http://maps.google.com/maps?q=3926 NAZARETH PIKE,+BETHLEHEM,+PA+18020&hl=en"
BETHLEHEM TWNSHP POLICE DEPARTMENT,"ST. LUKES HOSPITAL, ANDERSON CAMPUS",1872 ST LUKES BLVD,EASTON,PA,18045,"http://maps.google.com/maps?q=1872 ST LUKES BLVD,+EASTON,+PA+18045&hl=en"
