Participant,CollectionSite,Address,City,State,Zip,MapURL
AUBURNDALE POLICE DEPARTMENT,AUBURNDALE PD,2 BOBBY GREEN PLAZA,AUBURNDALE,FL,33823,"http://maps.google.com/maps?q=2 BOBBY GREEN PLAZA,+AUBURNDALE,+FL+33823&hl=en"
BARTOW POLICE DEPARTMENT,BARTOW POLICE DEPARTMENT,450 NORTH BROADWAY AVENUE450 NORTH BROADWAY AVENUE,BARTOW,FL,33830,"http://maps.google.com/maps?q=450 NORTH BROADWAY AVENUE,+BARTOW,+FL+33830&hl=en"
BOCA RATON POLICE SERVICES DEPARTMENT,"BOCA RATON POLICE SERVICES DEPARTMENT 
												
													FRONT LOBBY",100 NW BOCA RATON BLVD,BOCA RATON,FL,33432,"http://maps.google.com/maps?q=100 NW BOCA RATON BLVD,+BOCA RATON,+FL+33432&hl=en"
CITY OF AVENTURA,"BILL BIRD MARINA 
												
													HAULOVER PARK",10800 COLLINS AVE,MIAMI,FL,33162,"http://maps.google.com/maps?q=10800 COLLINS AVE,+MIAMI,+FL+33162&hl=en"
CITY OF AVENTURA,V AVENTURA,19333 W. COUTRY CLUB DRIVE,MIAMI,FL,33180,"http://maps.google.com/maps?q=19333 W. COUTRY CLUB DRIVE,+MIAMI,+FL+33180&hl=en"
CITY OF INDIAN HARBOUR BEACH POLICE DEPARTMENT,"CITY OF INDIAN HARBOUR BEACH 
												
													CITY HALL",2055 SOUTH PATRICK DR,INDIAN HARBOUR BEACH,FL,32937,"http://maps.google.com/maps?q=2055 SOUTH PATRICK DR,+INDIAN HARBOUR BEACH,+FL+32937&hl=en"
CITY OF PALM BEACH GARDENS,PALM BEACH GARDENS POLICE DEPARTMENT,10500 N MILITARY TRAIL,PALM BEACH GARDENS,FL,33410,"http://maps.google.com/maps?q=10500 N MILITARY TRAIL,+PALM BEACH GARDENS,+FL+33410&hl=en"
CITY OF STUART POLICE DEPARTMENT,CVS PHARMACY,2284 SE FEDERAL HIGHWAY,STUART,FL,34994,"http://maps.google.com/maps?q=2284 SE FEDERAL HIGHWAY,+STUART,+FL+34994&hl=en"
COCOA BEACH POLICE DEPARTMENT,"CAPE CANAVERAL HOSPITAL 
												
													MAIN ENTRANCE OF MEDICAL PLAZA",701 W COCOA BEACH CSWY,COCOA BEACH,FL,32931,"http://maps.google.com/maps?q=701 W COCOA BEACH CSWY,+COCOA BEACH,+FL+32931&hl=en"
COCOA POLICE DEPARTMENT,COCOA POLICE DEPARTMENT,1226 W KING ST,COCOA,FL,32922,"http://maps.google.com/maps?q=1226 W KING ST,+COCOA,+FL+32922&hl=en"
DAVIE POLICE DEPARTMENT,"CVS PHARMACY 
												
													NO NEEDLES/SHARPS",4610 S UNIVERSITY DR,DAVIE,FL,33314,"http://maps.google.com/maps?q=4610 S UNIVERSITY DR,+DAVIE,+FL+33314&hl=en"
DAVIE POLICE DEPARTMENT,"WALGREENS PHARMACY 
												
													NO SHARPS/NEEDLES",11204 STATE ROAD 84,DAVIE,FL,33325,"http://maps.google.com/maps?q=11204 STATE ROAD 84,+DAVIE,+FL+33325&hl=en"
DESOTO COUNTY SHERIFF OFFICE,WALGREENS,2575 NE HIGHWAY 70,ARCADIA,FL,34266,"http://maps.google.com/maps?q=2575 NE HIGHWAY 70,+ARCADIA,+FL+34266&hl=en"
EDGEWOOD POLICE DEPARTMENT,EDGEWOOD POLICE DEPARTMENT,5565 S. ORANGE AVE,ORLANDO,FL,32809,"http://maps.google.com/maps?q=5565 S. ORANGE AVE,+ORLANDO,+FL+32809&hl=en"
HILLSBOROUGH COUNTY SHERIFF'S OFFICE,CVS,2109 STATE ROAD 60 E,VALRICO,FL,33594,"http://maps.google.com/maps?q=2109 STATE ROAD 60 E,+VALRICO,+FL+33594&hl=en"
HILLSBOROUGH COUNTY SHERIFF'S OFFICE,WALGREENS,8398 SHELDON RD,TAMPA,FL,33615,"http://maps.google.com/maps?q=8398 SHELDON RD,+TAMPA,+FL+33615&hl=en"
HOLLYWOOD POLICE DEPARTMENT,HOLLYWOOD POLICE DEPARTMENT,3250 HOLLYWOOD BLVD,HOLLYWOOD,FL,33021,"http://maps.google.com/maps?q=3250 HOLLYWOOD BLVD,+HOLLYWOOD,+FL+33021&hl=en"
JUNO BEACH POLICE DEPT.,JUNO BEACH POLICE DEPARTMENT,340 OCEAN DRIVE,JUNO BEACH,FL,33408,"http://maps.google.com/maps?q=340 OCEAN DRIVE,+JUNO BEACH,+FL+33408&hl=en"
JUPITER POLICE DEPARTMENT,"JUPITER POLICE DEPARTMENT 
												
													EAST LOBBY",210 MILITARY TRAIL,JUPITER,FL,33458,"http://maps.google.com/maps?q=210 MILITARY TRAIL,+JUPITER,+FL+33458&hl=en"
LAKE ALFRED POLICE DEPARTMENT,LAKE ALFRED POLICE DEPARTMENT,190 NORTH SEMINOLE AVENUE,LAKE ALFRED,FL,33850,"http://maps.google.com/maps?q=190 NORTH SEMINOLE AVENUE,+LAKE ALFRED,+FL+33850&hl=en"
LAKE CLARKE SHORES POLICE DEPARTMENT,LAKE CLARKE SHORES PD,1701 BARBADOS ROAD,LAKE CLARKE SHORES,FL,33406,"http://maps.google.com/maps?q=1701 BARBADOS ROAD,+LAKE CLARKE SHORES,+FL+33406&hl=en"
LAKE WALES POLICE DEPARTMENT,LAKE WALES POLICE DEPARTMENT,133 E. TILLMAN AVENUE,LAKE WALES,FL,33853,"http://maps.google.com/maps?q=133 E. TILLMAN AVENUE,+LAKE WALES,+FL+33853&hl=en"
LAKELAND POLICE DEPARTMENT,"LAKELAND PD 
												
													863-559-4690",219 N. MASSACHUSETTS AVE.,LAKELAND,FL,33801,"http://maps.google.com/maps?q=219 N. MASSACHUSETTS AVE.,+LAKELAND,+FL+33801&hl=en"
LANTANA POLICE DEPT,LANTANA POLICE DEPARTMENT,901 N. 8 ST.,LANTANA,FL,33462,"http://maps.google.com/maps?q=901 N. 8 ST.,+LANTANA,+FL+33462&hl=en"
MANALAPAN POLICE DEPARTMENT,"TOWN OF MANALAPAN 
												
													MANALAPAN POLICE DEPARTMENT",600 SOUTH OCEAN BLVD,MANALAPAN,FL,33462,"http://maps.google.com/maps?q=600 SOUTH OCEAN BLVD,+MANALAPAN,+FL+33462&hl=en"
MARGATE POLICE DEPARTMENT,WALGREENS,3000 NORTH STATE ROAD 7,MARGATE,FL,33063,"http://maps.google.com/maps?q=3000 NORTH STATE ROAD 7,+MARGATE,+FL+33063&hl=en"
MARTIN COUNTY SHERIFF'S OFFICE,WALGREENS,1250 NE JENSEN BEACH BLVD,JENSEN BEACH,FL,34957,"http://maps.google.com/maps?q=1250 NE JENSEN BEACH BLVD,+JENSEN BEACH,+FL+34957&hl=en"
MARTIN COUNTY SHERIFF'S OFFICE,WALGREENS,5800 SE FEDERAL HWY,STUART,FL,34997,"http://maps.google.com/maps?q=5800 SE FEDERAL HWY,+STUART,+FL+34997&hl=en"
MEDLEY POLICE DEPARTMENT,MEDLEY POLICE DEPARTMENT,7777 NW 72 AVENUE,MEDLEY,FL,33166,"http://maps.google.com/maps?q=7777 NW 72 AVENUE,+MEDLEY,+FL+33166&hl=en"
MIAMI BEACH POLICE DEPARTMENT,MBPD HQ,1100 WASHINGTON AVE,MIAMI BEACH,FL,33139,"http://maps.google.com/maps?q=1100 WASHINGTON AVE,+MIAMI BEACH,+FL+33139&hl=en"
MIAMI BEACH POLICE DEPARTMENT,MPPD SUBSTATION,6840 INDIAN CREEK DR,MIAMI BEACH,FL,33141,"http://maps.google.com/maps?q=6840 INDIAN CREEK DR,+MIAMI BEACH,+FL+33141&hl=en"
MIAMI DADE POLICE DEPARTMENT,"FLORIDA INTERNATIONAL UNIVERSITY  MAIN CAMPUS 
												
													FIU PD/MD PD","885 SW 109 AVENUE, PG-5",MIAMI,FL,33199,"http://maps.google.com/maps?q=885 SW 109 AVENUE, PG-5,+MIAMI,+FL+33199&hl=en"
MIAMI DADE POLICE DEPARTMENT,"MIAMI-DADE POLICE DEPARTMENT 
												
													HAMMOCKS DISTRICT STATION",10000 SW 142 AVE,MIAMI,FL,33186,"http://maps.google.com/maps?q=10000 SW 142 AVE,+MIAMI,+FL+33186&hl=en"
MIAMI DADE POLICE DEPARTMENT,"MIAMI-DADE POLICE DEPARTMENT 
												
													INTRACOASTAL DISTRICT STATION",15665 BISCAYNE BLVD,NORTH MIAMI BEACH,FL,33160,"http://maps.google.com/maps?q=15665 BISCAYNE BLVD,+NORTH MIAMI BEACH,+FL+33160&hl=en"
MIAMI DADE POLICE DEPARTMENT,"MIAMI-DADE POLICE DEPARTMENT 
												
													KENDALL DISTRICT STATION",7707 SW 117 AVE,MIAMI,FL,33173,"http://maps.google.com/maps?q=7707 SW 117 AVE,+MIAMI,+FL+33173&hl=en"
MIAMI DADE POLICE DEPARTMENT,"MIAMI-DADE POLICE DEPARTMENT 
												
													MIDWEST DISTRICT STATION",9101 NW 25 ST,MIAMI,FL,33172,"http://maps.google.com/maps?q=9101 NW 25 ST,+MIAMI,+FL+33172&hl=en"
MIAMI DADE POLICE DEPARTMENT,"MIAMI-DADE POLICE DEPARTMENT 
												
													NORTHSIDE DISTRICT STATION",799 NW 81 STREET,MIAMI,FL,33150,"http://maps.google.com/maps?q=799 NW 81 STREET,+MIAMI,+FL+33150&hl=en"
MIAMI DADE POLICE DEPARTMENT,"MIAMI-DADE POLICE DEPARTMENT 
												
													NORTHWEST DISTRICT STATION",5975 MIAMI LAKES DR EAST,MIAMI LAKES,FL,33014,"http://maps.google.com/maps?q=5975 MIAMI LAKES DR EAST,+MIAMI LAKES,+FL+33014&hl=en"
MIAMI DADE POLICE DEPARTMENT,"MIAMI-DADE POLICE DEPARTMENT 
												
													SOUTH DISTRICT STATION",10800 SW 211 ST,MIAMI,FL,33189,"http://maps.google.com/maps?q=10800 SW 211 ST,+MIAMI,+FL+33189&hl=en"
MIAMI SHORES POLICE DEPARTMENT,"MIAMI SHORES POLICE DEPARTMENT 
												
													STATION LOBBY",9990 NE 2 AVE,MIAMI SHORES,FL,33138,"http://maps.google.com/maps?q=9990 NE 2 AVE,+MIAMI SHORES,+FL+33138&hl=en"
MIAMI SPRINGS POLICE,MIAMI SPRINGS COMMUNITY POLICING OFFICE,274 WEST WARD DR,MIAMI,FL,33166,"http://maps.google.com/maps?q=274 WEST WARD DR,+MIAMI,+FL+33166&hl=en"
NEW COLLEGE OF FLORIDA POLICE DEPARTMENT,"NEW COLLEGE OF FLORIDA POLICE DEPARTMENT 
												
													POLICE DEPARTMENT LOBBY",501 COLLEGE DRIVE,SARASOTA,FL,34243,"http://maps.google.com/maps?q=501 COLLEGE DRIVE,+SARASOTA,+FL+34243&hl=en"
NORTH PALM BEACH POLICE DEPT,"NORTH PALM BEACH PD 
												
													COLLECTION SITE IN THE LOBBY OF PD",560 U.S. HWY ONE,NORTH PALM BEACH,FL,33408,"http://maps.google.com/maps?q=560 U.S. HWY ONE,+NORTH PALM BEACH,+FL+33408&hl=en"
NORTH PORT POLICE DEPARTMENT,NORTH PORT POLICE DEPARTMENT,4980 CITY HALL BLVD.,NORTH PORT,FL,34286,"http://maps.google.com/maps?q=4980 CITY HALL BLVD.,+NORTH PORT,+FL+34286&hl=en"
OCEAN RIDGE POLICE DEPARTMENT,OCEAN RIDGE POLICE DEPARTMENT,6450 NORTH OCEAN BLVD.,OCEAN RIDGE,FL,33435,"http://maps.google.com/maps?q=6450 NORTH OCEAN BLVD.,+OCEAN RIDGE,+FL+33435&hl=en"
OKEECHOBEE COUNTY SHERIFF'S OFFICE,OKEECHOBEE SHERRIFS OFFICE,504 NW 4TH ST,OKEECHOBEE,FL,34972,"http://maps.google.com/maps?q=504 NW 4TH ST,+OKEECHOBEE,+FL+34972&hl=en"
ORLANDO POLICE DEPARTMENT,CVS PHARMACY,4315 CURRY FORD ROAD,ORLANDO,FL,32806,"http://maps.google.com/maps?q=4315 CURRY FORD ROAD,+ORLANDO,+FL+32806&hl=en"
OSCEOLA COUNTY SHERIFF'S OFFICE,"BOGGY CREEK MARKETPLACE (STORE #1502) 
												
													PHARMACY: (407) 348-7686",2625 SIMPSON RD,KISSIMMEE,FL,34744,"http://maps.google.com/maps?q=2625 SIMPSON RD,+KISSIMMEE,+FL+34744&hl=en"
OSCEOLA COUNTY SHERIFF'S OFFICE,"PLEASANT HILL COMMONS (STORE #01179) 
												
													PHARMACY: (407) 932-2605",3343 S ORANGE BLOSSOM TRL,KISSIMMEE,FL,34746,"http://maps.google.com/maps?q=3343 S ORANGE BLOSSOM TRL,+KISSIMMEE,+FL+34746&hl=en"
OSCEOLA COUNTY SHERIFF'S OFFICE,"PUBLIX CENTER OF ST. CLOUD (STORE #00235) 
												
													PHARMACY: (407) 498-3133",4401 13TH ST,SAINT CLOUD,FL,34769,"http://maps.google.com/maps?q=4401 13TH ST,+SAINT CLOUD,+FL+34769&hl=en"
OSCEOLA COUNTY SHERIFF'S OFFICE,"THE PROMENADE (STORE #00758) 
												
													PHARMACY: (321) 697-0009",841 CYPRESS PKWY,POINCIANA,FL,34759,"http://maps.google.com/maps?q=841 CYPRESS PKWY,+POINCIANA,+FL+34759&hl=en"
PALM BAY POLICE DEPARTMENT,"HEALTH FIRST PALM BAY HOSPITAL 
												
													DROP OFF IS LOCATED ON WEST SIDE OF BUILDING",1425 MALABAR ROAD,PALM BAY,FL,32907,"http://maps.google.com/maps?q=1425 MALABAR ROAD,+PALM BAY,+FL+32907&hl=en"
PALM BEACH COUNTY SHERIFF'S OFFICE,"PALM BEACH COUNTY SHERIFF'S OFFICE 
												
													LABORATORY EVIDENCE UNIT",3228 GUN CLUB RD,WEST PALM BEACH,FL,33406,"http://maps.google.com/maps?q=3228 GUN CLUB RD,+WEST PALM BEACH,+FL+33406&hl=en"
PLANT CITY POLICE DEPARTMENT,CVS PHARMACY,2302 JAMES L REDMAN PKWY,PLANT CITY,FL,33563,"http://maps.google.com/maps?q=2302 JAMES L REDMAN PKWY,+PLANT CITY,+FL+33563&hl=en"
PLANTATION POLICE DEPARTMENT,PLANTATION POLICE DEPARTMENT,451 NW 70TH TER,FORT LAUDERDALE,FL,33317,"http://maps.google.com/maps?q=451 NW 70TH TER,+FORT LAUDERDALE,+FL+33317&hl=en"
