Participant,CollectionSite,Address,City,State,Zip,MapURL
AKRON POLICE DEPARTMENT,"AKRON METRO REGIONAL TRANSIT CENTER 
												
													VISITOR'S PARKING LOT",631 S BROADWAY STREET,AKRON,OH,44311,"http://maps.google.com/maps?q=631 S BROADWAY STREET,+AKRON,+OH+44311&hl=en"
ALEXANDRIA POLICE DEPARTMENT,ALEXANDRIA POLICE DEPARTMENT/COMMUNITY CENTER,8236 W. MAIN ST,ALEXANDRIA,KY,41001,"http://maps.google.com/maps?q=8236 W. MAIN ST,+ALEXANDRIA,+KY+41001&hl=en"
AMBERLEY VILLAGE,AMBERLEY VILLAGE FIRE DEPARTMENT,7149 RIDGE ROAD,CINCINNATI,OH,45237,"http://maps.google.com/maps?q=7149 RIDGE ROAD,+CINCINNATI,+OH+45237&hl=en"
AMELIA POLICE DEPARTMENT,AMELIA POLICE DEPARTMENT,44 W MAIN ST,AMELIA,OH,45102,"http://maps.google.com/maps?q=44 W MAIN ST,+AMELIA,+OH+45102&hl=en"
ARCHBOLD POLICE DEPARTMENT,ARCHBOLD POLICE DEPARTMENT,405 E. LUTZ RD,ARCHBOLD,OH,43502,"http://maps.google.com/maps?q=405 E. LUTZ RD,+ARCHBOLD,+OH+43502&hl=en"
AURORA POLICE DEPARTMENT,AURORA POLICE DEPARTMENT,100 S. AURORA RD,AURORA,OH,44202,"http://maps.google.com/maps?q=100 S. AURORA RD,+AURORA,+OH+44202&hl=en"
AUSTINTOWN POLICE DEPARTMENT,"AUSTINTOWN TOWNSHIP POLICE DISTRICT 
												
													OUTDOOR DRIVE-THRU COLLECTION",92 OHLTOWN RD.,YOUNGSTOWN,OH,44515,"http://maps.google.com/maps?q=92 OHLTOWN RD.,+YOUNGSTOWN,+OH+44515&hl=en"
BARBERTON POLICE DEPARTMENT,THE OLD FIRST MERIT BUILDING,480 WEST TUSCAWARAS,BARBERTON,OH,44203,"http://maps.google.com/maps?q=480 WEST TUSCAWARAS,+BARBERTON,+OH+44203&hl=en"
BATH TOWNSHIP POLICE DEPARTMENT,"ACME MARKET 
												
													JIM PEARL- MANAGER",3979 MEDINA RD.,AKRON,OH,44333,"http://maps.google.com/maps?q=3979 MEDINA RD.,+AKRON,+OH+44333&hl=en"
BEAVER POLICE DEPARTMENT,"BEAVER POLICE DEPARTMENT 
												
													FRONT LOBBY",601 W SOUTH RANGE RD,NORTH LIMA,OH,44452,"http://maps.google.com/maps?q=601 W SOUTH RANGE RD,+NORTH LIMA,+OH+44452&hl=en"
BELLEFONTAINE POLICE DEPARTMENT,MARY RUTAN HOSPITAL (OUTSIDE MAIN ENTRANCE),205 PALMER AVE.,BELLEFONTAINE,OH,43311,"http://maps.google.com/maps?q=205 PALMER AVE.,+BELLEFONTAINE,+OH+43311&hl=en"
BELLEVUE POLICE DEPARTMENT,BELLEVUE POLICE DEPARTMENT,3000 SENECA INDUSTRIAL PKWY,BELLEVUE,OH,44811,"http://maps.google.com/maps?q=3000 SENECA INDUSTRIAL PKWY,+BELLEVUE,+OH+44811&hl=en"
