Participant,CollectionSite,Address,City,State,Zip,MapURL
ACTON PD,ACTON POLICE DEPARTMENT,371 MAIN ST,ACTON,MA,01720,"http://maps.google.com/maps?q=371 MAIN ST,+ACTON,+MA+01720&hl=en"
AMESBURY PD,"AMESBURY POLICE STATION 
												
													OFFICER THOMAS HANSHAW",19 SCHOOL ST,AMESBURY,MA,01913,"http://maps.google.com/maps?q=19 SCHOOL ST,+AMESBURY,+MA+01913&hl=en"
ANDOVER POLICE DEPARTMENT,"ANDOVER WATER TREATMENT PLANT 
												
													10:00 AM-2:00 PM",397 LOWELL ST,ANDOVER,MA,01810,"http://maps.google.com/maps?q=397 LOWELL ST,+ANDOVER,+MA+01810&hl=en"
ARLINGTON POLICE DEPARTMENT,ARLINGTON POLICE DEPARTMENT,112 MYSTIC STREET,ARLINGTON,MA,02474,"http://maps.google.com/maps?q=112 MYSTIC STREET,+ARLINGTON,+MA+02474&hl=en"
ASHLAND POLICE DEPARTMENT,ASHLAND POLICE DEPARTMENT,137 MAIN STREET,ASHLAND,MA,01721,"http://maps.google.com/maps?q=137 MAIN STREET,+ASHLAND,+MA+01721&hl=en"
ATTLEBORO POLICE DEPARTMENT,ATTLEBORO POLICE DEPARTMENT,12 UNION ST,ATTLEBORO,MA,02703,"http://maps.google.com/maps?q=12 UNION ST,+ATTLEBORO,+MA+02703&hl=en"
AYER POLICE DEPARTMENT,WESTFORD PD,53 MAIN STREET,WESTFORD,MA,01886,"http://maps.google.com/maps?q=53 MAIN STREET,+WESTFORD,+MA+01886&hl=en"
BARNSTABLE POLICE DEPARTMENT,BARNSTABLE POLICE DEPARTMENT,1200 PHINNEY'S LANEPO BOX B,HYANNIS,MA,02601,"http://maps.google.com/maps?q=1200 PHINNEY'S LANE,+HYANNIS,+MA+02601&hl=en"
BARRINGTON POLICE DEPARTMENT,BARRINGTON PUBLIC SAFETY BUILDING,100 FEDERAL ROAD,BARRINGTON,RI,02806,"http://maps.google.com/maps?q=100 FEDERAL ROAD,+BARRINGTON,+RI+02806&hl=en"
BELLINGHAM POLICE,"BELLINGHAM POLICE STATION 
												
													TRAINING ROOM",30 BLACKSTONE STREET,BELLINGHAM,MA,02019,"http://maps.google.com/maps?q=30 BLACKSTONE STREET,+BELLINGHAM,+MA+02019&hl=en"
BELMONT PD,BELMONT DEPARTMENT OF PUBLIC WORKS,39 C STREET,BELMONT,MA,02478,"http://maps.google.com/maps?q=39 C STREET,+BELMONT,+MA+02478&hl=en"
BEVERLY POLICE DEPARTMENT,"NORTH BEVERLY CVS 
												
													PARKING LOT",19 DODGE ST,BEVERLY,MA,01915,"http://maps.google.com/maps?q=19 DODGE ST,+BEVERLY,+MA+01915&hl=en"
BILLERICA POLICE,BILLERICA POLICE,250 BOSTON RD,BILLERICA,MA,01821,"http://maps.google.com/maps?q=250 BOSTON RD,+BILLERICA,+MA+01821&hl=en"
BLACKSTONE POLICE,BLACKSTONE POLICE DEPARTMENT,15 ST. PAUL STREET,BLACKSTONE,MA,01504,"http://maps.google.com/maps?q=15 ST. PAUL STREET,+BLACKSTONE,+MA+01504&hl=en"
BOURNE POLICE DEPARTMENT,BOURNE POLICE DEPARTMENT,175 MAIN ST,BUZZARDS BAY,MA,02532,"http://maps.google.com/maps?q=175 MAIN ST,+BUZZARDS BAY,+MA+02532&hl=en"
BOXBOROUGH PD,"BOXBOROUGH POLICE DEPARTMENT 
												
													OPEN 24/7",FRONT LOBBY520 MASSACHUSETTS AVENUE,BOXBOROUGH,MA,01719,"http://maps.google.com/maps?q=FRONT LOBBY,+BOXBOROUGH,+MA+01719&hl=en"
BRAINTREE POLICE DEPT.,MARGE CRISPIN CENTER,90 POND ST,BRAINTREE,MA,02184,"http://maps.google.com/maps?q=90 POND ST,+BRAINTREE,+MA+02184&hl=en"
BREWSTER POLICE DEPARTMENT,BREWSTER POLICE DEPARTMENT,631 HARWICH RD,BREWSTER,MA,02631,"http://maps.google.com/maps?q=631 HARWICH RD,+BREWSTER,+MA+02631&hl=en"
BRIDGEWATER POLICE DEPARTMENT,"BRIDGEWATER POLICE DEPARTMENT 
												
													LOBBY",220 PLEASANT ST,BRIDGEWATER,MA,02324,"http://maps.google.com/maps?q=220 PLEASANT ST,+BRIDGEWATER,+MA+02324&hl=en"
BRISTOL POLICE DEPARTMENT,BRISTOL POLICE DEPARTMENT,395 METACOM AVE,BRISTOL,RI,02809,"http://maps.google.com/maps?q=395 METACOM AVE,+BRISTOL,+RI+02809&hl=en"
BROCKTON POLICE DEPARTMENT,BROCKTON COUNCIL ON AGING,10 FATHER KENNY WAY,BROCKTON,MA,02301,"http://maps.google.com/maps?q=10 FATHER KENNY WAY,+BROCKTON,+MA+02301&hl=en"
BURRILLVILLE POLICE DEPARTMENT,BURRILLVILLE POLICE DEPARTMENT,1477 VICTORY HWY,HARRISVILLE,RI,02830,"http://maps.google.com/maps?q=1477 VICTORY HWY,+HARRISVILLE,+RI+02830&hl=en"
CAMBRIDGE POLICE,CAMBRIDGE POLICE DEPARTMENT,125 SIXTH STREET,CAMBRIDGE,MA,02142,"http://maps.google.com/maps?q=125 SIXTH STREET,+CAMBRIDGE,+MA+02142&hl=en"
CENTRAL FALLS POLICE,CENTRAL FALLS POLICE,160 ILLINOIS STREET,CENTRAL FALLS,RI,02863,"http://maps.google.com/maps?q=160 ILLINOIS STREET,+CENTRAL FALLS,+RI+02863&hl=en"
CHATHAM POLICE DEPARTMENT,"CHATHAM POLICE DEPARTMENT 
												
													508-945-1217",249 GEORGE RYDER ROAD,CHATHAM,MA,02633,"http://maps.google.com/maps?q=249 GEORGE RYDER ROAD,+CHATHAM,+MA+02633&hl=en"
CHELMSFORD PD,CHELMSFORD PD,2 OLDE NORTH RD,CHELMSFORD,MA,01824,"http://maps.google.com/maps?q=2 OLDE NORTH RD,+CHELMSFORD,+MA+01824&hl=en"
CHELSEA POLICE DEPARTMENT,CHELSEA POLICE DEPARTMENT,19 PARK STREET,CHELSEA,MA,02150,"http://maps.google.com/maps?q=19 PARK STREET,+CHELSEA,+MA+02150&hl=en"
CHESTER POLICE DEPARTMENT,"CHESTER POLICE DEPARTMENT 
												
													LOBBY",84 CHESTER STREET,CHESTER,NH,03036,"http://maps.google.com/maps?q=84 CHESTER STREET,+CHESTER,+NH+03036&hl=en"
CITY OF PROVIDENCE,THE MIRIAM HOSPITAL,164 SUMMIT AVE,PROVIDENCE,RI,02906,"http://maps.google.com/maps?q=164 SUMMIT AVE,+PROVIDENCE,+RI+02906&hl=en"
CITY OF PROVIDENCE,WALGREENS PHARMACY,1 POCASSET AVE,PROVIDENCE,RI,02909,"http://maps.google.com/maps?q=1 POCASSET AVE,+PROVIDENCE,+RI+02909&hl=en"
CITY OF PROVIDENCE,WALGREENS PHARMACY,533 ELMWOOD AVE,PROVIDENCE,RI,02907,"http://maps.google.com/maps?q=533 ELMWOOD AVE,+PROVIDENCE,+RI+02907&hl=en"
CLARKU,"CLARK UNIVERSITY 
												
													HIGGINS STUDENT CENTER",950 MAIN STREET,WORCESTER,MA,01610,"http://maps.google.com/maps?q=950 MAIN STREET,+WORCESTER,+MA+01610&hl=en"
COHASSET POLICE DEPARTMENT,"COHASSET POLICE DEPARTMENT HEADQUARTERS 
												
													IN POLICE STATION LOBBY",62 ELM STREET,COHASSET,MA,02025,"http://maps.google.com/maps?q=62 ELM STREET,+COHASSET,+MA+02025&hl=en"
CONNECTICUT STATE POLICE TROOP E,GRISWOLD TOWN HALL,28 MAIN STREET,JEWETT CITY,CT,06351,"http://maps.google.com/maps?q=28 MAIN STREET,+JEWETT CITY,+CT+06351&hl=en"
CRANSTON POLICE DEPT.,CRANSTON POLICE STATION,5 GARFIELD AVE,CRANSTON,RI,02920,"http://maps.google.com/maps?q=5 GARFIELD AVE,+CRANSTON,+RI+02920&hl=en"
CUMBERLAND POLICE,CUMBERLAND POLICE STATION,1380 DIAMOND HILL ROAD,CUMBERLAND,RI,02864,"http://maps.google.com/maps?q=1380 DIAMOND HILL ROAD,+CUMBERLAND,+RI+02864&hl=en"
DANVILLE POLICE DEPARTMENT,DANVILLE POLICE DEPARTMENT,206 MAIN STREET,DANVILLE,NH,03819,"http://maps.google.com/maps?q=206 MAIN STREET,+DANVILLE,+NH+03819&hl=en"
DEDHAM POLICE,DEDHAM POLICE STATION,600 HIGH STREET,DEDHAM,MA,02026,"http://maps.google.com/maps?q=600 HIGH STREET,+DEDHAM,+MA+02026&hl=en"
DENNIS POLICE DEPARTMENT,DENNIS POLICE DEPARTMENT,90 BOB CROWELL RD,SOUTH DENNIS,MA,02660,"http://maps.google.com/maps?q=90 BOB CROWELL RD,+SOUTH DENNIS,+MA+02660&hl=en"
DERRY POLICE DEPARTMENT,"DERRY POLICE DEPARTMENT 
												
													FRONT PARKING LOT",1 MUNICIPAL DRIVE,DERRY,NH,03038,"http://maps.google.com/maps?q=1 MUNICIPAL DRIVE,+DERRY,+NH+03038&hl=en"
DOVER POLICE DEPARTMENT,DOVER POLICE DEPARTMENT,3 WALPOLE STREET,DOVER,MA,02030,"http://maps.google.com/maps?q=3 WALPOLE STREET,+DOVER,+MA+02030&hl=en"
DRACUT POLICE DEPARTMENT,DRACUT POLICE DEPARTMENT,110 LOON HILL ROAD,DRACUT,MA,01826,"http://maps.google.com/maps?q=110 LOON HILL ROAD,+DRACUT,+MA+01826&hl=en"
EAST BRIDGEWATER PD,EAST BRIDGEWATER POLICE DEPARTMENT,153 CENTRAL ST,EAST BRIDGEWATER,MA,02333,"http://maps.google.com/maps?q=153 CENTRAL ST,+EAST BRIDGEWATER,+MA+02333&hl=en"
EAST PROVIDENCE POLICE DEPARTMENT,EAST PROVIDENCE POLICE,750 WATERMAN AVENUE,EAST PROVIDENCE,RI,02914,"http://maps.google.com/maps?q=750 WATERMAN AVENUE,+EAST PROVIDENCE,+RI+02914&hl=en"
EASTHAM POLICE DEPARTMENT,EASTHAM POLICE DEPARTMENT,2550 STATE HWY,EASTHAM,MA,02642,"http://maps.google.com/maps?q=2550 STATE HWY,+EASTHAM,+MA+02642&hl=en"
