Participant,CollectionSite,Address,City,State,Zip,MapURL
193 SPECIAL OPERATIONS WING,"193 SPECIAL OPERATIONS WING 
												
													MILITARY MEMBERS ONLY !!! NOT A PUBLIC DROP OFF SITE",CONSTELLATION COURT** FOR MILITARY ONLY***,HARRISBURG,PA,17112,"http://maps.google.com/maps?q=CONSTELLATION COURT,+HARRISBURG,+PA+17112&hl=en"
ABINGTON TOWNSHIP POLICE DEPARTMENT,ABINGTON TOWNSHIP POLICE DEPARTMENT,1166 OLD YORK ROAD,ABINGTON,PA,19001,"http://maps.google.com/maps?q=1166 OLD YORK ROAD,+ABINGTON,+PA+19001&hl=en"
AKRON BOROUGH POLICE DEPT,ROYER PHARMACY,113 S 7TH ST,AKRON,PA,17501,"http://maps.google.com/maps?q=113 S 7TH ST,+AKRON,+PA+17501&hl=en"
ALDAN POLICE DEPARTMENT,ALDAN MUNICIPAL BUILDING,ONE WEST PROVIDENCE ROAD,ALDAN,PA,19018,"http://maps.google.com/maps?q=ONE WEST PROVIDENCE ROAD,+ALDAN,+PA+19018&hl=en"
ALEXANDRIA POLICE DEPARTMENT,ALEXANDRIA FIRE STATION 210,5525 EISENHOWER AVE,ALEXANDRIA,VA,22304,"http://maps.google.com/maps?q=5525 EISENHOWER AVE,+ALEXANDRIA,+VA+22304&hl=en"
ALEXANDRIA POLICE DEPARTMENT,"ALEXANDRIA POLICE HEADQUARTERS 
												
													FRONT ENTRANCE",3600 WHEELER AVENUE,ALEXANDRIA,VA,22304,"http://maps.google.com/maps?q=3600 WHEELER AVENUE,+ALEXANDRIA,+VA+22304&hl=en"
ALEXANDRIA POLICE DEPARTMENT,"FIRST BAPTIST CHURCH 
												
													FRONT ENTRANCE",2932 KING STREET,ALEXANDRIA,VA,22302,"http://maps.google.com/maps?q=2932 KING STREET,+ALEXANDRIA,+VA+22302&hl=en"
ALEXANDRIA SHERIFF'S OFFICE,"NEIGHBORHOOD PHARMACY 
												
													FRONT OF THE BUILDING",2204 MT. VERNON AVENUE,ALEXANDRIA,VA,22301,"http://maps.google.com/maps?q=2204 MT. VERNON AVENUE,+ALEXANDRIA,+VA+22301&hl=en"
ALLEGANY COUNTY SHERIFF'S OFFICE,BOLIVAR VOL. FIRE DEPARTMENT,460 MAIN ST,BOLIVAR,NY,14715,"http://maps.google.com/maps?q=460 MAIN ST,+BOLIVAR,+NY+14715&hl=en"
ALLEGANY COUNTY SHERIFF'S OFFICE,RIVERWALK PLAZA,STATE ROUTE 417,WELLSVILLE,NY,14895,"http://maps.google.com/maps?q=STATE ROUTE 417,+WELLSVILLE,+NY+14895&hl=en"
