Participant,CollectionSite,Address,City,State,Zip,MapURL
ACWORTH POLICE DEPARTMENT,TARGET,3378 COBB PARKWAY,ACWORTH,GA,30101,"http://maps.google.com/maps?q=3378 COBB PARKWAY,+ACWORTH,+GA+30101&hl=en"
ACWORTH POLICE DEPARTMENT,WALGREENS,6090 LAKE ACWORTH DRIVE,ACWORTH,GA,30101,"http://maps.google.com/maps?q=6090 LAKE ACWORTH DRIVE,+ACWORTH,+GA+30101&hl=en"
ALABAMA BOARD OF PHARMACY,ALABAMA BOARD OF PHARMACY,111 VILLAGE STREET,BIRMINGHAM,AL,35242,"http://maps.google.com/maps?q=111 VILLAGE STREET,+BIRMINGHAM,+AL+35242&hl=en"
ALPHARETTA DEPARTMENT OF PUBLIC SAFETY,ALPHARETTA FIRE STATION 81,2970 WEBB BRIDGE ROAD,ALPHARETTA,GA,30009,"http://maps.google.com/maps?q=2970 WEBB BRIDGE ROAD,+ALPHARETTA,+GA+30009&hl=en"
ALPHARETTA DEPARTMENT OF PUBLIC SAFETY,ALPHARETTA FIRE STATION 82,3070 MARKET PLACE,ALPHARETTA,GA,30009,"http://maps.google.com/maps?q=3070 MARKET PLACE,+ALPHARETTA,+GA+30009&hl=en"
ALPHARETTA DEPARTMENT OF PUBLIC SAFETY,ALPHARETTA FIRE STATION 83,9600 WEST SIDE PKWY,ALPHARETTA,GA,30009,"http://maps.google.com/maps?q=9600 WEST SIDE PKWY,+ALPHARETTA,+GA+30009&hl=en"
ALPHARETTA DEPARTMENT OF PUBLIC SAFETY,ALPHARETTA FIRE STATION 84,525 PARK BRIDGE PKWY,ALPHARETTA,GA,30009,"http://maps.google.com/maps?q=525 PARK BRIDGE PKWY,+ALPHARETTA,+GA+30009&hl=en"
ALPHARETTA DEPARTMENT OF PUBLIC SAFETY,ALPHARETTA FIRE STATION 85,1475 MID BROADWELL ROAD,ALPHARETTA,GA,30009,"http://maps.google.com/maps?q=1475 MID BROADWELL ROAD,+ALPHARETTA,+GA+30009&hl=en"
ALPHARETTA DEPARTMENT OF PUBLIC SAFETY,ALPHARETTA FIRE STATION 86,3275 KIMBALL BRIDGE ROAD,ALPHARETTA,GA,30009,"http://maps.google.com/maps?q=3275 KIMBALL BRIDGE ROAD,+ALPHARETTA,+GA+30009&hl=en"
ALPHARETTA DEPARTMENT OF PUBLIC SAFETY,ALPHARETTA PUBLIC SAFETY HEADQUARTERS,2565 OLD MILTON PKWY,ALPHARETTA,GA,30009,"http://maps.google.com/maps?q=2565 OLD MILTON PKWY,+ALPHARETTA,+GA+30009&hl=en"
ALTAMONTE SPRINGS POLICE DEPARTMENT,ALTAMONTE SPRINGS POLICE DEPARTMENT,451 EAST ALTAMONTE DRIVE,ALTAMONTE SPRINGS,FL,32701,"http://maps.google.com/maps?q=451 EAST ALTAMONTE DRIVE,+ALTAMONTE SPRINGS,+FL+32701&hl=en"
