Business Name,Address 1,Address 2,"City, State Zip",Map URL
AIDS HEALTHCARE FOUNDATION DBA AHF PHARMACY,4890 BLUEBONNET BLVD.,,"BATON ROUGE, LA 70809",http://maps.google.com/maps?q=AIDS%20HEALTHCARE%20FOUNDATION%20DBA%20AHF%20PHARMACY%2C4890%20BLUEBONNET%20BLVD.%2C+BATON%20ROUGE%2C+LA+70809
ALGIERS PHARMACY,3648 GENERAL DEGAULLE DRIVE,,"NEW ORLEANS, LA 70114",http://maps.google.com/maps?q=ALGIERS%20PHARMACY%2C3648%20GENERAL%20DEGAULLE%20DRIVE%2C+NEW%20ORLEANS%2C+LA+70114
"APOTHECARE,LLC",82 MAIN STREET,PO BOX 919,"MEADVILLE, MS 39653",http://maps.google.com/maps?q=APOTHECARELLC%2C82%20MAIN%20STREET%2C+MEADVILLE%2C+MS+39653
"AXUM MEDICAL SUPPLIES, LLC.",721 WEST 5TH ST.,,"LAPLACE, LA 70068",http://maps.google.com/maps?q=AXUM%20MEDICAL%20SUPPLIES%20LLC%2C721%20WEST%205TH%20ST.%2C+LAPLACE%2C+LA+70068
BENZER LA1 LLC,2525 CANAL STREET,,"NEW ORLEANS, LA 70119",http://maps.google.com/maps?q=BENZER%20LA%20LLC%2C2525%20CANAL%20STREET%2C+NEW%20ORLEANS%2C+LA+70119
BENZER PHARMACY,2951 E TEXAS STREET SUITE E,,"BOSSIER CITY, LA 71111",http://maps.google.com/maps?q=BENZER%20PHARMACY%2C2951%20E%20TEXAS%20STREET%20SUITE%20E%2C+BOSSIER%20CITY%2C+LA+71111
DRENNAN'S PHARMACY,2601 NORTH 7TH ST,SUITE 500,"WEST MONROE, LA 71291",http://maps.google.com/maps?q=DRENNANS%20PHARMACY%2C2601%20NORTH%207TH%20ST%2C+WEST%20MONROE%2C+LA+71291
HEALTHCARE PHARMACY,"3401 ATWOOD RD.,SUITE F",,"LITTLE ROCK, AR 72206",http://maps.google.com/maps?q=HEALTHCARE%20PHARMACY%2C3401%20ATWOOD%20RD.%2CSUITE%20F%2C+LITTLE%20ROCK%2C+AR+72206
HOSPITAL SERVICE DISTRICT NO. 2 OF,600 SOUTH PINE ST,,"DE RIDDER, LA 70634",http://maps.google.com/maps?q=HOSPITAL%20SERVICE%20DISTRICT%20NO%20%20OF%2C600%20SOUTH%20PINE%20ST%2C+DE%20RIDDER%2C+LA+70634
ICARE COMMUNITY PHARMACY AND GIFTS LLC,2807 KALISTE SALOOM RD,,"LAFAYETTE, LA 70508",http://maps.google.com/maps?q=ICARE%20COMMUNITY%20PHARMACY%20AND%20GIFTS%20LLC%2C2807%20KALISTE%20SALOOM%20RD%2C+LAFAYETTE%2C+LA+70508
INSTITUTIONAL PHARMACIES OF LOUISIANA,106 ABIGAYLE'S ROW,,"SCOTT, LA 70583",http://maps.google.com/maps?q=INSTITUTIONAL%20PHARMACIES%20OF%20LOUISIANA%2C106%20ABIGAYLE'S%20ROW%2C+SCOTT%2C+LA+70583
MAJORIA DRUGS,1805 METAIRIE RD,,"METAIRIE, LA 70005",http://maps.google.com/maps?q=MAJORIA%20DRUGS%2C1805%20METAIRIE%20RD%2C+METAIRIE%2C+LA+70005
OCHSNER PHARMACY AND WELLNESS - KENNER,200 WEST ESPLANADE AVE. SUITE 106,,"KENNER, LA 70065",http://maps.google.com/maps?q=OCHSNER%20PHARMACY%20AND%20WELLNESS%20%20KENNER%2C200%20WEST%20ESPLANADE%20AVE.%20SUITE%20106%2C+KENNER%2C+LA+70065
