Business Name,Address 1,Address 2,"City, State Zip",Map URL
ALIXA RX LLC,10132 WEST 76TH STREET,,"EDEN PRAIRIE, MN 55344",http://maps.google.com/maps?q=ALIXA%20RX%20LLC%2C10132%20WEST%2076TH%20STREET%2C+EDEN%20PRAIRIE%2C+MN+55344
"ALMOATASIM, LLC",110 W. MAIN ST.,,"CAMPBELLSPORT, WI 53010",http://maps.google.com/maps?q=ALMOATASIM%20LLC%2C110%20W.%20MAIN%20ST.%2C+CAMPBELLSPORT%2C+WI+53010
AMERY REGIONAL MEDICAL CENTER,265 E GRIFFIN ST,,"AMERY, WI 54001",http://maps.google.com/maps?q=AMERY%20REGIONAL%20MEDICAL%20CENTER%2C265%20E%20GRIFFIN%20ST%2C+AMERY%2C+WI+54001
"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC",1400 WEST ICE LAKE ROAD,,"IRON RIVER, MI 49935",http://maps.google.com/maps?q=ASPIRUS%20IRON%20RIVER%20HOSPITAL%20%20CLINICS%20INC%2C1400%20WEST%20ICE%20LAKE%20ROAD%2C+IRON%20RIVER%2C+MI+49935
ASTRUP DRUG INC,PHARMACY,1601 STATE AVE NW,"OWATONNA, MN 55060",http://maps.google.com/maps?q=ASTRUP%20DRUG%20INC%2CPHARMACY%2C+OWATONNA%2C+MN+55060
BELLIN HEALTH,744 SOUTH WEBSTER AVENUE,,"GREEN BAY, WI 54301",http://maps.google.com/maps?q=BELLIN%20HEALTH%2C744%20SOUTH%20WEBSTER%20AVENUE%2C+GREEN%20BAY%2C+WI+54301
BELLIN HEALTH PHARMACY,1630 COMMANCHE AVENUE,SUITE 102,"GREEN BAY, WI 54313",http://maps.google.com/maps?q=BELLIN%20HEALTH%20PHARMACY%2C1630%20COMMANCHE%20AVENUE%2C+GREEN%20BAY%2C+WI+54313
BURNETT MEDICAL CENTER,257 W ST GEORGE AVE,,"GRANTSBURG, WI 54840",http://maps.google.com/maps?q=BURNETT%20MEDICAL%20CENTER%2C257%20W%20ST%20GEORGE%20AVE%2C+GRANTSBURG%2C+WI+54840
CASS ST PHARMACY GUNDERSEN HEALTH SYSTEM,528 CASS ST.,,"LA CROSSE, WI 54601",http://maps.google.com/maps?q=CASS%20ST%20PHARMACY%20GUNDERSEN%20HEALTH%20SYSTEM%2C528%20CASS%20ST.%2C+LA%20CROSSE%2C+WI+54601
CLAYTON DRUG,100 EAST 1ST STREET,,"SUMNER, IA 50674",http://maps.google.com/maps?q=CLAYTON%20DRUG%2C100%20EAST%201ST%20STREET%2C+SUMNER%2C+IA+50674
CLAYTON DRUG,104 WEST MISSION ST,,"STRAWBERRY POINT, IA 52076",http://maps.google.com/maps?q=CLAYTON%20DRUG%2C104%20WEST%20MISSION%20ST%2C+STRAWBERRY%20POINT%2C+IA+52076
CLAYTON DRUG,135 N MAIN ST,,"ELKADER, IA 52043",http://maps.google.com/maps?q=CLAYTON%20DRUG%2C135%20N%20MAIN%20ST%2C+ELKADER%2C+IA+52043
CRESCO FAMILY PHARMACY,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,235 8TH AVENUE WEST,"CRESCO, IA 52136",http://maps.google.com/maps?q=CRESCO%20FAMILY%20PHARMACY%2CREGIONAL%20HEALTH%20SERVICES%20OF%20HOWARD%20COUNTY%2C+CRESCO%2C+IA+52136
CRIVITZ PHARMACY,"710 MAIN STREET, P.O. BOX 488",,"CRIVITZ, WI 54114",http://maps.google.com/maps?q=CRIVITZ%20PHARMACY%2C710%20MAIN%20STREET%2C%20P.O.%20BOX%20488%2C+CRIVITZ%2C+WI+54114
