Business Name,Address 1,Address 2,"City, State Zip",Map URL
ADEL HEALTHMART,113  N. 9TH ST,,"ADEL, IA 50003",http://maps.google.com/maps?q=ADEL%20HEALTHMART%2C113%20%20N.%209TH%20ST%2C+ADEL%2C+IA+50003
ALL CARE HEALTH CENTER,902 SOUTH 6TH STREET,,"COUNCIL BLUFFS, IA 51501",http://maps.google.com/maps?q=ALL%20CARE%20HEALTH%20CENTER%2C902%20SOUTH%206TH%20STREET%2C+COUNCIL%20BLUFFS%2C+IA+51501
ALLEN CLINIC PHARMACY,146 WEST DALE ST,STE 103,"WATERLOO, IA 50703",http://maps.google.com/maps?q=ALLEN%20CLINIC%20PHARMACY%2C146%20WEST%20DALE%20ST%2C+WATERLOO%2C+IA+50703
ANKENY MEDICAL PARK PHARMACY,3625 N ANKENY BLVD,SUITE A,"ANKENY, IA 50023",http://maps.google.com/maps?q=ANKENY%20MEDICAL%20PARK%20PHARMACY%2C3625%20N%20ANKENY%20BLVD%2C+ANKENY%2C+IA+50023
ASTRUP DRUG INC,PHARMACY,1601 STATE AVE NW,"OWATONNA, MN 55060",http://maps.google.com/maps?q=ASTRUP%20DRUG%20INC%2CPHARMACY%2C+OWATONNA%2C+MN+55060
AVERA HOLY FAMILY HEALTH,826 N 8TH STREET,,"ESTHERVILLE, IA 51334",http://maps.google.com/maps?q=AVERA%20HOLY%20FAMILY%20HEALTH%2C826%20N%208TH%20STREET%2C+ESTHERVILLE%2C+IA+51334
BEDFORD DRUG,419 MAIN ST,PO BOX 66,"BEDFORD, IA 50833",http://maps.google.com/maps?q=BEDFORD%20DRUG%2C419%20MAIN%20ST%2C+BEDFORD%2C+IA+50833
BENNETT PHARMACY,1 WEST MAIN,P.O.BOX 111,"NEW HAMPTON, IA 50659",http://maps.google.com/maps?q=BENNETT%20PHARMACY%2C1%20WEST%20MAIN%2C+NEW%20HAMPTON%2C+IA+50659
BENZER IA 1 LLC,101 NORTH WALNUT STREET,,"COLFAX, IA 50054",http://maps.google.com/maps?q=BENZER%20IA%20%20LLC%2C101%20NORTH%20WALNUT%20STREET%2C+COLFAX%2C+IA+50054
BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,,"DES MOINES, IA 50314",http://maps.google.com/maps?q=BROADLAWNS%20MEDICAL%20CENTER%2C1801%20HICKMAN%20ROAD%2C+DES%20MOINES%2C+IA+50314
CARROLL APOTHECARY,425 HIGHWAY 30 WEST STE. 140,PO BOX 157,"CARROLL, IA 51401",http://maps.google.com/maps?q=CARROLL%20APOTHECARY%2C425%20HIGHWAY%2030%20WEST%20STE.%20140%2C+CARROLL%2C+IA+51401
CENTER PHARMACY,312 9TH SW,,"WAVERLY, IA 50677",http://maps.google.com/maps?q=CENTER%20PHARMACY%2C312%209TH%20SW%2C+WAVERLY%2C+IA+50677
CHI HEALTH PHARMACY WEST BROADWAY,3135 W BROADWAY,SUITE 101,"COUNCIL BLUFFS, IA 51501",http://maps.google.com/maps?q=CHI%20HEALTH%20PHARMACY%20WEST%20BROADWAY%2C3135%20W%20BROADWAY%2C+COUNCIL%20BLUFFS%2C+IA+51501
CLARK'S PHARMACY,1946 42ND STREET N.E.,,"CEDAR RAPIDS, IA 52402",http://maps.google.com/maps?q=CLARKS%20PHARMACY%2C1946%2042ND%20STREET%20N.E.%2C+CEDAR%20RAPIDS%2C+IA+52402
CLAYTON DRUG,100 EAST 1ST STREET,,"SUMNER, IA 50674",http://maps.google.com/maps?q=CLAYTON%20DRUG%2C100%20EAST%201ST%20STREET%2C+SUMNER%2C+IA+50674
CLAYTON DRUG,104 WEST MISSION ST,,"STRAWBERRY POINT, IA 52076",http://maps.google.com/maps?q=CLAYTON%20DRUG%2C104%20WEST%20MISSION%20ST%2C+STRAWBERRY%20POINT%2C+IA+52076
CLAYTON DRUG,135 N MAIN ST,,"ELKADER, IA 52043",http://maps.google.com/maps?q=CLAYTON%20DRUG%2C135%20N%20MAIN%20ST%2C+ELKADER%2C+IA+52043
COMMUNITY HEALTH CENTER,215 13TH AVENUE SW,,"CLARION, IA 50525",http://maps.google.com/maps?q=COMMUNITY%20HEALTH%20CENTER%2C215%2013TH%20AVENUE%20SW%2C+CLARION%2C+IA+50525
COMMUNITY PHARMACY,1321 WEST MAIN,,"LAKE CITY, IA 51449",http://maps.google.com/maps?q=COMMUNITY%20PHARMACY%2C1321%20WEST%20MAIN%2C+LAKE%20CITY%2C+IA+51449
COVENANT FAMILY PHARMACY,2710 ST FRANCIS DR,STE. 101,"WATERLOO, IA 50702",http://maps.google.com/maps?q=COVENANT%20FAMILY%20PHARMACY%2C2710%20ST%20FRANCIS%20DR%2C+WATERLOO%2C+IA+50702
CRESCO FAMILY PHARMACY,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,235 8TH AVENUE WEST,"CRESCO, IA 52136",http://maps.google.com/maps?q=CRESCO%20FAMILY%20PHARMACY%2CREGIONAL%20HEALTH%20SERVICES%20OF%20HOWARD%20COUNTY%2C+CRESCO%2C+IA+52136
CURT'S LONG TERM CARE PHARMACY,"1615 W MAIN ST, SUITE B",,"ALBERT LEA, MN 56007",http://maps.google.com/maps?q=CURTS%20LONG%20TERM%20CARE%20PHARMACY%2C1615%20W%20MAIN%20ST%2C%20SUITE%20B%2C+ALBERT%20LEA%2C+MN+56007
DANIEL PHARMACY,1114 CENTRAL AVENUE,,"FORT DODGE, IA 50501",http://maps.google.com/maps?q=DANIEL%20PHARMACY%2C1114%20CENTRAL%20AVENUE%2C+FORT%20DODGE%2C+IA+50501
DBA NUCARA PHARMACY #10,621 BROAD ST.,,"STORY CITY, IA 50248",http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C621%20BROAD%20ST.%2C+STORY%20CITY%2C+IA+50248
DBA NUCARA PHARMACY #12,500 SECOND ST.,,"TRAER, IA 50675",http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C500%20SECOND%20ST.%2C+TRAER%2C+IA+50675
DBA NUCARA PHARMACY #16,107 W MAIN,,"OTTUMWA, IA 52501",http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C107%20W%20MAIN%2C+OTTUMWA%2C+IA+52501
DBA NUCARA PHARMACY #2,"1150 FIFTH ST., STE. 142",,"CORALVILLE, IA 52241",http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C1150%20FIFTH%20ST.%2C%20STE.%20142%2C+CORALVILLE%2C+IA+52241
DBA NUCARA PHARMACY #6,722 MAIN ST.,,"ACKLEY, IA 50601",http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C722%20MAIN%20ST.%2C+ACKLEY%2C+IA+50601
DBA NUCARA PHARMACY #7,110 CENTER STREET,,"CONRAD, IA 50621",http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C110%20CENTER%20STREET%2C+CONRAD%2C+IA+50621
DBA NUCARA PHARMACY #9,1002 SIXTH ST.,PO BOX 541,"NEVADA, IA 50201",http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C1002%20SIXTH%20ST.%2C+NEVADA%2C+IA+50201
"DONLON DRUG, INC",201 W. WATER ST,,"DECORAH, IA 52101",http://maps.google.com/maps?q=DONLON%20DRUG%20INC%2C201%20W.%20WATER%20ST%2C+DECORAH%2C+IA+52101
"DOTZLER PHARMACIES, INC.",DBA PEXTON PHARMACY,1812 CHATBURN PLAZA,"HARLAN, IA 51537",http://maps.google.com/maps?q=DOTZLER%20PHARMACIES%20INC%2CDBA%20PEXTON%20PHARMACY%2C+HARLAN%2C+IA+51537
DOWD DRUG,307 STATE STREET,BOX 99,"GUTHRIE CENTER, IA 50115",http://maps.google.com/maps?q=DOWD%20DRUG%2C307%20STATE%20STREET%2C+GUTHRIE%20CENTER%2C+IA+50115
EAGLE PHARMACY,311 W BROADWAY,BOX 331,"EAGLE GROVE, IA 50533",http://maps.google.com/maps?q=EAGLE%20PHARMACY%2C311%20W%20BROADWAY%2C+EAGLE%20GROVE%2C+IA+50533
EBY DRUG STORE LOGAN INC,103 NORTH 4TH AVE,P O BOX 187,"LOGAN, IA 51546",http://maps.google.com/maps?q=EBY%20DRUG%20STORE%20LOGAN%20INC%2C103%20NORTH%204TH%20AVE%2C+LOGAN%2C+IA+51546
ELIZABETH'S PHARMACY ON MAIN INC,52 MAIN AVENUE NORTH,,"BRITT, IA 50423",http://maps.google.com/maps?q=ELIZABETHS%20PHARMACY%20ON%20MAIN%20INC%2C52%20MAIN%20AVENUE%20NORTH%2C+BRITT%2C+IA+50423
"GRAND ST. PAUL CVS, L.L.C.",1175 MADISON AVE.,,"MANKATO, MN 56001",http://maps.google.com/maps?q=GRAND%20ST%20PAUL%20CVS%20LLC%2C1175%20MADISON%20AVE.%2C+MANKATO%2C+MN+56001
GREENE COUNTY MED CTR,1000 W LINCOLNWAY,,"JEFFERSON, IA 50129",http://maps.google.com/maps?q=GREENE%20COUNTY%20MED%20CTR%2C1000%20W%20LINCOLNWAY%2C+JEFFERSON%2C+IA+50129
"GREENWOOD DRUG, INC.",2104 KIMBALL AVE.,,"WATERLOO, IA 50702",http://maps.google.com/maps?q=GREENWOOD%20DRUG%20INC%2C2104%20KIMBALL%20AVE.%2C+WATERLOO%2C+IA+50702
"GRX HOLDINGS, LLC DBA MEDICAP PHARMACY",107 NE DELAWARE AVENUE,STE. 6,"ANKENY, IA 50021",http://maps.google.com/maps?q=GRX%20HOLDINGS%20LLC%20DBA%20MEDICAP%20PHARMACY%2C107%20NE%20DELAWARE%20AVENUE%2C+ANKENY%2C+IA+50021
GUTHRIE COUNTY HOSPITAL,710 NORTH 12TH STREET,,"GUTHRIE CENTER, IA 50115",http://maps.google.com/maps?q=GUTHRIE%20COUNTY%20HOSPITAL%2C710%20NORTH%2012TH%20STREET%2C+GUTHRIE%20CENTER%2C+IA+50115
HARTIG DRUG #3,2255 JOHN F KENNEDY ROAD,,"DUBUQUE, IA 52002",http://maps.google.com/maps?q=HARTIG%20DRUG%2C2255%20JOHN%20F%20KENNEDY%20ROAD%2C+DUBUQUE%2C+IA+52002
HARTIG DRUG CO,1600 UNIVERSITY AVE,,"DUBUQUE, IA 52001",http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C1600%20UNIVERSITY%20AVE%2C+DUBUQUE%2C+IA+52001
HARTIG DRUG CO,701 MORMON TREK BLVD,,"IOWA CITY, IA 52246",http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C701%20MORMON%20TREK%20BLVD%2C+IOWA%20CITY%2C+IA+52246
HARTIG DRUG CO #12,21 WEST MAIN STREET,,"WAUKON, IA 52172",http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C21%20WEST%20MAIN%20STREET%2C+WAUKON%2C+IA+52172
HARTIG DRUG CO #26,810 12TH ST,,"BELLE PLAINE, IA 52208",http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C810%2012TH%20ST%2C+BELLE%20PLAINE%2C+IA+52208
HARTIG DRUG CO #27,517 COURT ST.,,"WILLIAMSBURG, IA 52361",http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C517%20COURT%20ST.%2C+WILLIAMSBURG%2C+IA+52361
HARTIG DRUG CO #28,419 E 1ST ST,,"MONTICELLO, IA 52310",http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C419%20E%201ST%20ST%2C+MONTICELLO%2C+IA+52310
HARTIG DRUG CO #30,200 MAIN ST,SUITE 1,"GUTTENBERG, IA 52052",http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%2C200%20MAIN%20ST%2C+GUTTENBERG%2C+IA+52052
HARTIG DRUG CO INC,HARTIG DRUG CO #14,200 FIRST STREET EAST,"INDEPENDENCE, IA 50644",http://maps.google.com/maps?q=HARTIG%20DRUG%20CO%20INC%2CHARTIG%20DRUG%20CO%20#14%2C+INDEPENDENCE%2C+IA+50644
HARTIG DRUG COMPANY,STONE CREEK SHOPPING CENTER,711 16TH AVE SE,"DYERSVILLE, IA 52040",http://maps.google.com/maps?q=HARTIG%20DRUG%20COMPANY%2CSTONE%20CREEK%20SHOPPING%20CENTER%2C+DYERSVILLE%2C+IA+52040
"HHP, LLC",130 3RD ST NE,SUITE A,"HARTLEY, IA 51346",http://maps.google.com/maps?q=HHP%20LLC%2C130%203RD%20ST%20NE%2C+HARTLEY%2C+IA+51346
HUMBOLDT COUNTY MEMORIAL HOSP,1000 15TH ST N,,"HUMBOLDT, IA 50548",http://maps.google.com/maps?q=HUMBOLDT%20COUNTY%20MEMORIAL%20HOSP%2C1000%2015TH%20ST%20N%2C+HUMBOLDT%2C+IA+50548
HY-VEE PHARMACY #1180,1300 WEST BURLINGTON AVENUE,,"FAIRFIELD, IA 52556",http://maps.google.com/maps?q=HYVEE%20PHARMACY%2C1300%20WEST%20BURLINGTON%20AVENUE%2C+FAIRFIELD%2C+IA+52556
HY-VEE PHARMACY (1481),"110 S ""D"" STREET",,"OSKALOOSA, IA 52577",http://maps.google.com/maps?q=HYVEE%20PHARMACY%2C110%20S%20%22D%22%20STREET%2C+OSKALOOSA%2C+IA+52577
HY-VEE PHARMACY (1619),500 S. FREMONT STREET,,"SHENANDOAH, IA 51601",http://maps.google.com/maps?q=HYVEE%20PHARMACY%2C500%20S.%20FREMONT%20STREET%2C+SHENANDOAH%2C+IA+51601
"HY-VEE,  INC.",1005 EAST HICKMAN,,"WAUKEE, IA 50263",http://maps.google.com/maps?q=HYVEE%20%20INC%2C1005%20EAST%20HICKMAN%2C+WAUKEE%2C+IA+50263
"HY-VEE, INC.",204 N MAIN ST.,,"LEON, IA 50144",http://maps.google.com/maps?q=HYVEE%20INC%2C204%20N%20MAIN%20ST.%2C+LEON%2C+IA+50144
"HY-VEE, INC.",510 W MCLANE,,"OSCEOLA, IA 50213",http://maps.google.com/maps?q=HYVEE%20INC%2C510%20W%20MCLANE%2C+OSCEOLA%2C+IA+50213
"HY-VEE, INC.",625 DAVIS AVE,,"CORNING, IA 50841",http://maps.google.com/maps?q=HYVEE%20INC%2C625%20DAVIS%20AVE%2C+CORNING%2C+IA+50841
JESUP PHARMACY,1094 220TH STREET,,"JESUP, IA 50648",http://maps.google.com/maps?q=JESUP%20PHARMACY%2C1094%20220TH%20STREET%2C+JESUP%2C+IA+50648
KRHC FAMILY PHARMACY,1519 SOUTH PHILLIPS,,"ALGONA, IA 50511",http://maps.google.com/maps?q=KRHC%20FAMILY%20PHARMACY%2C1519%20SOUTH%20PHILLIPS%2C+ALGONA%2C+IA+50511
LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71 SOUTH,,"SPIRIT LAKE, IA 51360",http://maps.google.com/maps?q=LAKES%20REGIONAL%20HEALTHCARE%2C2301%20HIGHWAY%2071%20SOUTH%2C+SPIRIT%20LAKE%2C+IA+51360
LAPORTE CITY PHARMACY,601 HIGHWAY 218 NORTH,,"LA PORTE CITY, IA 50651",http://maps.google.com/maps?q=LAPORTE%20CITY%20PHARMACY%2C601%20HIGHWAY%20218%20NORTH%2C+LA%20PORTE%20CITY%2C+IA+50651
LARRY'S PHARMACY,1310 10TH AVE. N.,,"HUMBOLDT, IA 50548",http://maps.google.com/maps?q=LARRYS%20PHARMACY%2C1310%2010TH%20AVE.%20N.%2C+HUMBOLDT%2C+IA+50548
LEGAL NAME:  NUDAK VENTURES LLC,4927 MAPLE DR,,"PLEASANT HILL, IA 50327",http://maps.google.com/maps?q=LEGAL%20NAME%20%20NUDAK%20VENTURES%20LLC%2C4927%20MAPLE%20DR%2C+PLEASANT%20HILL%2C+IA+50327
LEWIS FAIMLY DRUG #54,LEWIS FAMILY DRUG LLC,2202 17TH ST,"SPIRIT LAKE, IA 51360",http://maps.google.com/maps?q=LEWIS%20FAIMLY%20DRUG%2CLEWIS%20FAMILY%20DRUG%20LLC%2C+SPIRIT%20LAKE%2C+IA+51360
LEWIS FAMILY DRUG #39,1044 MAIN ST,,"HULL, IA 51239",http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C1044%20MAIN%20ST%2C+HULL%2C+IA+51239
LEWIS FAMILY DRUG #42,528 S 3RD ST,,"MOVILLE, IA 51039",http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C528%20S%203RD%20ST%2C+MOVILLE%2C+IA+51039
LEWIS FAMILY DRUG #52,610 PARK STREET,P.O. BOX 455,"SHELDON, IA 51201",http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C610%20PARK%20STREET%2C+SHELDON%2C+IA+51201
LEWIS FAMILY DRUG #55,401 SECOND ST,,"IDA GROVE, IA 51445",http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C401%20SECOND%20ST%2C+IDA%20GROVE%2C+IA+51445
LEWIS FAMILY DRUG #61,106 N. BOONE STREET,,"ROCK RAPIDS, IA 51246",http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C106%20N.%20BOONE%20STREET%2C+ROCK%20RAPIDS%2C+IA+51246
LEWIS FAMILY DRUG #67,420 SECOND AVE,,"SIBLEY, IA 51249",http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C420%20SECOND%20AVE%2C+SIBLEY%2C+IA+51249
LEWIS FAMILY DRUG #74,7 W SECOND ST,PO BOX 280,"KINGSLEY, IA 51028",http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C7%20W%20SECOND%20ST%2C+KINGSLEY%2C+IA+51028
MAIER FAMILY PHARMACY,411 MAIN STREET,,"MAPLETON, IA 51034",http://maps.google.com/maps?q=MAIER%20FAMILY%20PHARMACY%2C411%20MAIN%20STREET%2C+MAPLETON%2C+IA+51034
MANNING PHARMACY,317 MAIN,,"MANNING, IA 51455",http://maps.google.com/maps?q=MANNING%20PHARMACY%2C317%20MAIN%2C+MANNING%2C+IA+51455
MANNING REGIONAL HLTHCARE CTR,1550 SIXTH ST,,"MANNING, IA 51455",http://maps.google.com/maps?q=MANNING%20REGIONAL%20HLTHCARE%20CTR%2C1550%20SIXTH%20ST%2C+MANNING%2C+IA+51455
MEDICAP PHARMACY,1300 EAST 14TH STREET,,"DES MOINES, IA 50316",http://maps.google.com/maps?q=MEDICAP%20PHARMACY%2C1300%20EAST%2014TH%20STREET%2C+DES%20MOINES%2C+IA+50316
MERCY MEDICAL CENTER PHARMACY,1111 6TH AVENUE,,"DES MOINES, IA 50314",http://maps.google.com/maps?q=MERCY%20MEDICAL%20CENTER%20PHARMACY%2C1111%206TH%20AVENUE%2C+DES%20MOINES%2C+IA+50314
