Business Name,Address 1,Address 2,"City, State Zip",Map URL
ACV COMMUNITY SERVICES LLC,10820 MARVIN JONES BLVD,,"DOWLING PARK, FL 32060",http://maps.google.com/maps?q=ACV%20COMMUNITY%20SERVICES%20LLC%2C10820%20MARVIN%20JONES%20BLVD%2C+DOWLING%20PARK%2C+FL+32060
AGAPE PHARMACY,3685-A LEAPHART ROAD,,"WEST COLUMBIA, SC 29169",http://maps.google.com/maps?q=AGAPE%20PHARMACY%2C3685-A%20LEAPHART%20ROAD%2C+WEST%20COLUMBIA%2C+SC+29169
AHF PHARMACY,1858 CHESHIRE BRIDGE ROAD NE,,"ATLANTA, GA 30324",http://maps.google.com/maps?q=AHF%20PHARMACY%2C1858%20CHESHIRE%20BRIDGE%20ROAD%20NE%2C+ATLANTA%2C+GA+30324
AIDS HEALTHCARE FOUNDATION,2 SHIRCLIFF WAY,SUITE 900,"JACKSONVILLE, FL 32204",http://maps.google.com/maps?q=AIDS%20HEALTHCARE%20FOUNDATION%2C2%20SHIRCLIFF%20WAY%2C+JACKSONVILLE%2C+FL+32204
"ANDERSON-SCOKELEE, INC",5001 NW 34TH BLVD SUITE B,,"GAINESVILLE, FL 32605",http://maps.google.com/maps?q=ANDERSONSCOKELEE%20INC%2C5001%20NW%2034TH%20BLVD%20SUITE%20B%2C+GAINESVILLE%2C+FL+32605
AU MEDICAL CENTER INPATIENT PHARMACY,"1120 15TH STREET, ROOM BI-2101",,"AUGUSTA, GA 30912",http://maps.google.com/maps?q=AU%20MEDICAL%20CENTER%20INPATIENT%20PHARMACY%2C1120%2015TH%20STREET%2C%20ROOM%20BI-2101%2C+AUGUSTA%2C+GA+30912
BARNEY'S PHARMACY,2604 PEACH ORCHARD RD,,"AUGUSTA, GA 30906",http://maps.google.com/maps?q=BARNEYS%20PHARMACY%2C2604%20PEACH%20ORCHARD%20RD%2C+AUGUSTA%2C+GA+30906
BENZER FL5 LLC,500 W. GRANADA BLVD SUITE 4,,"ORMOND BEACH, FL 32174",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C500%20W.%20GRANADA%20BLVD%20SUITE%204%2C+ORMOND%20BEACH%2C+FL+32174
BENZER FL6 LLC,6132 MERRILL ROAD SUITE 12,,"JACKSONVILLE, FL 32277",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C6132%20MERRILL%20ROAD%20SUITE%2012%2C+JACKSONVILLE%2C+FL+32277
BLOUNTSTOWN DRUG INC,20370 CENTRAL AVE W,,"BLOUNTSTOWN, FL 32424",http://maps.google.com/maps?q=BLOUNTSTOWN%20DRUG%20INC%2C20370%20CENTRAL%20AVE%20W%2C+BLOUNTSTOWN%2C+FL+32424
CARE PLUS PHARMACY LLC,1665 HIGHWAY 34E,SUITE 100,"NEWNAN, GA 30265",http://maps.google.com/maps?q=CARE%20PLUS%20PHARMACY%20LLC%2C1665%20HIGHWAY%2034E%2C+NEWNAN%2C+GA+30265
"CARECENTER PHARMACY, L.L.C.",1 COCA COLA PLZ NW,,"ATLANTA, GA 30313",http://maps.google.com/maps?q=CARECENTER%20PHARMACY%20LLC%2C1%20COCA%20COLA%20PLZ%20NW%2C+ATLANTA%2C+GA+30313
CAROLINA PHARMACY OF THE LOWCOUNTRY,810 ELM STREET EAST,,"HAMPTON, SC 29924",http://maps.google.com/maps?q=CAROLINA%20PHARMACY%20OF%20THE%20LOWCOUNTRY%2C810%20ELM%20STREET%20EAST%2C+HAMPTON%2C+SC+29924
CITY DRUG STORE,"ALLMOND & WHIPPLE, INC",1704 MEADOWS LANE,"VIDALIA, GA 30474",http://maps.google.com/maps?q=CITY%20DRUG%20STORE%2CALLMOND%20&%20WHIPPLE%2C%20INC%2C+VIDALIA%2C+GA+30474
CLAY COUNTY HOSPITAL,83825 HWY 9,PO BOX 1270,"ASHLAND, AL 36251",http://maps.google.com/maps?q=CLAY%20COUNTY%20HOSPITAL%2C83825%20HWY%209%2C+ASHLAND%2C+AL+36251
DENNARD'S LTC,804 SECOND STREET,,"SOPERTON, GA 30457",http://maps.google.com/maps?q=DENNARDS%20LTC%2C804%20SECOND%20STREET%2C+SOPERTON%2C+GA+30457
ELDER CARE PHARMACY #2,4769 S. MAIN STREET,SUITE A,"ACWORTH, GA 30101",http://maps.google.com/maps?q=ELDER%20CARE%20PHARMACY%2C4769%20S.%20MAIN%20STREET%2C+ACWORTH%2C+GA+30101
ELDER-CARE PHARMACY,SUITE A,PO BOX 997,"HAWKINSVILLE, GA 31036",http://maps.google.com/maps?q=ELDERCARE%20PHARMACY%2CSUITE%20A%2C+HAWKINSVILLE%2C+GA+31036
ELDER-CARE PHARMACY-AUGUSTA,4315 BELAIR FRONTAGE ROAD,,"AUGUSTA, GA 30909",http://maps.google.com/maps?q=ELDERCARE%20PHARMACYAUGUSTA%2C4315%20BELAIR%20FRONTAGE%20ROAD%2C+AUGUSTA%2C+GA+30909
FAIRFAX PHARMACY INC,PO BOX 366,1275 ALLENDALE-FAIRFAX HWY,"FAIRFAX, SC 29827",http://maps.google.com/maps?q=FAIRFAX%20PHARMACY%20INC%2CPO%20BOX%20366%2C+FAIRFAX%2C+SC+29827
GAYCO HEALTHCARE,507 INDUSTRIAL BLVD,,"DUBLIN, GA 31021",http://maps.google.com/maps?q=GAYCO%20HEALTHCARE%2C507%20INDUSTRIAL%20BLVD%2C+DUBLIN%2C+GA+31021
"GEORGIA CVS PHARMACY, L.L.C.",100 OAK ST,,"BOWDON, GA 30108",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C100%20OAK%20ST%2C+BOWDON%2C+GA+30108
"GEORGIA CVS PHARMACY, L.L.C.",103 JESSE JEWEL PARKWAY,,"GAINESVILLE, GA 30501",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C103%20JESSE%20JEWEL%20PARKWAY%2C+GAINESVILLE%2C+GA+30501
"GEORGIA CVS PHARMACY, L.L.C.",1271 GRAY HIGHWAY,,"MACON, GA 31211",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C1271%20GRAY%20HIGHWAY%2C+MACON%2C+GA+31211
"GEORGIA CVS PHARMACY, L.L.C.",1520 WALTON WAY,,"AUGUSTA, GA 30904",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C1520%20WALTON%20WAY%2C+AUGUSTA%2C+GA+30904
"GEORGIA CVS PHARMACY, L.L.C.",1541 GEORGIA HIGHWAY 20,,"CONYERS, GA 30012",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C1541%20GEORGIA%20HIGHWAY%2020%2C+CONYERS%2C+GA+30012
"GEORGIA CVS PHARMACY, L.L.C.",1600 TOWN LAKE PARKWAY,,"WOODSTOCK, GA 30189",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C1600%20TOWN%20LAKE%20PARKWAY%2C+WOODSTOCK%2C+GA+30189
"GEORGIA CVS PHARMACY, L.L.C.",1905 MARTHA BERRY BLVD,,"ROME, GA 30165",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C1905%20MARTHA%20BERRY%20BLVD%2C+ROME%2C+GA+30165
"GEORGIA CVS PHARMACY, L.L.C.",22 UPPER RIVERDALE ROAD,,"RIVERDALE, GA 30274",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C22%20UPPER%20RIVERDALE%20ROAD%2C+RIVERDALE%2C+GA+30274
"GEORGIA CVS PHARMACY, L.L.C.",2205 N ASHLEY ST,,"VALDOSTA, GA 31602",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C2205%20N%20ASHLEY%20ST%2C+VALDOSTA%2C+GA+31602
"GEORGIA CVS PHARMACY, L.L.C.",2738 NORTH DECATUR ROAD,,"DECATUR, GA 30033",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C2738%20NORTH%20DECATUR%20ROAD%2C+DECATUR%2C+GA+30033
"GEORGIA CVS PHARMACY, L.L.C.",2782 NORTH COBB PARKWAY,,"KENNESAW, GA 30152",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C2782%20NORTH%20COBB%20PARKWAY%2C+KENNESAW%2C+GA+30152
