Business Name,Address 1,Address 2,"City, State Zip",Map URL
ATRIUM PHARMACY AT DEPAUL,155 KINGSLEY LANE,STE 125,"NORFOLK, VA 23505",http://maps.google.com/maps?q=ATRIUM%20PHARMACY%20AT%20DEPAUL%2C155%20KINGSLEY%20LANE%2C+NORFOLK%2C+VA+23505
BEDDINGFIELD DRUGS LLC,95 SPRINGBROOK AVENUE,SUITE 101,"CLAYTON, NC 27520",http://maps.google.com/maps?q=BEDDINGFIELD%20DRUGS%20LLC%2C95%20SPRINGBROOK%20AVENUE%2C+CLAYTON%2C+NC+27520
BERMUDA RUN PHARMACY,329 NC HWY 801 NORTH,PLAZA I,"BERMUDA RUN, NC 27006",http://maps.google.com/maps?q=BERMUDA%20RUN%20PHARMACY%2C329%20NC%20HWY%20801%20NORTH%2C+BERMUDA%20RUN%2C+NC+27006
BOONE DRUG & HEALTH CARE,AT DEERFIELD,345 DEERFIELD ROAD,"BOONE, NC 28607",http://maps.google.com/maps?q=BOONE%20DRUG%20%20HEALTH%20CARE%2CAT%20DEERFIELD%2C+BOONE%2C+NC+28607
BOONE DRUG AT NEW MARKET,245 NEW MARKET CENTER,,"BOONE, NC 28607",http://maps.google.com/maps?q=BOONE%20DRUG%20AT%20NEW%20MARKET%2C245%20NEW%20MARKET%20CENTER%2C+BOONE%2C+NC+28607
BRISSON DRUGS INC,217 W BROAD ST,,"SAINT PAULS, NC 28384",http://maps.google.com/maps?q=BRISSON%20DRUGS%20INC%2C217%20W%20BROAD%20ST%2C+SAINT%20PAULS%2C+NC+28384
BRYNN MARR HOSPITAL,192 VILLAGE DRIVE,,"JACKSONVILLE, NC 28546",http://maps.google.com/maps?q=BRYNN%20MARR%20HOSPITAL%2C192%20VILLAGE%20DRIVE%2C+JACKSONVILLE%2C+NC+28546
CANNON PHARMACY CONCORD,760 CABARRUS AVE W.,,"CONCORD, NC 28027",http://maps.google.com/maps?q=CANNON%20PHARMACY%20CONCORD%2C760%20CABARRUS%20AVE%20W.%2C+CONCORD%2C+NC+28027
CAPE FEAR DISCOUNT DRUG,2800-18 RAEFORD RD,,"FAYETTEVILLE, NC 28303",http://maps.google.com/maps?q=CAPE%20FEAR%20DISCOUNT%20DRUG%2C2800-18%20RAEFORD%20RD%2C+FAYETTEVILLE%2C+NC+28303
CAROLINA BEHAVIORAL CARE PHARMACY,4102 BEN FRANKLIN BLVD,,"DURHAM, NC 27704",http://maps.google.com/maps?q=CAROLINA%20BEHAVIORAL%20CARE%20PHARMACY%2C4102%20BEN%20FRANKLIN%20BLVD%2C+DURHAM%2C+NC+27704
CAROLINA PHARMACY,725 CHERRY ROAD,SUITE 103,"ROCK HILL, SC 29732",http://maps.google.com/maps?q=CAROLINA%20PHARMACY%2C725%20CHERRY%20ROAD%2C+ROCK%20HILL%2C+SC+29732
"COMMUNITY GENERAL HEALTH PARTNERS, INC",D/B/A NOVANT HEALTH THOMASVILLE MEDICAL CENTER,"207 OLD LEXINGTON ROAD, PO BOX 789","THOMASVILLE, NC 27360",http://maps.google.com/maps?q=COMMUNITY%20GENERAL%20HEALTH%20PARTNERS%20INC%2CD/B/A%20NOVANT%20HEALTH%20THOMASVILLE%20MEDICAL%20CENTER%2C+THOMASVILLE%2C+NC+27360
COMMUNITY PHARM & MED SUPPLY,2900 TYLER ROAD,SUITE 1890,"CHRISTIANSBURG, VA 24073",http://maps.google.com/maps?q=COMMUNITY%20PHARM%20%20MED%20SUPPLY%2C2900%20TYLER%20ROAD%2C+CHRISTIANSBURG%2C+VA+24073
COMMUNITY PHARMACY,"321 MULBERRY STREET, SW",,"LENOIR, NC 28645",http://maps.google.com/maps?q=COMMUNITY%20PHARMACY%2C321%20MULBERRY%20STREET%2C%20SW%2C+LENOIR%2C+NC+28645
COMPREHENSIVE CANCER CENTER PHARMACY,MEDICAL CENTER BLVD,,"WINSTON SALEM, NC 27157",http://maps.google.com/maps?q=COMPREHENSIVE%20CANCER%20CENTER%20PHARMACY%2CMEDICAL%20CENTER%20BLVD%2C+WINSTON%20SALEM%2C+NC+27157
DAVIDSON MED MINISTRIES CLINIC PHCY,420 NORTH SALISBURY STREET,,"LEXINGTON, NC 27292",http://maps.google.com/maps?q=DAVIDSON%20MED%20MINISTRIES%20CLINIC%20PHCY%2C420%20NORTH%20SALISBURY%20STREET%2C+LEXINGTON%2C+NC+27292
"DILWORTH DRUGS, LLC",1300 B EAST BLVD,,"CHARLOTTE, NC 28203",http://maps.google.com/maps?q=DILWORTH%20DRUGS%20LLC%2C1300%20B%20EAST%20BLVD%2C+CHARLOTTE%2C+NC+28203
DOWNTOWN HEALTH PLAZA PHARMACY,1200 MARTIN LUTHER KING JR DR,,"WINSTON-SALEM, NC 27101",http://maps.google.com/maps?q=DOWNTOWN%20HEALTH%20PLAZA%20PHARMACY%2C1200%20MARTIN%20LUTHER%20KING%20JR%20DR%2C+WINSTON-SALEM%2C+NC+27101
DUKE CAMPUS CENTER PHARMACY,305 TOWERVIEW DRIVE,,"DURHAM, NC 27708",http://maps.google.com/maps?q=DUKE%20CAMPUS%20CENTER%20PHARMACY%2C305%20TOWERVIEW%20DRIVE%2C+DURHAM%2C+NC+27708
DUKE UNIVERSITY HOSPITAL MAIN,2301 ERWIN ROAD,DUMC #3089,"DURHAM, NC 27710",http://maps.google.com/maps?q=DUKE%20UNIVERSITY%20HOSPITAL%20MAIN%2C2301%20ERWIN%20ROAD%2C+DURHAM%2C+NC+27710
"EAST BURKE PHARMACY, INC.",300 MAIN AVENUE WEST,,"HILDEBRAN, NC 28637",http://maps.google.com/maps?q=EAST%20BURKE%20PHARMACY%20INC%2C300%20MAIN%20AVENUE%20WEST%2C+HILDEBRAN%2C+NC+28637
ECU PHARMACY,ECU SCHOOL OF MEDICINE,517 MOYE BOULEVARD,"GREENVILLE, NC 27834",http://maps.google.com/maps?q=ECU%20PHARMACY%2CECU%20SCHOOL%20OF%20MEDICINE%2C+GREENVILLE%2C+NC+27834
EDEN DRUG STORE INC,103 W STADIUM DR,,"EDEN, NC 27288",http://maps.google.com/maps?q=EDEN%20DRUG%20STORE%20INC%2C103%20W%20STADIUM%20DR%2C+EDEN%2C+NC+27288
EDGECOMBE DRUG INC,1329 TARBORO ST,,"ROCKY MOUNT, NC 27801",http://maps.google.com/maps?q=EDGECOMBE%20DRUG%20INC%2C1329%20TARBORO%20ST%2C+ROCKY%20MOUNT%2C+NC+27801
EXPRESS CARE PHARMACY OF OTWAY,708 HIGHWAY 70 EAST OTWAY,,"BEAUFORT, NC 28516",http://maps.google.com/maps?q=EXPRESS%20CARE%20PHARMACY%20OF%20OTWAY%2C708%20HIGHWAY%2070%20EAST%20OTWAY%2C+BEAUFORT%2C+NC+28516
FAMILY PRACTICE PHARMACY,101 HEART DRIVE,,"GREENVILLE, NC 27834",http://maps.google.com/maps?q=FAMILY%20PRACTICE%20PHARMACY%2C101%20HEART%20DRIVE%2C+GREENVILLE%2C+NC+27834
FRIENDLY PHARMACY,3712 G LAWNDALE DRIVE,,"GREENSBORO, NC 27455",http://maps.google.com/maps?q=FRIENDLY%20PHARMACY%2C3712%20G%20LAWNDALE%20DRIVE%2C+GREENSBORO%2C+NC+27455
FT. LEE TMC2,BUILDING 18036,300 CENTRAL AVENUE,"FORT LEE, VA 23801",http://maps.google.com/maps?q=FT%20LEE%20TMC%2CBUILDING%2018036%2C+FORT%20LEE%2C+VA+23801
"GIANT GENIE PHARMACY, LLC",2516 CENTRAL AVE,,"CHARLOTTE, NC 28205",http://maps.google.com/maps?q=GIANT%20GENIE%20PHARMACY%20LLC%2C2516%20CENTRAL%20AVE%2C+CHARLOTTE%2C+NC+28205
GOOD HEALTH PHARMACY AT HARBOUR VIEW,5818-D HARBOUR VIEW BLVD.,SUITE 100,"SUFFOLK, VA 23435",http://maps.google.com/maps?q=GOOD%20HEALTH%20PHARMACY%20AT%20HARBOUR%20VIEW%2C5818-D%20HARBOUR%20VIEW%20BLVD.%2C+SUFFOLK%2C+VA+23435
GOOD HEALTH PHARMACY AT MARY IMMACULATE HOSPITAL,12720 MCMANUS BOULEVARD,SUITE 100,"NEWPORT NEWS, VA 23602",http://maps.google.com/maps?q=GOOD%20HEALTH%20PHARMACY%20AT%20MARY%20IMMACULATE%20HOSPITAL%2C12720%20MCMANUS%20BOULEVARD%2C+NEWPORT%20NEWS%2C+VA+23602
HARRISBURG'S HOMETOWN PHARMACY,5006 HIGHWAY 49 SOUTH,P O BOX 1491,"HARRISBURG, NC 28075",http://maps.google.com/maps?q=HARRISBURGS%20HOMETOWN%20PHARMACY%2C5006%20HIGHWAY%2049%20SOUTH%2C+HARRISBURG%2C+NC+28075
HELPING HANDS PHARMACY,206 GAMBLE DRIVE,SUITE C,"LINCOLNTON, NC 28092",http://maps.google.com/maps?q=HELPING%20HANDS%20PHARMACY%2C206%20GAMBLE%20DRIVE%2C+LINCOLNTON%2C+NC+28092
HIGHLAND HEALTH CENTER PHARMACY,609 N. HIGHLAND STREET,,"GASTONIA, NC 28052",http://maps.google.com/maps?q=HIGHLAND%20HEALTH%20CENTER%20PHARMACY%2C609%20N.%20HIGHLAND%20STREET%2C+GASTONIA%2C+NC+28052
HILLSBOROUGH PHARMACY & NUTRITION LLC,110 BOONE SQUARE STREET,SUITE 29,"HILLSBOROUGH, NC 27278",http://maps.google.com/maps?q=HILLSBOROUGH%20PHARMACY%20%20NUTRITION%20LLC%2C110%20BOONE%20SQUARE%20STREET%2C+HILLSBOROUGH%2C+NC+27278
