Business Name,Address 1,Address 2,"City, State Zip",Map URL
AIDS HEALTHCARE FOUNDATION DBA AHF PHARMACY,4890 BLUEBONNET BLVD.,,"BATON ROUGE, LA 70809",http://maps.google.com/maps?q=AIDS%20HEALTHCARE%20FOUNDATION%20DBA%20AHF%20PHARMACY%2C4890%20BLUEBONNET%20BLVD.%2C+BATON%20ROUGE%2C+LA+70809
ALGIERS PHARMACY,3648 GENERAL DEGAULLE DRIVE,,"NEW ORLEANS, LA 70114",http://maps.google.com/maps?q=ALGIERS%20PHARMACY%2C3648%20GENERAL%20DEGAULLE%20DRIVE%2C+NEW%20ORLEANS%2C+LA+70114
"APOTHECARE,LLC",82 MAIN STREET,PO BOX 919,"MEADVILLE, MS 39653",http://maps.google.com/maps?q=APOTHECARELLC%2C82%20MAIN%20STREET%2C+MEADVILLE%2C+MS+39653
"AXUM MEDICAL SUPPLIES, LLC.",721 WEST 5TH ST.,,"LAPLACE, LA 70068",http://maps.google.com/maps?q=AXUM%20MEDICAL%20SUPPLIES%20LLC%2C721%20WEST%205TH%20ST.%2C+LAPLACE%2C+LA+70068
BENZER LA1 LLC,2525 CANAL STREET,,"NEW ORLEANS, LA 70119",http://maps.google.com/maps?q=BENZER%20LA%20LLC%2C2525%20CANAL%20STREET%2C+NEW%20ORLEANS%2C+LA+70119
"CVS PHARMACY, INC.",2712 HIGHWAY 365,,"NEDERLAND, TX 77627",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C2712%20HIGHWAY%20365%2C+NEDERLAND%2C+TX+77627
"CVS PHARMACY, INC.",2950 DOWLEN RD.,,"BEAUMONT, TX 77706",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C2950%20DOWLEN%20RD.%2C+BEAUMONT%2C+TX+77706
HAXTUN HOSPITAL DISTRICT PHARMACY,235 W FLETCHER ST,,"HAXTUN, CO 80731",http://maps.google.com/maps?q=HAXTUN%20HOSPITAL%20DISTRICT%20PHARMACY%2C235%20W%20FLETCHER%20ST%2C+HAXTUN%2C+CO+80731
HOSPITAL SERVICE DISTRICT NO. 2 OF,600 SOUTH PINE ST,,"DE RIDDER, LA 70634",http://maps.google.com/maps?q=HOSPITAL%20SERVICE%20DISTRICT%20NO%20%20OF%2C600%20SOUTH%20PINE%20ST%2C+DE%20RIDDER%2C+LA+70634
ICARE COMMUNITY PHARMACY AND GIFTS LLC,2807 KALISTE SALOOM RD,,"LAFAYETTE, LA 70508",http://maps.google.com/maps?q=ICARE%20COMMUNITY%20PHARMACY%20AND%20GIFTS%20LLC%2C2807%20KALISTE%20SALOOM%20RD%2C+LAFAYETTE%2C+LA+70508
INSTITUTIONAL PHARMACIES OF LOUISIANA,106 ABIGAYLE'S ROW,,"SCOTT, LA 70583",http://maps.google.com/maps?q=INSTITUTIONAL%20PHARMACIES%20OF%20LOUISIANA%2C106%20ABIGAYLE'S%20ROW%2C+SCOTT%2C+LA+70583
KING'S PHARMACY #4,DBA: L & J PHARMACIES INC,1948 9TH AVE,"PORT ARTHUR, TX 77642",http://maps.google.com/maps?q=KINGS%20PHARMACY%2CDBA%3A%20L%20&%20J%20PHARMACIES%20INC%2C+PORT%20ARTHUR%2C+TX+77642
MAJORIA DRUGS,1805 METAIRIE RD,,"METAIRIE, LA 70005",http://maps.google.com/maps?q=MAJORIA%20DRUGS%2C1805%20METAIRIE%20RD%2C+METAIRIE%2C+LA+70005
MEDICAP PHARMACY,"2706 2ND AVENUE, SUITE A",,"KEARNEY, NE 68847",http://maps.google.com/maps?q=MEDICAP%20PHARMACY%2C2706%202ND%20AVENUE%2C%20SUITE%20A%2C+KEARNEY%2C+NE+68847
