Business Name,Address 1,Address 2,"City, State Zip",Map URL
AGAPE PHARMACY,3685-A LEAPHART ROAD,,"WEST COLUMBIA, SC 29169",http://maps.google.com/maps?q=AGAPE%20PHARMACY%2C3685-A%20LEAPHART%20ROAD%2C+WEST%20COLUMBIA%2C+SC+29169
AHF PHARMACY,1858 CHESHIRE BRIDGE ROAD NE,,"ATLANTA, GA 30324",http://maps.google.com/maps?q=AHF%20PHARMACY%2C1858%20CHESHIRE%20BRIDGE%20ROAD%20NE%2C+ATLANTA%2C+GA+30324
AU MEDICAL CENTER INPATIENT PHARMACY,"1120 15TH STREET, ROOM BI-2101",,"AUGUSTA, GA 30912",http://maps.google.com/maps?q=AU%20MEDICAL%20CENTER%20INPATIENT%20PHARMACY%2C1120%2015TH%20STREET%2C%20ROOM%20BI-2101%2C+AUGUSTA%2C+GA+30912
BARNEY'S PHARMACY,2604 PEACH ORCHARD RD,,"AUGUSTA, GA 30906",http://maps.google.com/maps?q=BARNEYS%20PHARMACY%2C2604%20PEACH%20ORCHARD%20RD%2C+AUGUSTA%2C+GA+30906
BRISSON DRUGS INC,217 W BROAD ST,,"SAINT PAULS, NC 28384",http://maps.google.com/maps?q=BRISSON%20DRUGS%20INC%2C217%20W%20BROAD%20ST%2C+SAINT%20PAULS%2C+NC+28384
CANNON PHARMACY CONCORD,760 CABARRUS AVE W.,,"CONCORD, NC 28027",http://maps.google.com/maps?q=CANNON%20PHARMACY%20CONCORD%2C760%20CABARRUS%20AVE%20W.%2C+CONCORD%2C+NC+28027
CAPE FEAR DISCOUNT DRUG,2800-18 RAEFORD RD,,"FAYETTEVILLE, NC 28303",http://maps.google.com/maps?q=CAPE%20FEAR%20DISCOUNT%20DRUG%2C2800-18%20RAEFORD%20RD%2C+FAYETTEVILLE%2C+NC+28303
CAPE FEAR PHARMACY,5235 S COLLEGE RD,,"WILMINGTON, NC 28412",http://maps.google.com/maps?q=CAPE%20FEAR%20PHARMACY%2C5235%20S%20COLLEGE%20RD%2C+WILMINGTON%2C+NC+28412
CARE PLUS PHARMACY LLC,1665 HIGHWAY 34E,SUITE 100,"NEWNAN, GA 30265",http://maps.google.com/maps?q=CARE%20PLUS%20PHARMACY%20LLC%2C1665%20HIGHWAY%2034E%2C+NEWNAN%2C+GA+30265
"CARECENTER PHARMACY, L.L.C.",1 COCA COLA PLZ NW,,"ATLANTA, GA 30313",http://maps.google.com/maps?q=CARECENTER%20PHARMACY%20LLC%2C1%20COCA%20COLA%20PLZ%20NW%2C+ATLANTA%2C+GA+30313
CAROLINA FOREST PHARMACY,4036 RIVER OAKS DRIVE UNIT B-1,,"MYRTLE BEACH, SC 29579",http://maps.google.com/maps?q=CAROLINA%20FOREST%20PHARMACY%2C4036%20RIVER%20OAKS%20DRIVE%20UNIT%20B-1%2C+MYRTLE%20BEACH%2C+SC+29579
CAROLINA PHARMACY,725 CHERRY ROAD,SUITE 103,"ROCK HILL, SC 29732",http://maps.google.com/maps?q=CAROLINA%20PHARMACY%2C725%20CHERRY%20ROAD%2C+ROCK%20HILL%2C+SC+29732
CAROLINA PHARMACY OF THE LOWCOUNTRY,810 ELM STREET EAST,,"HAMPTON, SC 29924",http://maps.google.com/maps?q=CAROLINA%20PHARMACY%20OF%20THE%20LOWCOUNTRY%2C810%20ELM%20STREET%20EAST%2C+HAMPTON%2C+SC+29924
CENTER FOR HEALTH AND WELL BEING PHARMACY,LIMITED TO OFFICIAL UNIVERSITY DUTIES ONLY,1401 DEVINE STREET,"COLUMBIA, SC 29208",http://maps.google.com/maps?q=CENTER%20FOR%20HEALTH%20AND%20WELL%20BEING%20PHARMACY%2CLIMITED%20TO%20OFFICIAL%20UNIVERSITY%20DUTIES%20ONLY%2C+COLUMBIA%2C+SC+29208
CHEROKEE INDIAN HOSPITAL,CALLER BOX C-268,1 HOSPITAL ROAD,"CHEROKEE, NC 28719",http://maps.google.com/maps?q=CHEROKEE%20INDIAN%20HOSPITAL%2CCALLER%20BOX%20C-268%2C+CHEROKEE%2C+NC+28719
CLAY COUNTY HOSPITAL,83825 HWY 9,PO BOX 1270,"ASHLAND, AL 36251",http://maps.google.com/maps?q=CLAY%20COUNTY%20HOSPITAL%2C83825%20HWY%209%2C+ASHLAND%2C+AL+36251
"CLEBURNE PHARMACY, LLC",875 ROSS STREET,,"HEFLIN, AL 36264",http://maps.google.com/maps?q=CLEBURNE%20PHARMACY%20LLC%2C875%20ROSS%20STREET%2C+HEFLIN%2C+AL+36264
CLEMSON UNIVERSITY,LIMITED TO OFFICIAL UNIVERSITY DUTIES ONLY,735 MCMILLAN ROAD,"CLEMSON, SC 29634",http://maps.google.com/maps?q=CLEMSON%20UNIVERSITY%2CLIMITED%20TO%20OFFICIAL%20UNIVERSITY%20DUTIES%20ONLY%2C+CLEMSON%2C+SC+29634
COLUMBUS REGIONAL HEALTHCARE,500 JEFFERSON STREET,,"WHITEVILLE, NC 28472",http://maps.google.com/maps?q=COLUMBUS%20REGIONAL%20HEALTHCARE%2C500%20JEFFERSON%20STREET%2C+WHITEVILLE%2C+NC+28472
COOKE'S PHARMACY,3400 KEITH STREET,,"CLEVELAND, TN 37312",http://maps.google.com/maps?q=COOKES%20PHARMACY%2C3400%20KEITH%20STREET%2C+CLEVELAND%2C+TN+37312
COOKE'S PHARMACY #2,2010 BROOMFIELD ROAD,,"CLEVELAND, TN 37323",http://maps.google.com/maps?q=COOKES%20PHARMACY%2C2010%20BROOMFIELD%20ROAD%2C+CLEVELAND%2C+TN+37323
