Business Name,Address 1,Address 2,"City, State Zip",Map URL
ALTRU CLINIC PHARMACY - FAMILY MED CTR INC,1380 COLUMBIA RD S,,"GRAND FORKS, ND 58201",http://maps.google.com/maps?q=ALTRU%20CLINIC%20PHARMACY%20%20FAMILY%20MED%20CTR%20INC%2C1380%20COLUMBIA%20RD%20S%2C+GRAND%20FORKS%2C+ND+58201
ALTRU HEALTH SYSTEM,1200 SOUTH COLUMBIA ROAD,,"GRAND FORKS, ND 58201",http://maps.google.com/maps?q=ALTRU%20HEALTH%20SYSTEM%2C1200%20SOUTH%20COLUMBIA%20ROAD%2C+GRAND%20FORKS%2C+ND+58201
AVERA ST MARY'S HOSPITAL,801 E SIOUX AVE,,"PIERRE, SD 57501",http://maps.google.com/maps?q=AVERA%20ST%20MARYS%20HOSPITAL%2C801%20E%20SIOUX%20AVE%2C+PIERRE%2C+SD+57501
BEULAH DRUG,147 WEST MAIN STREET,,"BEULAH, ND 58523",http://maps.google.com/maps?q=BEULAH%20DRUG%2C147%20WEST%20MAIN%20STREET%2C+BEULAH%2C+ND+58523
BUDGET DRUG,"2015 LIBRARY CIRCLE, #102",,"GRAND FORKS, ND 58201",http://maps.google.com/maps?q=BUDGET%20DRUG%2C2015%20LIBRARY%20CIRCLE%2C%20#102%2C+GRAND%20FORKS%2C+ND+58201
CARRINGTON DRUG,415 MAIN,,"CARRINGTON, ND 58421",http://maps.google.com/maps?q=CARRINGTON%20DRUG%2C415%20MAIN%2C+CARRINGTON%2C+ND+58421
CENTER FOR FAMILY MEDICINE,1201 11TH AVE SW,,"MINOT, ND 58701",http://maps.google.com/maps?q=CENTER%20FOR%20FAMILY%20MEDICINE%2C1201%2011TH%20AVE%20SW%2C+MINOT%2C+ND+58701
CENTRAL AVENUE PHARMACY,323 NORTH CENTRAL AVE,STE 101,"VALLEY CITY, ND 58072",http://maps.google.com/maps?q=CENTRAL%20AVENUE%20PHARMACY%2C323%20NORTH%20CENTRAL%20AVE%2C+VALLEY%20CITY%2C+ND+58072
CENTRAL PHARMACY INC,4 8TH ST N,,"NEW ROCKFORD, ND 58356",http://maps.google.com/maps?q=CENTRAL%20PHARMACY%20INC%2C4%208TH%20ST%20N%2C+NEW%20ROCKFORD%2C+ND+58356
CENTRAL PHARMACY INC,990 MAIN STREET,,"CARRINGTON, ND 58421",http://maps.google.com/maps?q=CENTRAL%20PHARMACY%20INC%2C990%20MAIN%20STREET%2C+CARRINGTON%2C+ND+58421
