Business Name,Address 1,Address 2,"City, State Zip",Map URL
ADEL HEALTHMART,113  N. 9TH ST,,"ADEL, IA 50003",http://maps.google.com/maps?q=ADEL%20HEALTHMART%2C113%20%20N.%209TH%20ST%2C+ADEL%2C+IA+50003
ALCONA HEALTH CENTER PHARMACY,177 N BARLOW,,"LINCOLN, MI 48742",http://maps.google.com/maps?q=ALCONA%20HEALTH%20CENTER%20PHARMACY%2C177%20N%20BARLOW%2C+LINCOLN%2C+MI+48742
ALCONA HEALTH CENTER PHARMACY SERVICES,1185 US 23 NORTH,,"ALPENA, MI 49707",http://maps.google.com/maps?q=ALCONA%20HEALTH%20CENTER%20PHARMACY%20SERVICES%2C1185%20US%2023%20NORTH%2C+ALPENA%2C+MI+49707
ALL CARE HEALTH CENTER,902 SOUTH 6TH STREET,,"COUNCIL BLUFFS, IA 51501",http://maps.google.com/maps?q=ALL%20CARE%20HEALTH%20CENTER%2C902%20SOUTH%206TH%20STREET%2C+COUNCIL%20BLUFFS%2C+IA+51501
ALLEN CLINIC PHARMACY,146 WEST DALE ST,STE 103,"WATERLOO, IA 50703",http://maps.google.com/maps?q=ALLEN%20CLINIC%20PHARMACY%2C146%20WEST%20DALE%20ST%2C+WATERLOO%2C+IA+50703
ANKENY MEDICAL PARK PHARMACY,3625 N ANKENY BLVD,SUITE A,"ANKENY, IA 50023",http://maps.google.com/maps?q=ANKENY%20MEDICAL%20PARK%20PHARMACY%2C3625%20N%20ANKENY%20BLVD%2C+ANKENY%2C+IA+50023
"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC",1400 WEST ICE LAKE ROAD,,"IRON RIVER, MI 49935",http://maps.google.com/maps?q=ASPIRUS%20IRON%20RIVER%20HOSPITAL%20%20CLINICS%20INC%2C1400%20WEST%20ICE%20LAKE%20ROAD%2C+IRON%20RIVER%2C+MI+49935
BAY MILLS PHARMACY,12124 WEST LAKE SHORE DRIVE,,"BRIMLEY, MI 49715",http://maps.google.com/maps?q=BAY%20MILLS%20PHARMACY%2C12124%20WEST%20LAKE%20SHORE%20DRIVE%2C+BRIMLEY%2C+MI+49715
"BELLAIRE PHARMACY, INC",120  NORTH BRIDGE STREET,PO BOX 272,"BELLAIRE, MI 49615",http://maps.google.com/maps?q=BELLAIRE%20PHARMACY%20INC%2C120%20%20NORTH%20BRIDGE%20STREET%2C+BELLAIRE%2C+MI+49615
BENNETT PHARMACY,1 WEST MAIN,P.O.BOX 111,"NEW HAMPTON, IA 50659",http://maps.google.com/maps?q=BENNETT%20PHARMACY%2C1%20WEST%20MAIN%2C+NEW%20HAMPTON%2C+IA+50659
BENZER IA 1 LLC,101 NORTH WALNUT STREET,,"COLFAX, IA 50054",http://maps.google.com/maps?q=BENZER%20IA%20%20LLC%2C101%20NORTH%20WALNUT%20STREET%2C+COLFAX%2C+IA+50054
BOB'S DRUGS LLC,194 N DIVISION STREET,,"HESPERIA, MI 49421",http://maps.google.com/maps?q=BOBS%20DRUGS%20LLC%2C194%20N%20DIVISION%20STREET%2C+HESPERIA%2C+MI+49421
BROAD STREET PHARMACY,1115 W BROAD STREET,,"CHESANING, MI 48616",http://maps.google.com/maps?q=BROAD%20STREET%20PHARMACY%2C1115%20W%20BROAD%20STREET%2C+CHESANING%2C+MI+48616
BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,,"DES MOINES, IA 50314",http://maps.google.com/maps?q=BROADLAWNS%20MEDICAL%20CENTER%2C1801%20HICKMAN%20ROAD%2C+DES%20MOINES%2C+IA+50314
BRONSON BATTLE CREEK OUTPATIENT PHARMACY,363 FREMONT ST.,SUITE 111,"BATTLE CREEK, MI 49017",http://maps.google.com/maps?q=BRONSON%20BATTLE%20CREEK%20OUTPATIENT%20PHARMACY%2C363%20FREMONT%20ST.%2C+BATTLE%20CREEK%2C+MI+49017
"CADILLAC FAMILY PHARMACY, LLC",108 NORTH MITCHELL,,"CADILLAC, MI 49601",http://maps.google.com/maps?q=CADILLAC%20FAMILY%20PHARMACY%20LLC%2C108%20NORTH%20MITCHELL%2C+CADILLAC%2C+MI+49601
CARROLL APOTHECARY,425 HIGHWAY 30 WEST STE. 140,PO BOX 157,"CARROLL, IA 51401",http://maps.google.com/maps?q=CARROLL%20APOTHECARY%2C425%20HIGHWAY%2030%20WEST%20STE.%20140%2C+CARROLL%2C+IA+51401
CENTER FOR FAMILY HEALTH,505 NORTH JACKSON STREET,,"JACKSON, MI 49201",http://maps.google.com/maps?q=CENTER%20FOR%20FAMILY%20HEALTH%2C505%20NORTH%20JACKSON%20STREET%2C+JACKSON%2C+MI+49201
CENTER PHARMACY,312 9TH SW,,"WAVERLY, IA 50677",http://maps.google.com/maps?q=CENTER%20PHARMACY%2C312%209TH%20SW%2C+WAVERLY%2C+IA+50677
CENTRAL LAKE PHARMACY INC,2424 NORTH MAIN STREET,,"CENTRAL LAKE, MI 49622",http://maps.google.com/maps?q=CENTRAL%20LAKE%20PHARMACY%20INC%2C2424%20NORTH%20MAIN%20STREET%2C+CENTRAL%20LAKE%2C+MI+49622
CHI HEALTH PHARMACY WEST BROADWAY,3135 W BROADWAY,SUITE 101,"COUNCIL BLUFFS, IA 51501",http://maps.google.com/maps?q=CHI%20HEALTH%20PHARMACY%20WEST%20BROADWAY%2C3135%20W%20BROADWAY%2C+COUNCIL%20BLUFFS%2C+IA+51501
CHIPPEWA CO WAR MEMORIAL HOSPITAL,500 OSBORN BLVD,,"SAULT S MARIE, MI 49783",http://maps.google.com/maps?q=CHIPPEWA%20CO%20WAR%20MEMORIAL%20HOSPITAL%2C500%20OSBORN%20BLVD%2C+SAULT%20S%20MARIE%2C+MI+49783
CLARK'S PHARMACY,1946 42ND STREET N.E.,,"CEDAR RAPIDS, IA 52402",http://maps.google.com/maps?q=CLARKS%20PHARMACY%2C1946%2042ND%20STREET%20N.E.%2C+CEDAR%20RAPIDS%2C+IA+52402
CLAYTON DRUG,100 EAST 1ST STREET,,"SUMNER, IA 50674",http://maps.google.com/maps?q=CLAYTON%20DRUG%2C100%20EAST%201ST%20STREET%2C+SUMNER%2C+IA+50674
COBB STREET PHARMACY,520 COBB STREET,,"CADILLAC, MI 49601",http://maps.google.com/maps?q=COBB%20STREET%20PHARMACY%2C520%20COBB%20STREET%2C+CADILLAC%2C+MI+49601
COLEMAN FAMILY PHARMACY,211 E RAILWAY,,"COLEMAN, MI 48618",http://maps.google.com/maps?q=COLEMAN%20FAMILY%20PHARMACY%2C211%20E%20RAILWAY%2C+COLEMAN%2C+MI+48618
COMMUNITY CARE PHARMACY,2700 BAKER STREET,,"MUSKEGON HEIGHTS, MI 49444",http://maps.google.com/maps?q=COMMUNITY%20CARE%20PHARMACY%2C2700%20BAKER%20STREET%2C+MUSKEGON%20HEIGHTS%2C+MI+49444
COMMUNITY HEALTH CENTER,215 13TH AVENUE SW,,"CLARION, IA 50525",http://maps.google.com/maps?q=COMMUNITY%20HEALTH%20CENTER%2C215%2013TH%20AVENUE%20SW%2C+CLARION%2C+IA+50525
COMMUNITY HEALTH CENTER,274 EAST CHICAGO STREET,,"COLDWATER, MI 49036",http://maps.google.com/maps?q=COMMUNITY%20HEALTH%20CENTER%2C274%20EAST%20CHICAGO%20STREET%2C+COLDWATER%2C+MI+49036
COMMUNITY PHARMACY,1321 WEST MAIN,,"LAKE CITY, IA 51449",http://maps.google.com/maps?q=COMMUNITY%20PHARMACY%2C1321%20WEST%20MAIN%2C+LAKE%20CITY%2C+IA+51449
COVENANT FAMILY PHARMACY,2710 ST FRANCIS DR,STE. 101,"WATERLOO, IA 50702",http://maps.google.com/maps?q=COVENANT%20FAMILY%20PHARMACY%2C2710%20ST%20FRANCIS%20DR%2C+WATERLOO%2C+IA+50702
CRIVITZ PHARMACY,"710 MAIN STREET, P.O. BOX 488",,"CRIVITZ, WI 54114",http://maps.google.com/maps?q=CRIVITZ%20PHARMACY%2C710%20MAIN%20STREET%2C%20P.O.%20BOX%20488%2C+CRIVITZ%2C+WI+54114
CURO PHARMACY,4665 44TH STREET SE,SUITE A-1106,"GRAND RAPIDS, MI 49512",http://maps.google.com/maps?q=CURO%20PHARMACY%2C4665%2044TH%20STREET%20SE%2C+GRAND%20RAPIDS%2C+MI+49512
DANIEL PHARMACY,1114 CENTRAL AVENUE,,"FORT DODGE, IA 50501",http://maps.google.com/maps?q=DANIEL%20PHARMACY%2C1114%20CENTRAL%20AVENUE%2C+FORT%20DODGE%2C+IA+50501
DBA NUCARA PHARMACY #10,621 BROAD ST.,,"STORY CITY, IA 50248",http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C621%20BROAD%20ST.%2C+STORY%20CITY%2C+IA+50248
DBA NUCARA PHARMACY #12,500 SECOND ST.,,"TRAER, IA 50675",http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C500%20SECOND%20ST.%2C+TRAER%2C+IA+50675
DBA NUCARA PHARMACY #16,107 W MAIN,,"OTTUMWA, IA 52501",http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C107%20W%20MAIN%2C+OTTUMWA%2C+IA+52501
DBA NUCARA PHARMACY #2,"1150 FIFTH ST., STE. 142",,"CORALVILLE, IA 52241",http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C1150%20FIFTH%20ST.%2C%20STE.%20142%2C+CORALVILLE%2C+IA+52241
DBA NUCARA PHARMACY #6,722 MAIN ST.,,"ACKLEY, IA 50601",http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C722%20MAIN%20ST.%2C+ACKLEY%2C+IA+50601
DBA NUCARA PHARMACY #7,110 CENTER STREET,,"CONRAD, IA 50621",http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C110%20CENTER%20STREET%2C+CONRAD%2C+IA+50621
DBA NUCARA PHARMACY #9,1002 SIXTH ST.,PO BOX 541,"NEVADA, IA 50201",http://maps.google.com/maps?q=DBA%20NUCARA%20PHARMACY%2C1002%20SIXTH%20ST.%2C+NEVADA%2C+IA+50201
"DOTZLER PHARMACIES, INC.",DBA PEXTON PHARMACY,1812 CHATBURN PLAZA,"HARLAN, IA 51537",http://maps.google.com/maps?q=DOTZLER%20PHARMACIES%20INC%2CDBA%20PEXTON%20PHARMACY%2C+HARLAN%2C+IA+51537
DOWD DRUG,307 STATE STREET,BOX 99,"GUTHRIE CENTER, IA 50115",http://maps.google.com/maps?q=DOWD%20DRUG%2C307%20STATE%20STREET%2C+GUTHRIE%20CENTER%2C+IA+50115
