Business Name,Address 1,Address 2,"City, State Zip",Map URL
A & O SPECIALTY PHARMACY,536 ABBOTT ST.,,"SALINAS, CA 93901",http://maps.google.com/maps?q=A%20%20O%20SPECIALTY%20PHARMACY%2C536%20ABBOTT%20ST.%2C+SALINAS%2C+CA+93901
ABALA PHARMACY,550-B WEST EATON AVENUE,,"TRACY, CA 95376",http://maps.google.com/maps?q=ABALA%20PHARMACY%2C550-B%20WEST%20EATON%20AVENUE%2C+TRACY%2C+CA+95376
AGIA PHARMACY & CAFE,276 S. MILL ST.,SUITE A,"TEHACHAPI, CA 93561",http://maps.google.com/maps?q=AGIA%20PHARMACY%20%20CAFE%2C276%20S.%20MILL%20ST.%2C+TEHACHAPI%2C+CA+93561
AIDS HEALTHCARE FOUNDATION DBA AHF PHARMACY,3500 E. PACIFIC COAST HIGHWAY,,"LONG BEACH, CA 90804",http://maps.google.com/maps?q=AIDS%20HEALTHCARE%20FOUNDATION%20DBA%20AHF%20PHARMACY%2C3500%20E.%20PACIFIC%20COAST%20HIGHWAY%2C+LONG%20BEACH%2C+CA+90804
AIDS HEALTHCARE FOUNDATION DBA AHF PHARMACY,6210 SUNSET BLVD.,,"LOS ANGELES, CA 90028",http://maps.google.com/maps?q=AIDS%20HEALTHCARE%20FOUNDATION%20DBA%20AHF%20PHARMACY%2C6210%20SUNSET%20BLVD.%2C+LOS%20ANGELES%2C+CA+90028
"AL'S PHARMACY AND COMPOUNDING CENTER, INC.",2222 MAIN STREET,,"CAMBRIA, CA 93428",http://maps.google.com/maps?q=ALS%20PHARMACY%20AND%20COMPOUNDING%20CENTER%20INC%2C2222%20MAIN%20STREET%2C+CAMBRIA%2C+CA+93428
ALLCARE PHARMACY,331 MAIN STREET,,"SALINAS, CA 93901",http://maps.google.com/maps?q=ALLCARE%20PHARMACY%2C331%20MAIN%20STREET%2C+SALINAS%2C+CA+93901
ALUM ROCK PHARMACY INC,1855 ALUM ROCK AVE SUITE A,,"SAN JOSE, CA 95116",http://maps.google.com/maps?q=ALUM%20ROCK%20PHARMACY%20INC%2C1855%20ALUM%20ROCK%20AVE%20SUITE%20A%2C+SAN%20JOSE%2C+CA+95116
BENZER CA1 LLC,3500 EAST BROADWAY,,"LONG BEACH, CA 90803",http://maps.google.com/maps?q=BENZER%20CA%20LLC%2C3500%20EAST%20BROADWAY%2C+LONG%20BEACH%2C+CA+90803
BRUIN HEALTH PHARMACY,308 WESTWOOD PLAZA A-250,,"LOS ANGELES, CA 90095",http://maps.google.com/maps?q=BRUIN%20HEALTH%20PHARMACY%2C308%20WESTWOOD%20PLAZA%20A-250%2C+LOS%20ANGELES%2C+CA+90095
CALIF POLYTECHNIC STATE UNIV,HEALTH SERVICES PHARMACY,BLDG #27,"SAN LUIS OBISPO, CA 93407",http://maps.google.com/maps?q=CALIF%20POLYTECHNIC%20STATE%20UNIV%2CHEALTH%20SERVICES%20PHARMACY%2C+SAN%20LUIS%20OBISPO%2C+CA+93407
COMMUNITY HEALTH CENTERS,150 TEJAS PLACE,,"NIPOMO, CA 93444",http://maps.google.com/maps?q=COMMUNITY%20HEALTH%20CENTERS%2C150%20TEJAS%20PLACE%2C+NIPOMO%2C+CA+93444
